,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,"Illinois (abreviá ""IL"") ta un di e sinkuenta (50) estado di e pais [[Estadonan Uni di Merka]], i tin un poblashon di 12.910.409 habitante.",Illinois ta un di e sinkuenta estado di e pais Estadonan_Uni_di_Merka i tin un poblashon di habitante,17,59,94.0,1,59-1
0,Un [[parti]] di e brùg a keda riba tera i e otro [[parti]] a kai den e bahia.,Un parti di e brùg a keda riba tera i e otro parti a kai den e bahia,18,59,94.0,0,59-0
2,"[[Pero]] kada bia ta sosodé algu, ku ta pone sea Ishantely of Nickelson bira mas i mas deskonfiá.",Pero kada bia ta sosodé algu ku ta pone sea Ishantely of Nickelson bira mas i mas deskonfiá,18,7,61.0,1,7-1
0,"Serbia (na serbiano Србија, Srbija), ofisialmente Republika di Serbia (Република Србија, Republika Srbija), ta un Estado di sur ost di [[Oropa]], na e region den Balkan.",Serbia ofisialmente Republika di Serbia ta un Estado di sur ost di Oropa na e region den Balkan,18,7,61.0,1,7-1
1,Eithne tabata toka keyboard i tabata kanta komo di dos stèm riba nan álbùmnan Crann Úll ([[1980]]) i Fuaim ([[1982]]).,Eithne tabata toka keyboard i tabata kanta komo di dos stèm riba nan álbùmnan Crann Úll i Fuaim,18,7,61.0,0,7-0
1,[[Nan]] ta pensa cu nan a pone nan capital social den e artista y e obra di artista.,Nan ta pensa cu nan a pone nan capital social den e artista y e obra di artista,18,20,46.666666666666664,0,20-0
0,5 di aprel – [[A]] registra 12 kaso nobo pa yega na un total di 37 kaso positivo; un oumento di kasi 50%.,di aprel A registra kaso nobo pa yega na un total di kaso positivo un oumento di kasi,18,20,46.666666666666664,0,20-0
3,"Algun otro figura den kuentanan di Nanzi ta [[Shi Maria]], [[Shon Arei]], Pega Saya, Kompa Sese, Cha Tiger.",Algun otro figura den kuentanan di Nanzi ta Shi_Maria Shon Arei Pega Saya Kompa Sese Cha Tiger,17,20,46.666666666666664,0,20-0
2,"Virginia ta un di e sinkuenta (50) estado di e pais [[Estadonan Uni di Merka]], i tin un poblashon di 8,082,993 habitante (2015).",Virginia ta un di e sinkuenta estado di e pais Estadonan_Uni_di_Merka i tin un poblashon di habitante,17,20,46.666666666666664,1,20-1
0,Colegio Arubano ta un scol secundario na [[Aruba]] cu ta brinda enseñansa na nivel di HAVO y VWO.,Colegio Arubano ta un scol secundario na Aruba cu ta brinda enseñansa na nivel di HAVO y VWO,18,4,45.904761904761905,0,4-0
6,"Esaki ta encera cu pa prome biaha den historia di Aruba, Papiamento y [[Hulandes]] a bira idioma oficial.",Esaki ta encera cu pa prome biaha den historia di Aruba Papiamento y Hulandes a bira idioma oficial,18,4,45.904761904761905,0,4-0
5,Copa Betico Croes ta e torneo nacional di [[futbol]] di [[Aruba]] cu ta wordu organisa anualmente pa [[Arubaanse Voetbalbond]] (AVB).,Copa Betico Croes ta e torneo nacional di futbol di Aruba cu ta wordu organisa anualmente pa Arubaanse Voetbalbond,19,4,45.904761904761905,1,4-1
