,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
2,"Kentucky ta un di e sinkuenta (50) estadonan di e pais [[Estadonan Uni di Merka]], i tin un populashon di 4,425,092 (2015).",Kentucky ta un di e sinkuenta estadonan di e pais Estadonan_Uni_di_Merka i tin un populashon di,16,22,57.333333333333336,1,22-1
1,"[[Mi]] ta proponé kambio den e suptítulo di e buki [[Emancipatie]] &amp; Acceptatie, [[Curaçao]] en Curaçaoënaars.",Mi ta proponé kambio den e suptítulo di e buki Emancipatie amp Acceptatie Curaçao en Curaçaoënaars,16,22,57.333333333333336,0,22-0
0,"Vermont ta un di e sinkuenta (50) estado di e pais [[Estadonan Uni di Merka]], i tin un poblashon di 626,042 hende (2015).",Vermont ta un di e sinkuenta estado di e pais Estadonan_Uni_di_Merka i tin un poblashon di hende,17,22,57.333333333333336,1,22-1
0,)E popularidat enormé di blues tabatin un influensia importante riba e músika [[Jazz]] benidero den tempu ei.,E popularidat enormé di blues tabatin un influensia importante riba e músika Jazz benidero den tempu ei,17,30,50.333333333333336,0,30-0
1,Poesia ritmiko ta un [[poesia]] ku ritmo musikal ku tin su origin den e lenguahe usa.,Poesia ritmiko ta un poesia ku ritmo musikal ku tin su origin den e lenguahe usa,16,30,50.333333333333336,1,30-1
2,"Noord, ta un districto na [[Aruba]] cu ta keda riba e parti panort di e isla.",Noord ta un districto na Aruba cu ta keda riba e parti panort di e isla,16,30,50.333333333333336,1,30-1
1,"Maine (""[[Ingles]]"": State of Maine) ta un di e sinkuenta (50) estadonan di e pais [[Estadonan Uni di Merka]], i tin un populashon di 1,318,301.",Maine ta un di e sinkuenta estadonan di e pais Estadonan_Uni_di_Merka i tin un populashon di,16,58,45.464285714285715,1,58-1
5,53% di e populashon di e isla di Montreal ta papia [[frances]] y 18% ta papia [[ingles]].,di e populashon di e isla di Montreal ta papia frances y ta papia ingles,15,58,45.464285714285715,1,58-1
6,"Na e Weganan Panamericano 2019 na [[Lima]], [[Peru]] e ta clasifica den e ranking final riba posicion 5.",Na e Weganan Panamericano na Lima Peru e ta clasifica den e ranking final riba posicion,16,58,45.464285714285715,1,58-1
7,[[Aruba]] patria aprecia nos cuna venera Chikito y simpel bo por ta pero si respeta.,Aruba patria aprecia nos cuna venera Chikito y simpel bo por ta pero si respeta,15,58,45.464285714285715,1,58-1
4,E tabata tambe e [[kapital]] di [[Antias Hulandes]] te ku e disolushon di esaki na oktober 2010.,E tabata tambe e kapital di Antias Hulandes te ku e disolushon di esaki na oktober,16,58,45.464285714285715,1,58-1
3,"Di 2012 pa 2020 ela traha riba su obra magno, e ""[[Katedral di sumpiña]] (Cathedral of Thorns)"" den kura di Lanthùis Bloemhof na [[Willemstad]].",Di pa ela traha riba su obra magno e Katedral_di_sumpiña den kura di Lanthùis Bloemhof na Willemstad,17,58,45.464285714285715,0,58-0
2,"Un caso masha straño den idioma Spaño ta e referencia di zonido y e letter ""ñ"" (cu ta bin di ""nn"" di [[Latin]]).",Un caso masha straño den idioma Spaño ta e referencia di zonido y e letter ñ,16,58,45.464285714285715,1,58-1
0,Esaki por ehempel por pasa ora ku ta fia [[palabra]]nan for di un otro idioma.,Esaki por ehempel por pasa ora ku ta fia palabranan for di un otro idioma,15,58,45.464285714285715,1,58-1
0,"E transicion a tuma luga meyanochi dia 10 di october 2010 (10/10/10) na [[Antia Hulandes]] ([[UTC-04:00]]), unda na [[Hulanda]] tawata 6 am ([[UTC+02:00]]).",E transicion a tuma luga meyanochi dia di october na Antia_Hulandes unda na Hulanda tawata am,16,23,45.44444444444444,1,23-1
9,"Un cas di torto ta consisti di un sala, un [[cushina]] y un of dos camber.",Un cas di torto ta consisti di un sala un cushina y un of dos camber,16,23,45.44444444444444,1,23-1
7,"[[Pa]] e definishon nobo ku el a duna literatura, por papia di julianisashon di norma literario antiano.",Pa e definishon nobo ku el a duna literatura por papia di julianisashon di norma literario antiano,17,23,45.44444444444444,0,23-0
6,"Toscana ta un region den e sentral parti di [[Italia]], ku un poblashon di 3.743.370 hende.",Toscana ta un region den e sentral parti di Italia ku un poblashon di hende,15,23,45.44444444444444,1,23-1
5,"Riba 10 sèptèmber [[2004]] a tene un referéndum, unda 59% tabata ke ta parti di e Reino di Hulanda.",Riba sèptèmber a tene un referéndum unda tabata ke ta parti di e Reino di Hulanda,16,23,45.44444444444444,1,23-1
4,"E gobiernu e buska di resolve e problema aki ku ekspanshon monitar, ku a kousa hopi [[Infalshon]].",E gobiernu e buska di resolve e problema aki ku ekspanshon monitar ku a kousa hopi Infalshon,17,23,45.44444444444444,1,23-1
3,E tabata politiko pa e partido republikano merikano i e di 38 [[gobernador]] di [[California]] di 2003 pa 2011.,E tabata politiko pa e partido republikano merikano i e di gobernador di California di pa,16,23,45.44444444444444,1,23-1
2,Laman Karibe (òf Laman Caribe) ta un [[laman]] tropikal pegá ku Oseano Atlántiko i zùit-ost di e Golfo di Mexico.,Laman Karibe ta un laman tropikal pegá ku Oseano Atlántiko i zùitost di e Golfo di Mexico,17,23,45.44444444444444,1,23-1
1,E tabata presidente di [[Republika Dominikano]] durante tres periodo: di 1996 pa 2000; di 2004 pa 2008 y di 2008 pa 2012.,E tabata presidente di Republika_Dominikano durante tres periodo di pa di pa y di pa,15,23,45.44444444444444,1,23-1
8,"E palabra ta prosedente di [[Griego]]: ""παν"" (pan) ku ta nifika ""henter"", ""δῆμος"" (dêmos) ku ta nifika ""pueblo"".",E palabra ta prosedente di Griego παν ku ta nifika henter δῆμος ku ta nifika pueblo,16,23,45.44444444444444,1,23-1
6,"Pennsylvania (Commonwealth of Pennsylvania) ta un di e sinkuenta (50) estadonan di e pais [[Estadonan Uni di Merka]], i tin un poblashon di 12,604,767.",Pennsylvania ta un di e sinkuenta estadonan di e pais Estadonan_Uni_di_Merka i tin un poblashon di,16,34,44.888888888888886,1,34-1
5,Despues ta basha e otro dos kòpinan di ariña i lag'é tota pa 15 minüt [[mas]].,Despues ta basha e otro dos kòpinan di ariña i lagé tota pa minüt mas,15,34,44.888888888888886,0,34-0
4,"Indiana (""State of Indiana"") ta un di e sinkuenta (50) estadonan di e pais [[Estadonan Uni di Merka]] , i tin un populashon di 6,423,113.",Indiana ta un di e sinkuenta estadonan di e pais Estadonan_Uni_di_Merka i tin un populashon di,16,34,44.888888888888886,1,34-1
8,"Tennessee ta un di e sinkuenta (50) estadonan di [[Estadonan Uni di Merka]], i tin un poblashon di 6,600,299 habitante (2015).",Tennessee ta un di e sinkuenta estadonan di Estadonan_Uni_di_Merka i tin un poblashon di habitante,15,34,44.888888888888886,1,34-1
0,"E siudat ta situá na e kosta di [[Laman Karibe]], na e boka di e Riu di Ozama.",E siudat ta situá na e kosta di Laman_Karibe na e boka di e Riu di Ozama,17,34,44.888888888888886,0,34-0
1,El a score den e viktoria boneriano di 4-2 enfrente e ekipo nashonal U-17 di [[Bahamas]].,El a score den e viktoria boneriano di enfrente e ekipo nashonal U di Bahamas,15,34,44.888888888888886,0,34-0
2,Piemonte ta un region den parti nort di [[Italia]] i tin un poblashon di 4.396.293 hende.,Piemonte ta un region den parti nort di Italia i tin un poblashon di hende,15,34,44.888888888888886,0,34-0
3,"Tin dos ehèmpel: [[Islandia]], ku ta e isla volkániko mas grandi na mundu, i Jan Mayen.",Tin dos ehèmpel Islandia ku ta e isla volkániko mas grandi na mundu i Jan Mayen,16,34,44.888888888888886,0,34-0
7,"Initialmente di smelt, e [[lag]] eksterno di e planeta a fria, resultando den kun [[làg]] solido.",Initialmente di smelt e lag eksterno di e planeta a fria resultando den kun làg solido,16,34,44.888888888888886,0,34-0
4,Na Weganan Olimpico di Zomer 2016 na [[Rio de Janeiro]] el ta alcansa posicion 45 den e 50 meter freestyle.,Na Weganan Olimpico di Zomer na Rio_de_Janeiro el ta alcansa posicion den e meter freestyle,15,45,44.7,1,45-1
3,"Nughedu San Nicolò (na sardo: ""Nughedu Santu Nigola"") ta un munisipio den e provinsia di Sassari, den e region [[italiano]] di [[Sardegna]].",Nughedu San Nicolò ta un munisipio den e provinsia di Sassari den e region italiano di Sardegna,17,45,44.7,1,45-1
2,San Francisco ta un siudad den e estado di [[California]] den e pais [[Estadonan Uni di Merka]].,San Francisco ta un siudad den e estado di California den e pais Estadonan Uni di Merka,17,45,44.7,1,45-1
0,Tin probablemente tin ménos ku 250 ta biba na Kòrsou; prinsipalmente den [[Parke Nashonal di Sint Kristòfel]] i na Malpais.,Tin probablemente tin ménos ku ta biba na Kòrsou prinsipalmente den Parke_Nashonal_di_Sint_Kristòfel i na Malpais,15,45,44.7,0,45-0
1,"Riba 16 di febrüari [[2007]], Spears a drenta den un fasilidat di rehabilitashon di droga offshore na Antigua.",Riba di febrüari Spears a drenta den un fasilidat di rehabilitashon di droga offshore na Antigua,16,45,44.7,1,45-1
0,"[[Egipto]] su clima ta bon den winter y hopi cayente den zomer, dependiendo di e tempo.",Egipto su clima ta bon den winter y hopi cayente den zomer dependiendo di e tempo,16,6,44.666666666666664,0,6-0
1,"Un par di elemento komun ta [[heru]], [[koper]], [[plata]], [[oro]], [[hidrógeno]], [[karbon]], [[nitrogeno]] i [[oksígeno]].",Un par di elemento komun ta heru koper plata oro hidrógeno karbon nitrogeno i oksígeno,15,6,44.666666666666664,0,6-0
2,"E paisnan aki ta Kòrsou, Boneiru, Sint Maarten, [[Sint Eustatius]], [[Saba]], Sint Kitts & Nevis, [[Hulanda]] i[[ Sürnam]].",E paisnan aki ta Kòrsou Boneiru Sint Maarten Sint_Eustatius Saba Sint Kitts Nevis Hulanda i Sürnam,16,6,44.666666666666664,1,6-1
2,São Paulo Futebol Clube of SPFC ta un klup di futbòl di e siudad di [[São Paulo]].,São Paulo Futebol Clube of SPFC ta un klup di futbòl di e siudad di São_Paulo,16,38,44.333333333333336,1,38-1
1,Vrolijk tabata miembro di seleccion di Aruba y a participa na diferente clasificacion internacional di [[CONCACAF]].,Vrolijk tabata miembro di seleccion di Aruba y a participa na diferente clasificacion internacional di CONCACAF,16,38,44.333333333333336,0,38-0
0,"Mores ta un munisipio den e provinsia di Sassari, den e region [[italiano]] di [[Sardegna]].",Mores ta un munisipio den e provinsia di Sassari den e region italiano di Sardegna,15,38,44.333333333333336,1,38-1
8,"Ta te [[1914]], aña ku Shell a establesé un refineria nobo den Schottegat, e ekonomia a mehorá.",Ta te aña ku Shell a establesé un refineria nobo den Schottegat e ekonomia a mehorá,16,47,44.02777777777778,0,47-0
2,"Kada [[ken]] tabata i ta biba ku esaki na su manera, manera i pensamentu úniko.",Kada ken tabata i ta biba ku esaki na su manera manera i pensamentu úniko,15,47,44.02777777777778,0,47-0
7,Djabierna santo ta kai riba [[29 di mart]] i Pasku grandi riba [[31 di mart]] i [[1 di aprel]].,Djabierna santo ta kai riba _di_mart i Pasku grandi riba di mart i di aprel,15,47,44.02777777777778,0,47-0
6,"Ascoli Piceno ta un siudadnan den e sentral parti di [[Italia]], den e region di Marcas.",Ascoli Piceno ta un siudadnan den e sentral parti di Italia den e region di Marcas,16,47,44.02777777777778,0,47-0
5,Geologia ta e siensia i estudio di e materia solido i likido ku ta konstitui [[mundu]].,Geologia ta e siensia i estudio di e materia solido i likido ku ta konstitui mundu,16,47,44.02777777777778,0,47-0
4,Desde 2011 e siguiente partido i movementu a partisipa na elekshon nan ku a tuma luga na [[Boneiru]].,Desde e siguiente partido i movementu a partisipa na elekshon nan ku a tuma luga na Boneiru,17,47,44.02777777777778,0,47-0
0,"Verbania ta un siudat den e parti nort di [[Italia]], den e region di [[Piemonte]].",Verbania ta un siudat den e parti nort di Italia den e region di Piemonte,15,47,44.02777777777778,0,47-0
3,"  Un tormenta tropikal ta surgi fo'í un area di preshon bou (na ingles: [[A]] [[low pressure area]] òf tropical [[depression]]) i na hulandes ta ""tropische [[depressie]]"".",Un tormenta tropikal ta surgi foí un area di preshon bou i na hulandes ta tropische depressie,17,47,44.02777777777778,2,47-2
1,Movementu di Pueblo Boneriano (MPB) ta un [[partido polítiko]] boneriano i desde 2015 e partido mas grandi na [[Boneiru]].,Movementu di Pueblo Boneriano ta un partido_polítiko boneriano i desde e partido mas grandi na Boneiru,16,47,44.02777777777778,1,47-1
0,"E [[ref di koral]] rònt di [[Klein Bonaire]] ta hopi bon preservá, i ta atraé dùikdó i snòrkeldó.",E ref_di_koral rònt di Klein Bonaire ta hopi bon preservá i ta atraé dùikdó i snòrkeldó,16,61,44.0,1,61-1
0,"[[Shakespeare]] a casa cu [[Anne Hathaway]] na Worcester, provincia di Canterbury, riba dia 20 di november 1582.",Shakespeare a casa cu Anne Hathaway na Worcester provincia di Canterbury riba dia di november,15,3,44.0,0,3-0
1,"Huntu ku [[Otrobanda]] Punda ta forma e kapital di Kòrsou i ántes di Antia Hulandes, Willemstad.",Huntu ku Otrobanda Punda ta forma e kapital di Kòrsou i ántes di Antia Hulandes Willemstad,16,3,44.0,1,3-1
2,E kumpramentu di Alaska na 1867 di [[Rusia]] a kompleta e pais su ekspanshon riba e kontinente merikano.,E kumpramentu di Alaska na di Rusia a kompleta e pais su ekspanshon riba e kontinente merikano,17,3,44.0,1,3-1
1,E [[ortografia di Papiamento]] na Aruba tin diferencia cu e ortografia di Papiamentu uza na Corsou y Boneiro.,E ortografia_di_Papiamento na Aruba tin diferencia cu e ortografia di Papiamentu uza na Corsou y Boneiro,16,61,44.0,0,61-0
2,Dia di Bandera of Dia di Himno i Bandera ta e dia nashonal di [[Kòrsou]].,Dia di Bandera of Dia di Himno i Bandera ta e dia nashonal di Kòrsou,15,61,44.0,1,61-1
0,Asina nan a odi'é [[mas]] ainda pa motibu di su soñonan i pa motibu di su palabranan.,Asina nan a odié mas ainda pa motibu di su soñonan i pa motibu di su palabranan,17,51,43.82051282051282,1,51-1
1,Gabinete Wever-Croes II ta e actual gabinete di [[Aruba]] cu a wordo instala dia 20 di september [[2021]].,Gabinete WeverCroes II ta e actual gabinete di Aruba cu a wordo instala dia di september,16,51,43.82051282051282,1,51-1
2,"21:31 Pesei el a yama e lugá ei [[Beerseba]], pasobra aya nan dos a hasi un huramentu.",Pesei el a yama e lugá ei Beerseba pasobra aya nan dos a hasi un huramentu,16,51,43.82051282051282,1,51-1
3,"Dia 11 di desember 1964 Cooke ta ser tirá fatalmente pa señora Bertha [[Franklin]], ku un resultado mortal.",Dia di desember Cooke ta ser tirá fatalmente pa señora Bertha Franklin ku un resultado mortal,16,51,43.82051282051282,0,51-0
6,"Umbria ta un region den e parti sentral di [[Italia]], ku un poblashon di 878.540 habitante.",Umbria ta un region den e parti sentral di Italia ku un poblashon di habitante,15,51,43.82051282051282,1,51-1
4,"[[29:7 I]] el a bisa: ""Mira, solo ta haltu ainda; no ta ora di hunta bestia ainda.",_I el a bisa Mira solo ta haltu ainda no ta ora di hunta bestia ainda,16,51,43.82051282051282,1,51-1
