,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,Sandy Valley se yon vil nan eta [[Nevada]] .,Sandy Valley se yon vil nan eta Nevada,8,5,88.0,1,5-1
0,Freeville se yon vil nan eta Nou yòk ([[New York]]) .,Freeville se yon vil nan eta Nou yòk,8,5,88.0,0,5-0
1,Rotterdam se yon vil nan eta Nou yòk ([[New York]]) .,Rotterdam se yon vil nan eta Nou yòk,8,19,86.0,1,19-1
0,Gabon se yon peyi ki sitye nan [[Afrik]].,Gabon se yon peyi ki sitye nan Afrik,8,19,86.0,0,19-0
4,"Jacques Hyppolite se yon [[atis]], yon [[pent]] [[ayisyen]].",Jacques Hyppolite se yon atis yon pent ayisyen,8,1,56.62820512820513,0,1-0
6,"Roland Planquet se yon [[atis]], yon [[pent]] [[ayisyen]].",Roland Planquet se yon atis yon pent ayisyen,8,1,56.62820512820513,0,1-0
0,Boukary Pilabre se yon [[matematisyen]] nan dyaspora afriken.,Boukary Pilabre se yon matematisyen nan dyaspora afriken,8,1,56.62820512820513,2,1-2
1,  Sidney se yon vil nan eta Nou yòk ([[New York]]) .,Sidney se yon vil nan eta Nou yòk,8,1,56.62820512820513,1,1-1
2,Magaña se yon [[vil]] nan lès [[peyi]] [[Espay]].,Magaña se yon vil nan lès peyi Espay,8,1,56.62820512820513,1,1-1
3,"Jean-Claude Castera se yon [[atis]], yon [[pent]] [[ayisyen]].",JeanClaude Castera se yon atis yon pent ayisyen,8,1,56.62820512820513,0,1-0
5,Golmayo se yon [[vil]] nan lès [[peyi]] [[Espay]].,Golmayo se yon vil nan lès peyi Espay,8,1,56.62820512820513,1,1-1
7,  Middleburgh se yon vil nan eta Nou yòk ([[New York]]) .,Middleburgh se yon vil nan eta Nou yòk,8,1,56.62820512820513,1,1-1
8,Ardsley se yon vil nan eta Nou yòk ([[New York]]) .,Ardsley se yon vil nan eta Nou yòk,8,1,56.62820512820513,1,1-1
9,Trenkilo se yon [[satelit]] [[planèt]] ki rele Iranis.,Trenkilo se yon satelit planèt ki rele Iranis,8,1,56.62820512820513,1,1-1
10,Jewett se yon vil nan eta Nou yòk ([[New York]]) .,Jewett se yon vil nan eta Nou yòk,8,1,56.62820512820513,1,1-1
11,Stark se yon vil nan eta Nou yòk ([[New York]]) .,Stark se yon vil nan eta Nou yòk,8,1,56.62820512820513,1,1-1
12,Abdul-Aziz Yakubu se yon [[matematisyen]] nan dyaspora afriken.,AbdulAziz Yakubu se yon matematisyen nan dyaspora afriken,8,1,56.62820512820513,2,1-2
17,"Non syantifik li se ""Jatropha gossypifolia"" [[L.]] "" Istwa.",Non syantifik li se Jatropha gossypifolia L Istwa,8,31,54.670967741935485,4,31-4
13,Soliedra se yon [[vil]] nan lès [[peyi]] [[Espay]].,Soliedra se yon vil nan lès peyi Espay,8,31,54.670967741935485,1,31-1
14,"Frantz Legros se yon [[atis]], yon [[pent]] [[ayisyen]].",Frantz Legros se yon atis yon pent ayisyen,8,31,54.670967741935485,0,31-0
15,Talasa se yon [[satelit]] [[planèt]] ki rele [[Neptin]].,Talasa se yon satelit planèt ki rele Neptin,8,31,54.670967741935485,3,31-3
16,Antoine Levelt te yon minis zafè diplomatik [[ayisyen]].,Antoine Levelt te yon minis zafè diplomatik ayisyen,8,31,54.670967741935485,3,31-3
