,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
2,"O xixe syèk ka sigsédé yé kò patché èstil tèl ki [[Greek]] Revival, néyo-gotik, City Beautiful, éklègtism, èstil Bèl-Lar, èstil vigtoryen ki ka rataché yé kò o tradisyon éropéyen.",O xixe syèk ka sigsédé yé kò patché èstil tèl ki Greek Revival néyogotik City Beautiful éklègtism èstil BèlLar èstil vigtoryen ki ka rataché yé kò o tradisyon éropéyen,29,52,46.6,1,52-1
0,"Rézo téléfonik konmité (ou RTK) sa rézo istorik di [[téléfonn]] fiks, annan lakèl roun pòs d'aboné sa rélyé à oun [[konmitatò téléfonik]] di rézo piblik pa roun pèr di fil alimanté an batri santral entégral (bouk lokal-a).",Rézo téléfonik konmité sa rézo istorik di téléfonn fiks annan lakèl roun pòs daboné sa rélyé à oun konmitatò téléfonik di rézo piblik pa roun pèr di fil alimanté an batri santral entégral,33,52,46.6,0,52-0
1,"Idrojenn-an sa éléman chimik-a di niméro atomik 1, di senbòl H. Idrojenn-an ki prézan asou [[Latè]] sa prèsk antchèrman konstitchwé di izotòp èstab-a 1H (oun proton, zéro nétron), mè ka konpòrté anviron 0,01 % di 2H (oun proton, oun nétron), èstab égalman.",Idrojennan sa éléman chimika di niméro atomik di senbòl H Idrojennan ki prézan asou Latè sa prèsk antchèrman konstitchwé di izotòp èstaba H mè ka konpòrté anviron di H èstab égalman,31,52,46.6,1,52-1
3,Harry [[Lilis]] Crosby Chantè Ameriken sa a te fèt an 1903 nan Tacoma e li te mouri 14 [[pous]] Oktòb 1977 nan Alcobendas se yon gwo icon kiltirèl mondyal nan 20yèm syèk la.,Harry Lilis Crosby Chantè Ameriken sa a te fèt an nan Tacoma e li te mouri pous Oktòb nan Alcobendas se yon gwo icon kiltirèl mondyal nan yèm syèk la,30,52,46.6,1,52-1
4,"Parvini o pouvwar an 1799, pa kou d'Éta di 18 Brumaire, li sa Pronmyé [[konsil]] jouk 2 out 1802, épi [[konsil]] à lavi jouk 18 mè 1804, dat à lakèl i sa proklamé anprò pa roun sénatus-consulte swivi di roun plébisit.",Parvini o pouvwar an pa kou dÉta di Brumaire li sa Pronmyé konsil jouk out épi konsil à lavi jouk mè dat à lakèl i sa proklamé anprò pa roun sénatusconsulte swivi di roun plébisit,35,52,46.6,1,52-1
2,"Arm nikléyèr pa té itilizé di fason opétasyonèl ki pa [[Étazini]]-ya lò dé bonbardman dé lavil japinèz di [[Hiroshima]] é di [[Nagasaki]] pannan Ségonn Lagèr mondjal-a, ki ka antréné anviron trwa san mil mò.",Arm nikléyèr pa té itilizé di fason opétasyonèl ki pa Étaziniya lò dé bonbardman dé lavil japinèz di Hiroshima é di Nagasaki pannan Ségonn Lagèr mondjala ki ka antréné anviron trwa san mil mò,34,60,45.333333333333336,1,60-1
0,"[[Ensi]], lèspès-a sa pli grann inité di popilasyon osen di lakèl flux jénétik-a sa posib ké endividi-ya di roun menm lèspès sa kidonk jénétikman izolé di ròt ansanm ékivalan di mannyè di wè rouprodiktif.",Ensi lèspèsa sa pli grann inité di popilasyon osen di lakèl flux jénétika sa posib ké endividiya di roun menm lèspès sa kidonk jénétikman izolé di ròt ansanm ékivalan di mannyè di wè rouprodiktif,34,60,45.333333333333336,0,60-0
1,"[[Mo]] sèks-a ka dézigné souvan aparèy rouprodiktò-a, oben [[lak]] sèkswèl-a ké sèkswalité annan roun sans pli [[global]], mè ka référé so kò osi o diférans fizik ki ka distengé wonm-yan ké fanm-yan (diférans psikolojik oben sosyal ant sèks-ya ki sa dézigné pa mo janr-a).",Mo sèksa ka dézigné souvan aparèy rouprodiktòa oben lak sèkswèla ké sèkswalité annan roun sans pli global mè ka référé so kò osi o diférans fizik ki ka distengé wonmyan ké fanmyan,32,60,45.333333333333336,0,60-0
0,"Asid-ya ka réyaji souvan ké dégajman d'énèrji ké ròt konpozé chimik, baz-ya oben alkalis ansyen, yé donò di doublè élèktronik, ki té, an partikilyé, pouvwar-a di jénéré, an tout oben [[parti]], yon idroksil-a annan dilo-a.",Asidya ka réyaji souvan ké dégajman dénèrji ké ròt konpozé chimik bazya oben alkalis ansyen yé donò di doublè élèktronik ki té an partikilyé pouvwara di jénéré an tout oben parti yon idroksila annan diloa,35,21,44.0,0,21-0
1,"Èstétik-a ka korèsponn ensi o domenn dézigné jouk o xviiie syèk pa « syans di bèl » oben « kritik di [[gou]] », é ka divini dipi xixe syèk filozofi di lar-a.",Èstétika ka korèsponn ensi o domenn dézigné jouk o xviiie syèk pa « syans di bèl » oben « kritik di gou » é ka divini dipi xixe syèk filozofi di lara,32,21,44.0,1,21-1
0,"Kanmopi sa roun koumin fransé di DROM di [[Lagwiyann]] ki tradisyonnèlman abité pa Nativ anmériken-yan di pèp otogtonn dé Téko ansyennman nonmen Émériyon, ensi ki pa dé anmérendjen Wayanmpi.",Kanmopi sa roun koumin fransé di DROM di Lagwiyann ki tradisyonnèlman abité pa Nativ anmérikenyan di pèp otogtonn dé Téko ansyennman nonmen Émériyon ensi ki pa dé anmérendjen Wayanmpi,29,59,44.0,0,59-0
1,"Jé olenpik-ya (aplé osi [[JO]]-ya, Jé-ya, Olenpyad-ya oben òkò Olenpik-ya; an anglé : Olympic Games oben Olympics; an grèk ansyen : οἱ Ὀλυμπιακοὶ ἀγῶνες (hoi Olympiakoì agônes), an grèk modèrn : Ολυμπιακοί αγώνες (Olympiakí agónes), également Oλυμπιάδα (Olympiáda), ki lé di Olenpyad) sa roun évènman entèrnasyonal majò, ki ka rougroupé spòr-ya di lété ké di livèr, okèl dé milyé di atlèt ka partisipé atravè diférant konpétisyon.",Jé olenpikya an grèk modèrn Ολυμπιακοί αγώνες également Oλυμπιάδα ki lé di Olenpyad sa roun évènman entèrnasyonal majò ki ka rougroupé spòrya di lété ké di livèr okèl dé milyé di atlèt ka partisipé atravè diférant konpétisyon,37,59,44.0,1,59-1
2,"Lagèr frèt (1947-1991) (an anglé [[Cold War]] ; an ris Холодная война, [[Kholodnaïa]] voïna) sa non-an ki bay donné à konfrontasyon-an douran dézyenm lanmotché di xxe syèk ant [[Étazini]] ké [[IRSS]] é, di mannyè pli larj, ant démokrasi ògsidantal-a ké réjim kominis-ya.",Lagèr frèt sa nonan ki bay donné à konfrontasyonan douran dézyenm lanmotché di xxe syèk ant Étazini ké IRSS é di mannyè pli larj ant démokrasi ògsidantala ké réjim kominisya,30,41,43.22222222222222,2,41-2
5,"[[Sa]] [[tré]] vas koumin kontinantal sid lès (3e di [[Lafrans]] pa so sipèrfisi), ki sitchwé an péy pèp nativ Téko ké Wayanmpi sa agsésib san lotorizasyon préfègtoral pou bour-a, sof pou vilaj-ya di Trwè [[So]], ki enstitchwé an 1970 épi révizé an jen 2015.",Sa tré vas koumin kontinantal sid lès ki sitchwé an péy pèp nativ Téko ké Wayanmpi sa agsésib san lotorizasyon préfègtoral pou boura sof pou vilajya di Trwè So ki enstitchwé an épi révizé an jen,36,41,43.22222222222222,2,41-2
6,"Réyon X-ya sa roun fòrm di réyonnman élèktromagnétik à rot frékans ki konstitchwé di foton don longò-a d'onn sa konpriz aprosikmativman ant 0,001 nanomèt é 10 nanomèt ([[10−12]] m é 10−8 m), ki ka korèsponn à dé frékans di 30 pétahertz à 300 exahertz (3×1016 Hz à 3×1020 Hz).",Réyon Xya sa roun fòrm di réyonnman élèktromagnétik à rot frékans ki konstitchwé di foton don longòa donn sa konpriz aprosikmativman ant nanomèt é nanomèt ki ka korèsponn à dé frékans di pétahertz à exahertz,35,41,43.22222222222222,1,41-1
4,"Néyèrlandé-a ka trouvé so sours annan djalèk jèrmannik-ya ki palé annan nò-a di [[Lanlmangn]] é o Péy-Ba ant [[le Rhin]] ké [[Weser]], réjyon ki ka korèsponn o group arkéyolojik nonmen group [[Rhin]]-[[Weser]].",Néyèrlandéa ka trouvé so sours annan djalèk jèrmannikya ki palé annan nòa di Lanlmangn é o PéyBa ant le Rhin ké Weser réjyon ki ka korèsponn o group arkéyolojik nonmen group RhinWeser,32,41,43.22222222222222,2,41-2
