,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
2,"No inklui ta entidatnan manera [[Union Oropeo]], ku no ta estadonan soberano, anto teritorionan dependente ku no tin un poblashon permanente manera e diferente pais ku ta forma parti di Antartika.",No inklui ta entidatnan manera Union_Oropeo ku no ta estadonan soberano anto teritorionan dependente ku no tin un poblashon permanente manera e diferente pais ku ta forma parti di Antartika,30,62,45.333333333333336,1,62-1
1,"3:19 Ku sodó di bo frenta lo bo kome [[pan]], te ora bo bolbe na tera, pasobra for di djé bo a wòrdu tumá; pasobra stòf bo ta, i na stòf lo bo bolbe.""",Ku sodó di bo frenta lo bo kome pan te ora bo bolbe na tera pasobra for di djé bo a wòrdu tumá pasobra stòf bo ta i na stòf lo bo bolbe,33,62,45.333333333333336,0,62-0
0,"31:29 [[Mi]] tin e poder pa hasibo malu, ma e Dios di bo tata a papia ku mi ayera nochi, bisando: 'Pèrkurá di no papia ni bon ni malu ku Jakòb.'",Mi tin e poder pa hasibo malu ma e Dios di bo tata a papia ku mi ayera nochi bisando Pèrkurá di no papia ni bon ni malu ku Jakòb,30,62,45.333333333333336,0,62-0
1,"Mayoria di e historiadonan ta sten cu e guera aki a cunsa na cabamento di Di Dos Guera Mundial, otro ta bisa cu el a inicia na cuminsamento di [[Prome Guera Mundial]].",Mayoria di e historiadonan ta sten cu e guera aki a cunsa na cabamento di Di Dos Guera Mundial otro ta bisa cu el a inicia na cuminsamento di Prome_Guera_Mundial,30,6,45.0,1,6-1
0,"Fiscal Joyce White Vance a bisa cu riba of rond di 10 di mei [[van]] der Sloot a laga un persona transfer $15,000 for di un [[banco]] na [[Birmingham]] pa un [[banco]] na [[Hulanda]].",Fiscal Joyce White Vance a bisa cu riba of rond di di mei van der Sloot a laga un persona transfer for di un banco na Birmingham pa un banco na Hulanda,32,6,45.0,0,6-0
10,"30:16 Ora [[Jakòb]] a bolbe di kunuku atardi, Lea a bai kontr'é i a bisa: ""Bo mester drumi ku mi, pasobra siguramente mi a hür bo ku e mandrágoranan di mi yu.""",Ora Jakòb a bolbe di kunuku atardi Lea a bai kontré i a bisa Bo mester drumi ku mi pasobra siguramente mi a hür bo ku e mandrágoranan di mi yu,31,17,44.92727272727273,0,17-0
2,"6:3 [[E]] ora ei SEÑOR a bisa: ""[[Mi]] Spiritu lo no lucha ku hende pa semper, pasobra di bèrdat ta karni e ta; sinembargo, su dianan lo ta shent'i binti aña.""",E ora ei SEÑOR a bisa Mi Spiritu lo no lucha ku hende pa semper pasobra di bèrdat ta karni e ta sinembargo su dianan lo ta shenti binti aña,30,17,44.92727272727273,0,17-0
9,"E mesun aña, a tuma [[parti]] na e videoclip di ""Pasobra e anochi"", un kantu di kolektivo, e Margaretha kontra di malesa di Alzheimer, diseño pa bringa kontra di malesa.",E mesun aña a tuma parti na e videoclip di Pasobra e anochi un kantu di kolektivo e Margaretha kontra di malesa di Alzheimer diseño pa bringa kontra di malesa,30,17,44.92727272727273,0,17-0
8,"E asuntu a kulminá despues ku [[Michelle Williams]] i [[Farah]] [[Franklin]] tabata den e vidioklip di ""Say [[My Name]]"", dunando e aparensia ku [[La Toya]] i [[La]] [[Tavia]] a wòrdu remplasá kaba.",E asuntu a kulminá despues ku Michelle_Williams i Farah Franklin tabata den e vidioklip di Say My Name dunando e aparensia ku La Toya i La Tavia a wòrdu remplasá kaba,31,17,44.92727272727273,0,17-0
7,"Base di e impuesto aki ta, ku por kobra impuesto riba ganashi despues ku a kita tur gastu fihá pa lei, entre otro [[depresiashon]], dedukshon di invershon, regalo (donashon) i pèrdidanan rekompensabel.",Base di e impuesto aki ta ku por kobra impuesto riba ganashi despues ku a kita tur gastu fihá pa lei entre otro depresiashon dedukshon di invershon regalo i pèrdidanan rekompensabel,31,17,44.92727272727273,3,17-3
6,"Ku e pensamentu ku esaki lo ta e miho [[ruta]] pa explora, [[Hudson]] a nabega e pasashi di [[New York Bay]] riba e riu di Hudson ku e la duna su nomber.",Ku e pensamentu ku esaki lo ta e miho ruta pa explora Hudson a nabega e pasashi di New York Bay riba e riu di Hudson ku e la duna su nomber,32,17,44.92727272727273,0,17-0
5,"E logro grandi aki ta danki na e United Nations Resolutions pa elimina colonialismo y tambe na [[Betico Croes]] y e steun politico di otro nacionnan, manera Merca, [[Panama]], [[Venezuela]] y varios pais Europeo.",E logro grandi aki ta danki na e United Nations Resolutions pa elimina colonialismo y tambe na Betico_Croes y e steun politico di otro nacionnan manera Merca Panama Venezuela y varios pais Europeo,33,17,44.92727272727273,2,17-2
4,"1:30 I pa tur bestia di mondi, tur parha di shelu i tur loke ta lastra riba tera, ku tin bida, [[Mi]] a [[duna]] tur mata bèrdè pa kuminda""; i asina tabata.",I pa tur bestia di mondi tur parha di shelu i tur loke ta lastra riba tera ku tin bida Mi a duna tur mata bèrdè pa kuminda i asina tabata,31,17,44.92727272727273,0,17-0
3,"Despues di independesia e partido di Ghandi i [[Nehru]] a sigui manda [[India]] bou di influensia di [[Nehru]] mes i despues su yiu muhé i nietu, ku eksepshonan den anjanan 1970 i 80.",Despues di independesia e partido di Ghandi i Nehru a sigui manda India bou di influensia di Nehru mes i despues su yiu muhé i nietu ku eksepshonan den anjanan i,31,17,44.92727272727273,0,17-0
0,"36:35 Husam a muri, i Hadad, yu hòmber di Bedad, kende a derotá Madian den [[sabana]] di Moab, a bira rei na su lugá; i nòmber di su stat tabata Avit.",Husam a muri i Hadad yu hòmber di Bedad kende a derotá Madian den sabana di Moab a bira rei na su lugá i nòmber di su stat tabata Avit,30,17,44.92727272727273,0,17-0
1,"E FBI y e [[Central Intelligence Agency]] ([[CIA]]), asina manera otro agencia gubernamental di Merca a uza manera ""[[Usama bin Laden]]"" of ""[[Usama bin Ladin]]"", cu tur dos por wordo abrevia manera ""UB.""",E FBI y e Central_Intelligence_Agency asina manera otro agencia gubernamental di Merca a uza manera Usama bin Laden of Usama bin Ladin cu tur dos por wordo abrevia manera UB,30,17,44.92727272727273,1,17-1
0,"Kontinentenan a forma, anto despues nan a [[parti]] atrobe anto a reforma den un proseso den kua e superfisio di [[mundu]] a kambia durante mion di aña, okashonalmente trahado un superkontinente.",Kontinentenan a forma anto despues nan a parti atrobe anto a reforma den un proseso den kua e superfisio di mundu a kambia durante mion di aña okashonalmente trahado un superkontinente,31,63,44.666666666666664,0,63-0
1,"7:7 E ora ei Noe, ku su yu hòmbernan, su [[esposa]] i esposanan di su yu hòmbernan, a bai den e arka pa motibu di e awa di e diluvio.",E ora ei Noe ku su yu hòmbernan su esposa i esposanan di su yu hòmbernan a bai den e arka pa motibu di e awa di e diluvio,29,63,44.666666666666664,1,63-1
2,"NIVRA a wòrdu fundá pa promové, regulá, hisa i garantisá e kalidat di [[ouditoria]] i presentashon di relato finansiero ku ta wòrdu ehekutá dor di su miembronan na bienestar di komunidat.",NIVRA a wòrdu fundá pa promové regulá hisa i garantisá e kalidat di ouditoria i presentashon di relato finansiero ku ta wòrdu ehekutá dor di su miembronan na bienestar di komunidat,31,63,44.666666666666664,1,63-1
3,"E operacion aki hopi biaha no ta resulta bon p’e sigui biba, [[tal]] como ta demostra e arkeologico cu evidencia cu e carpachinan haya na costa [[Zuid]]-[[Peru]].",E operacion aki hopi biaha no ta resulta bon p ’ e sigui biba tal como ta demostra e arkeologico cu evidencia cu e carpachinan haya na costa ZuidPeru,29,63,44.666666666666664,1,63-1
9,"Nan ta mira nan religion komo e version kompletá di un fe primodial monoteístiko revelá na varios luga i tempu promé, inkluyendo e profetanan di Abraham, Moses i [[Hesus]].",Nan ta mira nan religion komo e version kompletá di un fe primodial monoteístiko revelá na varios luga i tempu promé inkluyendo e profetanan di Abraham Moses i Hesus,29,18,44.55555555555556,3,18-3
5,"E organo gobernamental mas halto a bira Gobierno di Reino, cu tabata consisti di e conseho di minister Hulandes completo, e [[minister plenipotenciario]] di Surnam y e minister plenipotenciario di Antia Hulandes.",E organo gobernamental mas halto a bira Gobierno di Reino cu tabata consisti di e conseho di minister Hulandes completo e minister_plenipotenciario di Surnam y e minister plenipotenciario di Antia Hulandes,31,18,44.55555555555556,2,18-2
6,"Den nos sistema solar, e ta e di tres planeta for di solo; e ta e planeta tereste [[mas]] grandi i e planeta di sinku [[mas]] grandi na tur.",Den nos sistema solar e ta e di tres planeta for di solo e ta e planeta tereste mas grandi i e planeta di sinku mas grandi na tur,29,18,44.55555555555556,3,18-3
7,"E dos edifisio nan aki ta situa den centro di siudat di [[Paramaribo]] anto tin biaha sa tin ku parti nan luga di parker, kemen nan ta kokiksisti ku otro.",E dos edifisio nan aki ta situa den centro di siudat di Paramaribo anto tin biaha sa tin ku parti nan luga di parker kemen nan ta kokiksisti ku otro,30,18,44.55555555555556,3,18-3
0,"Den e ultimo aki a tene reunionan encuanto votamento pa [[Union]] Europeo, demostracionan y charlanan ariba diferente topico y Fundacion Digna Laclé ta usa e [[sala]] aki regularmente pa nan cursonan.",Den e ultimo aki a tene reunionan encuanto votamento pa Union Europeo demostracionan y charlanan ariba diferente topico y Fundacion Digna Laclé ta usa e sala aki regularmente pa nan cursonan,31,18,44.55555555555556,0,18-0
1,"E stad ta [[parti]] den 16 municipio: [[Álvaro Obregón]], Azcapotzalco, [[Benito Juarez]], [[Coyoacán]], [[Cuajimalpa]], [[Cuauhtémoc]], [[Gustavo A. Madero]], [[Iztacalco]], [[Iztapalapa]], [[Magdalena Contreras]], [[Miguel Hidalgo]], [[Milpa Alta]], [[Tláhuac]], [[Tlalpan]], [[Venustiano Carranza]] and Xochimilco.",E stad ta parti den municipio Álvaro Obregón Azcapotzalco Benito Juarez Coyoacán Cuajimalpa Cuauhtémoc Gustavo A Madero Iztacalco Iztapalapa Magdalena Contreras Miguel Hidalgo Milpa Alta Tláhuac Tlalpan Venustiano Carranza and Xochimilco,31,18,44.55555555555556,1,18-1
8,"30:27 [[Ma]] Laban a bis'é: ""[[Pa]] fabor, keda si mi a haña grasia den bo bista, pasobra dor di eksperensia mi a haña sa ku SEÑOR a bendishonámi pa bo motibu.""",Ma Laban a bisé Pa fabor keda si mi a haña grasia den bo bista pasobra dor di eksperensia mi a haña sa ku SEÑOR a bendishonámi pa bo motibu,30,18,44.55555555555556,3,18-3
2,Polaco ta wordo papia primeramente na [[Polonia]] y ta haya gruponan grandi di papiado entre otro na Merca y na paisnan di loke tabata antes Union Sovietico manera [[Ukrania]] y [[Lituania]].,Polaco ta wordo papia primeramente na Polonia y ta haya gruponan grandi di papiado entre otro na Merca y na paisnan di loke tabata antes Union Sovietico manera Ukrania y Lituania,31,18,44.55555555555556,3,18-3
3,"42:25 E ora ei Jose a [[duna]] òrdu pa yena nan saku ku mainshi i pa pone kada un su plaka bèk den su saku, i pa duna nan provishon pa na kaminda.",E ora ei Jose a duna òrdu pa yena nan saku ku mainshi i pa pone kada un su plaka bèk den su saku i pa duna nan provishon pa na kaminda,32,18,44.55555555555556,3,18-3
4,"35:22 I a sosodé ku mientras ku [[Israel]] tabata biba na e tera ei, Ruben a bai i a drumi ku Bilha, konkubina di su tata; i [[Israel]] a haña sa esaki.",I a sosodé ku mientras ku Israel tabata biba na e tera ei Ruben a bai i a drumi ku Bilha konkubina di su tata i Israel a haña sa esaki,31,18,44.55555555555556,3,18-3
0,"refran: Oh, [[Aruba]], dushi tera nos baranca tan stima Nos amor p’abo t’asina grandi cu n’tin nada pa kibr'e, cu'n tin nada pa kibr'e.",refran Oh Aruba dushi tera nos baranca tan stima Nos amor p ’ abo t ’ asina grandi cu n ’ tin nada pa kibre cun tin nada pa kibre,30,29,44.4,0,29-0
2,"E ta un mata perenial semper berde, cu ta origina di e Peninsula Arabico, pero cu ta crece den mondi den climanan tropical, semi tropical y arido rond di [[mundo]].",E ta un mata perenial semper berde cu ta origina di e Peninsula Arabico pero cu ta crece den mondi den climanan tropical semi tropical y arido rond di mundo,30,29,44.4,0,29-0
3,"Huntu ku esei durante e fin di e siglo 19 e e komienso di e siglo 20, grupo chiki di hende homber mayoria be di [[China]] anto Medio Oriente a bini pa traha.",Huntu ku esei durante e fin di e siglo e e komienso di e siglo grupo chiki di hende homber mayoria be di China anto Medio Oriente a bini pa traha,31,29,44.4,0,29-0
4,"Doño di e kompanía diskero a [[duna]] [[Cook]] pèrmit pa kanta bou di su mes nòmber, pero ora [[ela]] haña sa ta ki tipo di músika Cooke tabata produsiendo ela rabia.",Doño di e kompanía diskero a duna Cook pèrmit pa kanta bou di su mes nòmber pero ora ela haña sa ta ki tipo di músika Cooke tabata produsiendo ela rabia,31,29,44.4,0,29-0
5,"E ta limita na nort i west pa Kroasia, na ost y na sur pa [[Serbia]], i na sur pa [[Montenegro]], ademas di un ekstenshon litoral chikito, na e Laman Adriatiko.",E ta limita na nort i west pa Kroasia na ost y na sur pa Serbia i na sur pa Montenegro ademas di un ekstenshon litoral chikito na e Laman Adriatiko,31,29,44.4,0,29-0
1,"Viktoria den e guera spaño merikano den e mesun aña a demonstra ku e Estadonan Uni tabata un poder grandi anto a kousa e aneksashon di [[Puerto Rico]], [[Guam]] anto [[Filipinas]].",Viktoria den e guera spaño merikano den e mesun aña a demonstra ku e Estadonan Uni tabata un poder grandi anto a kousa e aneksashon di Puerto_Rico Guam anto Filipinas,30,29,44.4,0,29-0
8,25:18 I nan tabata biba di Havila te na Shur ku ta keda pariba di [[Egipto]] ora bo ta bai den direkshon di [[Asiria]]; el a muri den presensia di tur su famianan.,I nan tabata biba di Havila te na Shur ku ta keda pariba di Egipto ora bo ta bai den direkshon di Asiria el a muri den presensia di tur su famianan,32,9,44.27272727272727,1,9-1
0,"Despues su participation den Big Brother [[Brazil]], Íris tábata invitá na host ""[[TV]] Fama"", e program displays informashon di events ku artists í celebrities, ku Nelson Rubens í Adriana Lessa.",Despues su participation den Big Brother Brazil Íris tábata invitá na host TV Fama e program displays informashon di events ku artists í celebrities ku Nelson Rubens í Adriana Lessa,30,9,44.27272727272727,1,9-1
