,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,"An 2016, li ka konté 2 877 215 zabitan établi asou 1 285 km2, sa ki ka fè di li komin pli péplé d'Itali ké trwazyenm pli étandou d'Éròp aprè [[Mòskou]] ké [[Lonn]].",An li ka konté zabitan établi asou km sa ki ka fè di li komin pli péplé dItali ké trwazyenm pli étandou dÉròp aprè Mòskou ké Lonn,27,9,48.4,0,9-0
0,Sirfas total-a di [[Larjantin]]-an sa réparti di fason-an ki ka swiv (èsèpté Lantargtik) : [[Larjantin]]-an sa lonng di 3 700 km di nò o sid é di 1 400 km di lès à lwès.,Sirfas totala di Larjantinan sa réparti di fasonan ki ka swiv Larjantinan sa lonng di km di nò o sid é di km di lès à lwès,27,9,48.4,0,9-0
2,"[[Frédéric François Chopin]] (an polonè : [[Fryderyk Franciszek Chopin]] ou versyon antyèrman polonizé [[Szopen]] ; o xixe syèk, grafi Szopę té itilizé an [[Pologn]] an konkirans ké grafi [[Chopin]]) sa roun konpozitò é pyanis virtyoz di asandans franko-polonèz, né an 1810 à [[Żelazowa Wola]], asou téritwar di douché di [[Varsovie]] (atchwèlman an [[Pologn]]), é mò an 1849 à [[Pari]].",Frédéric_François_Chopin sa roun konpozitò é pyanis virtyoz di asandans frankopolonèz né an à Żelazowa Wola asou téritwar di douché di Varsovie é mò an à Pari,26,9,48.4,1,9-1
3,"Dipi dé milénèr, zansèt-a di wonm, tèl [[Homo]] erectus, ja ka itilizé dé zouti mè, o fil di tan, [[sala]] ka ganyen an élaborasyon é an konplèksité.",Dipi dé milénèr zansèta di wonm tèl Homo erectus ja ka itilizé dé zouti mè o fil di tan sala ka ganyen an élaborasyon é an konplèksité,27,9,48.4,0,9-0
4,"Lèspangn-an sa bòdé pa lanmè Lanméditérannen-an o sid é à lès-a, sof téritwè britannik-a di Jibralta é détrwè-a di menm non ki ka séparé kontinan éropéyen-an di [[Lafrik]].",Lèspangnan sa bòdé pa lanmè Lanméditérannenan o sid é à lèsa sof téritwè britannika di Jibralta é détrwèa di menm non ki ka séparé kontinan éropéyenan di Lafrik,28,9,48.4,2,9-2
0,Li ka posédé rounlo fasad maritim (11 122 km) notanman ké loséyan [[Pasifik]] ké gòlf di [[Kalifòrni]] (7 828 km) à Lwès é ké lanmè dé [[Karayb]] ké gòlf di [[Mègsik]] (3 294 km) à Lès.,Li ka posédé rounlo fasad maritim notanman ké loséyan Pasifik ké gòlf di Kalifòrni à Lwès é ké lanmè dé Karayb ké gòlf di Mègsik à Lès,27,17,46.0,0,17-0
1,"Dékouvèrt arkéyolojik-ya ka endiké ki Lès-a dé [[Létazini]] sa abité dipi pli di 12 000 lannen, alò ki rivé-a dé pronmyé zabitan di kontinan ka roumonté à pli di 30 000 lannen.",Dékouvèrt arkéyolojikya ka endiké ki Lèsa dé Létazini sa abité dipi pli di lannen alò ki rivéa dé pronmyé zabitan di kontinan ka roumonté à pli di lannen,28,17,46.0,1,17-1
0,"Li divèt so non à ésploratò britannik Speke ki té an 1858 pronmyé Éropéyen à atenn li, é ki batizé li an lònò di renn [[Victoria]].",Li divèt so non à ésploratò britannik Speke ki té an pronmyé Éropéyen à atenn li é ki batizé li an lònò di renn Victoria,25,10,45.0,0,10-0
1,"Lòbjèktif prensipal-a sa prévansyon-an di kontak moun ké dé sibstans ki danjéréz, èspésyalman fès-ya ka mété an [[plas]] dé sistenm di trétman é di évakiyasyon dé déchè.",Lòbjèktif prensipala sa prévansyonan di kontak moun ké dé sibstans ki danjéréz èspésyalman fèsya ka mété an plas dé sistenm di trétman é di évakiyasyon dé déchè,27,10,45.0,1,10-1
1,"[[Annan]] bokou di ka, èskalèr-ya ki konsidéré sa dé nonm réyèl, mè li sa posib d'itilizé dé nonm konplèks oben dé éléman di roun kò komitatif kèlkonk .",Annan bokou di ka èskalèrya ki konsidéré sa dé nonm réyèl mè li sa posib ditilizé dé nonm konplèks oben dé éléman di roun kò komitatif kèlkonk,27,45,44.0,1,45-1
