,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
23,"México se yon vil nan pwovens Camaguey, nan peyi [[Kiba]].",México se yon vil nan pwovens Camaguey nan peyi Kiba,10,8,64.25692137320044,6,8-6
2,"South Zanesville se yon vil nan eta Ohio , nan [[Etazini]].",South Zanesville se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
0,"Fortuna se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Fortuna se yon vil nan pwovens Habana nan peyi Kiba,10,8,64.25692137320044,1,8-1
24,"South Haven se yon vil nan eta Minnesota, nan [[Etazini]].",South Haven se yon vil nan eta Minnesota nan Etazini,10,8,64.25692137320044,4,8-4
25,"  Erwin se yon vil nan eta Kawolin dinò , nan [[Etazini]].",Erwin se yon vil nan eta Kawolin dinò nan Etazini,10,8,64.25692137320044,7,8-7
26,"North Branch se yon vil nan eta Minnesota, nan [[Etazini]].",North Branch se yon vil nan eta Minnesota nan Etazini,10,8,64.25692137320044,4,8-4
27,"Gleneden Beach se yon vil nan eta [[Oregon]], nan [[Etazini]].",Gleneden Beach se yon vil nan eta Oregon nan Etazini,10,8,64.25692137320044,4,8-4
28,"Potrillo se yon vil nan pwovens Holguin, nan peyi [[Kiba]].",Potrillo se yon vil nan pwovens Holguin nan peyi Kiba,10,8,64.25692137320044,0,8-0
29,"Ivan Ivanovich Zhegalkin se yon [[matematisyen]] [[ris]], nan peyi [[Risi]].",Ivan Ivanovich Zhegalkin se yon matematisyen ris nan peyi Risi,10,8,64.25692137320044,8,8-8
30,"St. Clairsville se yon vil nan eta Ohio , nan [[Etazini]].",St Clairsville se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
31,"Marañón se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Marañón se yon vil nan pwovens Habana nan peyi Kiba,10,8,64.25692137320044,1,8-1
32,"  Wade se yon vil nan eta Kawolin dinò , nan [[Etazini]].",Wade se yon vil nan eta Kawolin dinò nan Etazini,10,8,64.25692137320044,7,8-7
33,"West Manchester se yon vil nan eta Ohio , nan [[Etazini]].",West Manchester se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
34,"Edmond se yon fim franse reyalize pa [[Alexis Michalik]], soti an 2019.",Edmond se yon fim franse reyalize pa Alexis_Michalik soti an,10,8,64.25692137320044,8,8-8
35,"Guasima se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Guasima se yon vil nan pwovens Habana nan peyi Kiba,10,8,64.25692137320044,1,8-1
37,Φ (φ) se [[glif]] ki reprezante yon lèt nan alfabèt grèk.,Φ se glif ki reprezante yon lèt nan alfabèt grèk,10,8,64.25692137320044,5,8-5
38,"Gabriel se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Gabriel se yon vil nan pwovens Habana nan peyi Kiba,10,8,64.25692137320044,1,8-1
39,"Colonial Beach se yon vil nan eta [[Vijini]], nan [[Etazini]].",Colonial Beach se yon vil nan eta Vijini nan Etazini,10,8,64.25692137320044,4,8-4
40,Li mouri [[8 mas]] 2007 nan yon aksidan machin nan otowout Douala-[[Yaounde]].,Li mouri _mas nan yon aksidan machin nan otowout DoualaYaounde,10,8,64.25692137320044,9,8-9
41,"Oak Grove se yon vil nan eta Oklahoma, nan [[Etazini]].",Oak Grove se yon vil nan eta Oklahoma nan Etazini,10,8,64.25692137320044,4,8-4
42,"  Green Valley se yon vil nan eta Wisconsin, nan [[Etazini]].",Green Valley se yon vil nan eta Wisconsin nan Etazini,10,8,64.25692137320044,2,8-2
1,"Mercer Island se yon vil nan eta [[Washington]], nan [[Etazini]].",Mercer Island se yon vil nan eta Washington nan Etazini,10,8,64.25692137320044,4,8-4
36,"Oconto Falls se yon vil nan eta Wisconsin, nan [[Etazini]].",Oconto Falls se yon vil nan eta Wisconsin nan Etazini,10,8,64.25692137320044,2,8-2
3,"Addyston se yon vil nan eta Ohio, nan peyi [[Etazini]].",Addyston se yon vil nan eta Ohio nan peyi Etazini,10,8,64.25692137320044,3,8-3
14,"Chuchal se yon vil nan pwovens Matanzas, nan peyi [[Kiba]].",Chuchal se yon vil nan pwovens Matanzas nan peyi Kiba,10,8,64.25692137320044,6,8-6
4,"Jagüey se yon vil nan pwovens Holguin, nan peyi [[Kiba]].",Jagüey se yon vil nan pwovens Holguin nan peyi Kiba,10,8,64.25692137320044,0,8-0
22,"North Baltimore se yon vil nan eta Ohio , nan [[Etazini]].",North Baltimore se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
21,"Westfield Center se yon vil nan eta Ohio , nan [[Etazini]].",Westfield Center se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
20,"Bejuquero se yon vil nan pwovens Holguin, nan peyi [[Kiba]].",Bejuquero se yon vil nan pwovens Holguin nan peyi Kiba,10,8,64.25692137320044,0,8-0
18,"Port Clinton se yon vil nan eta Pennsilvani, nan [[Etazini]].",Port Clinton se yon vil nan eta Pennsilvani nan Etazini,10,8,64.25692137320044,4,8-4
17,"Manaquitas se yon vil nan pwovens Cienfuegos, nan peyi [[Kiba]].",Manaquitas se yon vil nan pwovens Cienfuegos nan peyi Kiba,10,8,64.25692137320044,6,8-6
16,א se [[glif]] ki reprezante yon lèt nan alfabèt ebre.,א se glif ki reprezante yon lèt nan alfabèt ebre,10,8,64.25692137320044,5,8-5
15,"  New Bridge se yon vil nan eta [[Oregon]], nan [[Etazini]].",New Bridge se yon vil nan eta Oregon nan Etazini,10,8,64.25692137320044,4,8-4
19,"Guayabo se yon vil nan pwovens Holguin, nan peyi [[Kiba]].",Guayabo se yon vil nan pwovens Holguin nan peyi Kiba,10,8,64.25692137320044,0,8-0
13,"New Lexington se yon vil nan eta Ohio , nan [[Etazini]].",New Lexington se yon vil nan eta Ohio nan Etazini,10,8,64.25692137320044,3,8-3
11,"  Grandfather se yon vil nan eta Kawolin dinò , nan [[Etazini]].",Grandfather se yon vil nan eta Kawolin dinò nan Etazini,10,8,64.25692137320044,7,8-7
10,"Red Bank se yon vil nan eta Tennessee, nan [[Etazini]].",Red Bank se yon vil nan eta Tennessee nan Etazini,10,8,64.25692137320044,4,8-4
9,"Batalla se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Batalla se yon vil nan pwovens Habana nan peyi Kiba,10,8,64.25692137320044,1,8-1
8,"Trinidad se yon vil nan pwovens [[Sancti Spíritus]], nan peyi [[Kiba]].",Trinidad se yon vil nan pwovens Sancti_Spíritus nan peyi Kiba,10,8,64.25692137320044,6,8-6
7,"Bélgica se yon vil nan pwovens Holguin, nan peyi [[Kiba]].",Bélgica se yon vil nan pwovens Holguin nan peyi Kiba,10,8,64.25692137320044,0,8-0
6,"Prosperity se yon vil nan eta Kawolin disid, nan [[Etazini]].",Prosperity se yon vil nan eta Kawolin disid nan Etazini,10,8,64.25692137320044,7,8-7
