,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,"Kharkiv ([[ukraniano]]: Харків, ruso: Харьков) ta e di dos siudat mas grandi den [[Ukrania]].",Kharkiv ta e di dos siudat mas grandi den Ukrania,10,4,44.0,0,4-0
2,[[Van Gogh]] su pinturnan bunita a bende nan den menos di tres aña.,Van_Gogh su pinturnan bunita a bende nan den menos di tres aña,12,13,44.0,1,13-1
1,[[Pa]] kuminsá e no tin noshon di Nanzi komo araña.,Pa kuminsá e no tin noshon di Nanzi komo araña,10,13,44.0,1,13-1
0,Dia Internashonal di Idioma [[Materno]] ta wordu observá pa diferente pais.,Dia Internashonal di Idioma Materno ta wordu observá pa diferente pais,11,13,44.0,0,13-0
5,Podgorica ta e [[kapital]] i e suidat mas grandi di [[Montenegro]].,Podgorica ta e kapital i e suidat mas grandi di Montenegro,11,4,44.0,0,4-0
2,Romana ta un pueblo den e provinsia [[italiano]] [[Sassari]] na [[Sardegna]].,Romana ta un pueblo den e provinsia italiano Sassari na Sardegna,11,4,44.0,0,4-0
3,Na 1972 Baron Hampstead a sugiri no por produci [[tal]] definicion asina.,Na Baron Hampstead a sugiri no por produci tal definicion asina,11,4,44.0,0,4-0
0,Ku tempu [[La Toya]] i [[La]] [[Tavia]] a bandoná e grupo ofisialmente.,Ku tempu La_Toya i La Tavia a bandoná e grupo ofisialmente,11,4,44.0,0,4-0
4,[[Vincent]] a fayese trágikamente despues di a hoga den un pool.,Vincent a fayese trágikamente despues di a hoga den un pool,11,4,44.0,0,4-0
5,Santa Cruz ta un districto y un pueblo na [[Aruba]].,Santa Cruz ta un districto y un pueblo na Aruba,10,49,43.857142857142854,0,49-0
6,"TARIC ta para pa ‘’Integrated Tariff of the European Communities(na [[Papiamentu]]: ""Tarifa di Derechi di Importashon integrá di paisnan Oropeo"").",TARIC ta para pa ‘ ’ Integrated Tariff of the European Communities,12,49,43.857142857142854,0,49-0
0,E [[kapital]] i siudat mas grandi di Idaho ta Boise.,E kapital i siudat mas grandi di Idaho ta Boise,10,2,43.857142857142854,0,2-0
4,E Islanan Malvina ta keda un teritoria outonomo di e [[Reino Uni]].,E Islanan Malvina ta keda un teritoria outonomo di e Reino_Uni,11,49,43.857142857142854,0,49-0
3,[[Ma]] pa su yernonan tabata parse ku ta chansa e tabata chansa.,Ma pa su yernonan tabata parse ku ta chansa e tabata chansa,12,49,43.857142857142854,0,49-0
1,"Siberia (na ruso: Сиби́рь, Sibir) ta un region di [[Rusia]] y di nort den Kazachstan.",Siberia ta un region di Rusia y di nort den Kazachstan,11,49,43.857142857142854,0,49-0
0,Zagreb ta e kapital i e suidat mas grandi di [[Kroatia]].,Zagreb ta e kapital i e suidat mas grandi di Kroatia,11,49,43.857142857142854,0,49-0
2,"Den otro comunidad, hende ta kere cu [[arte]] no ta pa hende.",Den otro comunidad hende ta kere cu arte no ta pa hende,12,49,43.857142857142854,0,49-0
6,"Universidat Cornell ta un skol akademiko situa na Ithaca, [[New York]], USA.",Universidat Cornell ta un skol akademiko situa na Ithaca New_York USA,11,2,43.857142857142854,1,2-1
2,15 di aprel ta e di 105 dia di aña (106 den un schrikkeljaar) riba e [[kalènder gregoriano]].,di aprel ta e di dia di aña riba e kalènder_gregoriano,11,2,43.857142857142854,0,2-0
8,"2020 ta un ""[[schrikkeljaar]]"" kuminsando riba un djarason riba e [[kalènder gregoriano]].",ta un schrikkeljaar kuminsando riba un djarason riba e kalènder gregoriano,11,49,43.857142857142854,1,49-1
9,E religion [[Buda]] ta un di e religionnan mas grandi na [[mundo]].,E religion Buda ta un di e religionnan mas grandi na mundo,12,49,43.857142857142854,0,49-0
10,E ta e [[lenga materno]] di mas of menos 40 miyon hende.,E ta e lenga_materno di mas of menos miyon hende,10,49,43.857142857142854,0,49-0
11,"Nan ta uz'e pa fabricado, importado, exportado, negoshante, transportista, cliente [[etc]].",Nan ta uze pa fabricado importado exportado negoshante transportista cliente etc,11,49,43.857142857142854,2,49-2
5,Solamente na cuminsamento di frase ta skirbi nan cu [[letter]] grandi.,Solamente na cuminsamento di frase ta skirbi nan cu letter grandi,11,2,43.857142857142854,0,2-0
4,"Universidat di Toronto ta un skol akademiko situa na [[Toronto]], [[Canada]].",Universidat di Toronto ta un skol akademiko situa na Toronto Canada,11,2,43.857142857142854,1,2-1
3,"Den januari [[2011]], mil di welgado a uni den e stad [[Kairo]].",Den januari mil di welgado a uni den e stad Kairo,11,2,43.857142857142854,0,2-0
7, Georgia (State of Georgia) ta un di e sinkuenta (50) estado di e pais [[Estadonan Uni di Merka]].,Georgia ta un di e sinkuenta estado di e pais Estadonan_Uni_di_Merka,11,49,43.857142857142854,0,49-0
1,Juba ta e [[kapital]] i e suidat mas grandi di [[Sur Sudan]].,Juba ta e kapital i e suidat mas grandi di Sur Sudan,12,2,43.857142857142854,0,2-0
12,1977 ta un aña komun kuminsando riba un djasabra riba e [[kalènder gregoriano]].,ta un aña komun kuminsando riba un djasabra riba e kalènder_gregoriano,11,49,43.857142857142854,1,49-1
13,"Christina Ricci (12 di februari [[1980]]) ta un comediante, aktor, di pelicula y guionista Mericano.",Christina Ricci ta un comediante aktor di pelicula y guionista Mericano,11,49,43.857142857142854,0,49-0
14,No ta konosi ku tin algun komunidat di papiadó aktivo di [[Eurolang]].,No ta konosi ku tin algun komunidat di papiadó aktivo di Eurolang,12,49,43.857142857142854,0,49-0
9,OB ta wòrdu rekoudá na [[Kòrsou]] segun e sistema akumulativo.,OB ta wòrdu rekoudá na Kòrsou segun e sistema akumulativo,10,37,42.95454545454545,1,37-1
8,Brazil ta un país ku ta keda na [[kontinente]] [[Sur Amérika]].,Brazil ta un país ku ta keda na kontinente Sur Amérika,11,37,42.95454545454545,1,37-1
6,Juliana ta publiká ketu bai su haikunan den entre otro korant [[Amigoe]].,Juliana ta publiká ketu bai su haikunan den entre otro korant Amigoe,12,37,42.95454545454545,1,37-1
