,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
3,[[Nan]] a opservé ku satélit.,Nan a opservé ku satélit,5,25,49.0,1,25-1
1,Baku ta kapital di [[Azerbaijan]].,Baku ta kapital di Azerbaijan,5,25,49.0,1,25-1
0,Reskoeknan ta masha gusta na [[Hulanda]].,Reskoeknan ta masha gusta na Hulanda,6,25,49.0,1,25-1
2,Frankfurt ta un siudat den [[Alemania]].,Frankfurt ta un siudat den Alemania,6,25,49.0,0,25-0
2,Na 1986 Anthony ta muda pa [[Hulanda]].,Na Anthony ta muda pa Hulanda,6,32,46.01960784313726,1,32-1
14,E ta kaba na [[nada]].,E ta kaba na nada,5,32,46.01960784313726,1,32-1
17,Sardegna ta una isla di [[Italia]].,Sardegna ta una isla di Italia,6,32,46.01960784313726,1,32-1
16,Su [[kapital]] ta [[Graz]].,Su kapital ta Graz,4,32,46.01960784313726,0,32-0
15,"""Г"" ta un lèter di [[álfabèt siríliko]].",Г ta un lèter di álfabèt_siríliko,6,32,46.01960784313726,2,32-2
0,E kapital di Kosovo ta [[Pristina]].,E kapital di Kosovo ta Pristina,6,32,46.01960784313726,0,32-0
1,Burkina Faso ta un pais [[afrika]]no.,Burkina Faso ta un pais afrikano,6,32,46.01960784313726,1,32-1
13,E klup a gana [[Kopa antiano]] na [[2009]].,E klup a gana Kopa_antiano na,6,32,46.01960784313726,1,32-1
3,Su ofisina prinsipal ta na [[Oranjestad]].,Su ofisina prinsipal ta na Oranjestad,6,32,46.01960784313726,1,32-1
7,Aman ta [[kapital]] di [[Hordania]].,Aman ta kapital di Hordania,5,32,46.01960784313726,0,32-0
10,"""Ё"" ta un lèter di [[álfabèt siríliko]].",Ё ta un lèter di álfabèt_siríliko,6,32,46.01960784313726,2,32-2
4,Osasco ta un siudat di [[Brazil]].,Osasco ta un siudat di Brazil,6,32,46.01960784313726,1,32-1
9,E kapital di Wallonia ta [[Namur]].,E kapital di Wallonia ta Namur,6,32,46.01960784313726,0,32-0
11,Dodoma ta e kapital di [[Tanzania]].,Dodoma ta e kapital di Tanzania,6,32,46.01960784313726,0,32-0
12,E ta situá na [[Oséano Atlántiko]].,E ta situá na Oséano_Atlántiko,5,32,46.01960784313726,1,32-1
8,Finlandia keda hunto e [[laman Baltiko]].,Finlandia keda hunto e laman_Baltiko,5,32,46.01960784313726,1,32-1
6,Mozambique ta un pais den [[Afrika]].,Mozambique ta un pais den Afrika,6,32,46.01960784313726,1,32-1
5,Melbourne ta un siudad na [[Australia]].,Melbourne ta un siudad na Australia,6,32,46.01960784313726,1,32-1
12,Nan base prinsipal ta [[Amsterdam]].,Nan base prinsipal ta Amsterdam,5,41,45.56140350877193,1,41-1
1,Marchena ta un bario na [[Kòrsou]].,Marchena ta un bario na Kòrsou,6,41,45.56140350877193,0,41-0
18,Kapital di Albania ta [[Tirana]].,Kapital di Albania ta Tirana,5,41,45.56140350877193,1,41-1
17,Albania ta un pais den [[Oropa]].,Albania ta un pais den Oropa,6,41,45.56140350877193,0,41-0
11,Vaduz ta [[kapital]] di [[Liechtenstein]].,Vaduz ta kapital di Liechtenstein,5,41,45.56140350877193,1,41-1
15,Curitiba ta un siudat den [[Brazil]].,Curitiba ta un siudat den Brazil,6,41,45.56140350877193,0,41-0
14,Sermersooq ta un munisipio den [[Groenlandia]].,Sermersooq ta un munisipio den Groenlandia,6,41,45.56140350877193,3,41-3
13,[[Nan]] sa bisti kachó tambe.,Nan sa bisti kachó tambe,5,41,45.56140350877193,2,41-2
0,Su [[kapital]] ta Juneau.,Su kapital ta Juneau,4,41,45.56140350877193,1,41-1
16,den juli di 1950 den [[Cabo Cañaveral]].,den juli di den Cabo_Cañaveral,5,41,45.56140350877193,2,41-2
2,[[Coca-Cola]] ta un marca di cola.,CocaCola ta un marca di cola,6,41,45.56140350877193,0,41-0
10,E monarca ta residencia na [[Hulanda]].,E monarca ta residencia na Hulanda,6,41,45.56140350877193,1,41-1
4,"E [[kapital]] di Nauru ta Yaren (""de facto"").",E kapital di Nauru ta Yaren,6,41,45.56140350877193,1,41-1
5,Almazán ta un pueblo di [[Soria]].,Almazán ta un pueblo di Soria,6,41,45.56140350877193,0,41-0
6,"Bendishonámi, ami tambe, [[O]] mi tata.""",Bendishonámi ami tambe O mi tata,6,41,45.56140350877193,2,41-2
7,E kapital di Nigeria ta [[Abuja]].,E kapital di Nigeria ta Abuja,6,41,45.56140350877193,1,41-1
9,Doha ta kapital di [[Catar]].,Doha ta kapital di Catar,5,41,45.56140350877193,1,41-1
8,E [[kapital]] ta [[Kabul]].,E kapital ta Kabul,4,41,45.56140350877193,1,41-1
3,E [[kapital]] ta Szczecin.,E kapital ta Szczecin,4,41,45.56140350877193,1,41-1
4,Su [[kapital]] ta [[Klagenfurt]].,Su kapital ta Klagenfurt,4,18,45.5,2,18-2
0,Boso tin [[mas]] ruman hòmber?',Boso tin mas ruman hòmber,5,18,45.5,1,18-1
1,Brusela (na [[frances]]: Bruxelles of Ville de Bruxelles) ta e [[kapital]] di [[Bélgika]].,Brusela ta e kapital di Bélgika,6,18,45.5,2,18-2
2,Morto di Stephany [[Tatiana Flores]] Ramirez.,Morto di Stephany Tatiana_Flores Ramirez,5,18,45.5,0,18-0
3,[[Madinina]] ta nifika isla di flor.,Madinina ta nifika isla di flor,6,18,45.5,1,18-1
7,Paramaribo ta e [[kapital]] di Suriname.,Paramaribo ta e kapital di Suriname,6,18,45.5,2,18-2
5,[[Nan]] no tin un klero.,Nan no tin un klero,5,18,45.5,1,18-1
6,E siudad mas grandi ta [[Karachi]].,E siudad mas grandi ta Karachi,6,18,45.5,1,18-1
8,Berna ta kapital di [[Suisa]].,Berna ta kapital di Suisa,5,18,45.5,2,18-2
9,Namur ta un siudat di [[Bélgika]].,Namur ta un siudat di Bélgika,6,18,45.5,1,18-1
10,[[Luanda]] ta e [[kapital]] di Angola.,Luanda ta e kapital di Angola,6,18,45.5,2,18-2
11,Ta e [[kapital]] di e pais.,Ta e kapital di e pais,6,18,45.5,2,18-2
2,Ouagadougou ta kapital di [[Burkina Faso]].,Ouagadougou ta kapital di Burkina_Faso,5,14,45.07142857142857,1,14-1
0,Grenada ta un isla den [[laman Karibe]].,Grenada ta un isla den laman_Karibe,6,14,45.07142857142857,0,14-0
1,E ta endemiko na e [[Islanan ABC]].,E ta endemiko na e Islanan_ABC,6,14,45.07142857142857,0,14-0
9,Su [[kapital]] ta Nuku'alofa.,Su kapital ta Nukualofa,4,14,45.07142857142857,1,14-1
3,[[Centro]] Sambil La [[Candelaria; Venezuela]] (2007).,Centro Sambil La Candelaria Venezuela,5,14,45.07142857142857,0,14-0
13,[[Pero]] Mike tin su plan.,Pero Mike tin su plan,5,14,45.07142857142857,0,14-0
20,Liechtenstein ta un pais den [[Oropa]].,Liechtenstein ta un pais den Oropa,6,14,45.07142857142857,2,14-2
4,Bangladesh ta un pais den [[Asia]].,Bangladesh ta un pais den Asia,6,14,45.07142857142857,2,14-2
18,"I]] [[Jakòb]] a bisa: ""At'ami aki.""",I Jakòb a bisa Atami aki,6,14,45.07142857142857,0,14-0
17,Dakar ta kapital di [[Senegal]].,Dakar ta kapital di Senegal,5,14,45.07142857142857,1,14-1
16,' Algiers ta [[kapital]] di [[Algeria]].,Algiers ta kapital di Algeria,5,14,45.07142857142857,1,14-1
14,Su rival mas grandi ta [[Corinthians]].,Su rival mas grandi ta Corinthians,6,14,45.07142857142857,0,14-0
19,Iran (Farsi: ایران) ta un pais den [[Asia]].,Iran ta un pais den Asia,6,14,45.07142857142857,2,14-2
12,Penso (n. 26 di òktober [[1927]] na [[Kòrsou]]) ta eks-aktris i kantante kurasoleño.,Penso ta eksaktris i kantante kurasoleño,6,14,45.07142857142857,0,14-0
6,[[Ma]] tabatin hopi kontratiempo.,Ma tabatin hopi kontratiempo,4,14,45.07142857142857,0,14-0
5,Leipzig ta un siudat den [[Alemania]].,Leipzig ta un siudat den Alemania,6,14,45.07142857142857,0,14-0
11,[[1956]] ta aña di milager.,ta aña di milager,4,14,45.07142857142857,0,14-0
15,Vientiane ta [[kapital]] di [[Laos]].,Vientiane ta kapital di Laos,5,14,45.07142857142857,1,14-1
7,E [[kapital]] di Virginia ta [[Richmond]].,E kapital di Virginia ta Richmond,6,14,45.07142857142857,1,14-1
8,Budapest ta kapital di [[Hungria]].,Budapest ta kapital di Hungria,5,14,45.07142857142857,1,14-1
10,Su kapital es [[Venezia]].,Su kapital es Venezia,4,14,45.07142857142857,1,14-1
0,E ta kanta na [[Papiamentu]].,E ta kanta na Papiamentu,5,5,45.018181818181816,0,5-0
1,Muscat ta kapital di [[Oman]].,Muscat ta kapital di Oman,5,5,45.018181818181816,0,5-0
2,Monaco ta un pais den [[Oropa]].,Monaco ta un pais den Oropa,6,5,45.018181818181816,2,5-2
3,Zambia ta un pais den [[Afrika]].,Zambia ta un pais den Afrika,6,5,45.018181818181816,2,5-2
5,"""Е"" ta un lèter di [[álfabèt siríliko]].",Е ta un lèter di álfabèt_siríliko,6,5,45.018181818181816,2,5-2
6,Peloteronan di [[Aruba]] i [[Kòrsou]].,Peloteronan di Aruba i Kòrsou,5,5,45.018181818181816,0,5-0
7,E kapital di Turkia ta [[Ankara]].,E kapital di Turkia ta Ankara,6,5,45.018181818181816,0,5-0
8,Statuut pa e [[Reino di Hulanda]].,Statuut pa e Reino_di_Hulanda,4,5,45.018181818181816,1,5-1
9,"Laos (""Lāo"", ofisialmente Republika Demokratiko di Pueblo di Laos), ta un pais den [[Asia]].",Laos ta un pais den Asia,6,5,45.018181818181816,2,5-2
10, ta un pueblo di [[Burgos]].,ta un pueblo di Burgos,5,5,45.018181818181816,2,5-2
4,Dusjanbe (Tajikistano: Душанбе Dušanbe) ta e [[kapital]] di [[Tajikistan]].,Dusjanbe ta e kapital di Tajikistan,6,5,45.018181818181816,0,5-0
1,Jamaica ta un isla den [[laman Karibe]].,Jamaica ta un isla den laman_Karibe,6,6,44.63860544217687,5,6-5
0,"""fuente di informacion [[Banco Central]] di [[Aruba]]""",fuente di informacion Banco_Central di Aruba,6,6,44.63860544217687,0,6-0
29,Portugal ta un pais den [[Oropa]].,Portugal ta un pais den Oropa,6,6,44.63860544217687,5,6-5
35,Donietsk ta un siudad den [[Ukrania]].,Donietsk ta un siudad den Ukrania,6,6,44.63860544217687,2,6-2
38,Ela wordu rekonosé ofisialmente dia [[26 di yüli]] [[1978]].,Ela wordu rekonosé ofisialmente dia _di_yüli,6,6,44.63860544217687,3,6-3
37,E region tin 2.036.443 habitante ([[2010]]).,E region tin habitante,4,6,44.63860544217687,3,6-3
11,i di [[URSS]] den e postguera.,i di URSS den e postguera,6,6,44.63860544217687,3,6-3
12,Belmopan ta [[kapital]] di [[Belize]].,Belmopan ta kapital di Belize,5,6,44.63860544217687,1,6-1
13,[[Kapital]] ta e [[Wrocław]].,Kapital ta e Wrocław,4,6,44.63860544217687,4,6-4
14,Lisboa ta [[kapital]] di [[Portugal]].,Lisboa ta kapital di Portugal,5,6,44.63860544217687,1,6-1
15,New Delhi ta kapital di [[India]].,New Delhi ta kapital di India,6,6,44.63860544217687,1,6-1
16,Belize ta un pais den [[Amerika Sentral]].,Belize ta un pais den Amerika_Sentral,6,6,44.63860544217687,5,6-5
17,Maseru ta un siudad den [[Afrika]].,Maseru ta un siudad den Afrika,6,6,44.63860544217687,2,6-2
18,Suesia ta miembro di [[Union Oropeo]].,Suesia ta miembro di Union_Oropeo,5,6,44.63860544217687,3,6-3
19,Bolivia ta un pais den [[Sur Amérika]].,Bolivia ta un pais den Sur_Amérika,6,6,44.63860544217687,5,6-5
20,Wrocław ta un siudad den [[Polonia]].,Wrocław ta un siudad den Polonia,6,6,44.63860544217687,2,6-2
21,[[Cita]] y frase famoso.,Cita y frase famoso,4,6,44.63860544217687,3,6-3
22,Tayanna ta un kantante di [[Ukrania]].,Tayanna ta un kantante di Ukrania,6,6,44.63860544217687,5,6-5
23,E kapital di Haiti ta [[Port au Prince]].,E kapital di Haiti ta Port_au_Prince,6,6,44.63860544217687,1,6-1
24,Riad ta [[kapital]] di Saudi Arabia.,Riad ta kapital di Saudi Arabia,6,6,44.63860544217687,1,6-1
25,Omega (Ѡ ѡ) ta un lèter di [[álfabèt siríliko]].,Omega ta un lèter di álfabèt_siríliko,6,6,44.63860544217687,5,6-5
26,Su [[kapital]] ta [[Innsbruck]].,Su kapital ta Innsbruck,4,6,44.63860544217687,4,6-4
27,E kapital ta [[Varsovia]].,E kapital ta Varsovia,4,6,44.63860544217687,4,6-4
28,Manila ta [[kapital]] di [[Filipinas]].,Manila ta kapital di Filipinas,5,6,44.63860544217687,1,6-1
36,Centro Sambil [[Margarita]]; [[Venezuela]] (2001).,Centro Sambil Margarita Venezuela,4,6,44.63860544217687,3,6-3
30,[[Método]] di redukshon di saldo.,Método di redukshon di saldo,5,6,44.63860544217687,3,6-3
31,E [[kapital]] ta [[Algiers]].,E kapital ta Algiers,4,6,44.63860544217687,4,6-4
32,Berlin ta [[kapital]] di [[Alemania]].,Berlin ta kapital di Alemania,5,6,44.63860544217687,1,6-1
33,[[Kapital]] di China ta [[Bejing]].,Kapital di China ta Bejing,5,6,44.63860544217687,4,6-4
39,Niger ta un pais den [[Afrika]].,Niger ta un pais den Afrika,6,6,44.63860544217687,5,6-5
40,Su kapital ta [[Roma]].,Su kapital ta Roma,4,6,44.63860544217687,4,6-4
41,Nicosia ta kapital di [[Chipre]].,Nicosia ta kapital di Chipre,5,6,44.63860544217687,1,6-1
42,Brasilia ta un siudat di [[Brazil]].,Brasilia ta un siudat di Brazil,6,6,44.63860544217687,2,6-2
2,Otro figura konosi ta [[Shon Arei]].,Otro figura konosi ta Shon_Arei,5,6,44.63860544217687,3,6-3
3,"Banda Bou, [[Willemstad]] i Banda Riba.",Banda Bou Willemstad i Banda Riba,6,6,44.63860544217687,3,6-3
4,Burgenland ta un Bundesland den [[Austria]].,Burgenland ta un Bundesland den Austria,6,6,44.63860544217687,3,6-3
5,E kapital ta [[Poznań]].,E kapital ta Poznań,4,6,44.63860544217687,4,6-4
6,"Eleccion ta planiá pa 22 novèmber, [[2006]].",Eleccion ta planiá pa novèmber,5,6,44.63860544217687,3,6-3
7,Sydney ta un siudat den [[Australia]].,Sydney ta un siudat den Australia,6,6,44.63860544217687,2,6-2
8,Concepción ta un siudad na [[Chile]].,Concepción ta un siudad na Chile,6,6,44.63860544217687,2,6-2
9,[[Corsou]] y [[Sint Maarten]].,Corsou y Sint Maarten,4,6,44.63860544217687,3,6-3
10,Tunis ta kapital di [[Tunesia]].,Tunis ta kapital di Tunesia,5,6,44.63860544217687,1,6-1
34,Asina nan a hiba Jose [[Egipto]].,Asina nan a hiba Jose Egipto,6,6,44.63860544217687,3,6-3
48,Leeuwenhoek probablemente tambe a mira [[bakteria]].,Leeuwenhoek probablemente tambe a mira bakteria,6,6,44.63860544217687,6,6-6
43,Manitoba ta un [[provinsia]] di [[Canada]].,Manitoba ta un provinsia di Canada,6,6,44.63860544217687,5,6-5
44,E [[kapital]] di Portugal ta [[Lisboa]].,E kapital di Portugal ta Lisboa,6,6,44.63860544217687,1,6-1
45,Sur Sudan ta un pais [[afrika]]no.,Sur Sudan ta un pais afrikano,6,6,44.63860544217687,5,6-5
46,E [[kapital]] di Martinique ta Fort-de-France.,E kapital di Martinique ta FortdeFrance,6,6,44.63860544217687,1,6-1
47,Suisa ta un pais den [[Oropa]].,Suisa ta un pais den Oropa,6,6,44.63860544217687,5,6-5
3,Su [[kapital]] ta [[Linz]].,Su kapital ta Linz,4,40,43.93650793650794,0,40-0
10,Bangkok ta [[kapital]] di [[Tailandia]].,Bangkok ta kapital di Tailandia,5,40,43.93650793650794,3,40-3
0,Cambio grandi pa [[Corsou]] y [[Aruba]].,Cambio grandi pa Corsou y Aruba,6,40,43.93650793650794,4,40-4
4,Ben Leito a lanta na [[Otrobanda]].,Ben Leito a lanta na Otrobanda,6,40,43.93650793650794,4,40-4
1,Guinea ta un pais [[afrika]]no.,Guinea ta un pais afrikano,5,40,43.93650793650794,2,40-2
9,Poznań ta un siudad den [[Polonia]].,Poznań ta un siudad den Polonia,6,40,43.93650793650794,5,40-5
8,Paris ta e [[kapital]] di Francia.,Paris ta e kapital di Francia,6,40,43.93650793650794,3,40-3
7,Brunei ta un pais den [[Asia]].,Brunei ta un pais den Asia,6,40,43.93650793650794,2,40-2
6,E [[kapital]] di Brazil ta [[Brasília]].,E kapital di Brazil ta Brasília,6,40,43.93650793650794,3,40-3
2,Nan a bin for di [[Sur Amérika]],Nan a bin for di Sur_Amérika,6,40,43.93650793650794,4,40-4
5,[[Nan]] a fund'e dia 1 di september 1910.,Nan a funde dia di september,6,40,43.93650793650794,4,40-4
35,E [[kapital]] di Rusia ta Moskou.,E kapital di Rusia ta Moskou,6,40,43.93650793650794,3,40-3
18,Komunidat islamita na [[Kòrsou]].,Komunidat islamita na Kòrsou,4,40,43.93650793650794,4,40-4
25,Dresden ta un siudat den [[Alemania]].,Dresden ta un siudat den Alemania,6,40,43.93650793650794,5,40-5
11,Su kapital ta [[Campobasso]].,Su kapital ta Campobasso,4,40,43.93650793650794,0,40-0
19,Líbano ta un pais den [[Asia]].,Líbano ta un pais den Asia,6,40,43.93650793650794,2,40-2
20,Moskou ta kapital di [[Rusia]].,Moskou ta kapital di Rusia,5,40,43.93650793650794,3,40-3
21,Su [[kapital]] ta Sankt Pölten.,Su kapital ta Sankt Pölten,5,40,43.93650793650794,0,40-0
22,E kapital ta [[Concepción]].,E kapital ta Concepción,4,40,43.93650793650794,0,40-0
23,Sierra Leone ta un pais [[Afrika]]no.,Sierra Leone ta un pais Afrikano,6,40,43.93650793650794,2,40-2
24,Idioma oficial di [[Aruba]].,Idioma oficial di Aruba,4,40,43.93650793650794,4,40-4
26,Rotterdam ta un siudat na [[Hulanda]].,Rotterdam ta un siudat na Hulanda,6,40,43.93650793650794,5,40-5
16,Botswana ta un pais den [[Afrika]].,Botswana ta un pais den Afrika,6,40,43.93650793650794,2,40-2
27,"Hispañola ([[Spaño]]: ""La Española"" o ""Quisqueya"") ta un isla den [[Laman Karibe]].",Hispañola ta un isla den Laman_Karibe,6,40,43.93650793650794,5,40-5
28,E [[kapital]] di Florida ta Tallahassee.,E kapital di Florida ta Tallahassee,6,40,43.93650793650794,3,40-3
29,[[Método]] di liña rekta.,Método di liña rekta,4,40,43.93650793650794,4,40-4
30,"100,-) i e OB ([[Naf]].",i e OB Naf,4,40,43.93650793650794,4,40-4
31,Chillán ta un siudad na [[Chile]].,Chillán ta un siudad na Chile,6,40,43.93650793650794,5,40-5
32,Zimbabwe (antes yamá Rhodesia i Suit Rhodesia) ta un pais den [[Afrika]].,Zimbabwe ta un pais den Afrika,6,40,43.93650793650794,2,40-2
33,Pristina ta [[kapital]] di [[Kosovo]].,Pristina ta kapital di Kosovo,5,40,43.93650793650794,3,40-3
17,Canberra ta un kapital di [[Australia]].,Canberra ta un kapital di Australia,6,40,43.93650793650794,3,40-3
34,Kosovo ta un pais den [[Oropa]].,Kosovo ta un pais den Oropa,6,40,43.93650793650794,2,40-2
12,Suzanne Perlman (n. 18 di òktober [[1923]] na [[Budapest]] - f. [[26 di ougùstùs]] [[2020]] na [[London]]) tabata un pintor húngaro-[[hulandes]].,Suzanne Perlman tabata un pintor húngarohulandes,6,40,43.93650793650794,1,40-1
13,Su [[kapital]] ta St. George's.,Su kapital ta St Georges,5,40,43.93650793650794,0,40-0
14,"""Й"" ta un lèter di [[álfabèt siríliko]].",Й ta un lèter di álfabèt_siríliko,6,40,43.93650793650794,5,40-5
15,[[Volkswagen]] ta un empresa automotivo.,Volkswagen ta un empresa automotivo,5,40,43.93650793650794,5,40-5
0,Gambia ta un pais den [[Afrika]].,Gambia ta un pais den Afrika,6,27,43.505494505494504,0,27-0
10,E [[Di Dos Guera Mundial]] a cuminsa.,E Di_Dos_Guera_Mundial a cuminsa,4,27,43.505494505494504,2,27-2
13,Su [[kapital]] ta [[Eisenstadt]].,Su kapital ta Eisenstadt,4,27,43.505494505494504,3,27-3
1,Kansa ta un siudat di [[India]].,Kansa ta un siudat di India,6,27,43.505494505494504,2,27-2
11,Ausgesöhnt [[die]] ganze [[Welt]]!,Ausgesöhnt die ganze Welt,4,27,43.505494505494504,2,27-2
12,E tin un poblashon di 16.181 hende (estima na [[2012]]).,E tin un poblashon di hende,6,27,43.505494505494504,2,27-2
9,Cas di [[Partido]] AVP.,Cas di Partido AVP,4,27,43.505494505494504,2,27-2
8,Libia su [[kapital]] ta [[Tripoli]].,Libia su kapital ta Tripoli,5,27,43.505494505494504,3,27-3
7,Nigeria ta un pais den [[Afrika]].,Nigeria ta un pais den Afrika,6,27,43.505494505494504,0,27-0
6,": ""E Peninsula""; na [[danés]]: ""Godthåb"", lit.",E Peninsula na danés Godthåb lit,6,27,43.505494505494504,2,27-2
5,Islandia ta un pais den [[Oropa]].,Islandia ta un pais den Oropa,6,27,43.505494505494504,0,27-0
4,Islanan volkániko ta resultá pa [[volkan]].,Islanan volkániko ta resultá pa volkan,6,27,43.505494505494504,1,27-1
3,Tashkent ta [[kapital]] di [[Uzbekistan]].,Tashkent ta kapital di Uzbekistan,5,27,43.505494505494504,3,27-3
2,[[Kapital]] di e pais ta [[Yaoundé]].,Kapital di e pais ta Yaoundé,6,27,43.505494505494504,3,27-3
22,Ontario ta un [[provinsia]] di [[Canada]].,Ontario ta un provinsia di Canada,6,21,43.391304347826086,3,21-3
21,Tripoli ta [[kapital]] di e [[Libia]].,Tripoli ta kapital di e Libia,6,21,43.391304347826086,4,21-4
20,Saskatchewan ta un [[provinsia]] di [[Canada]].,Saskatchewan ta un provinsia di Canada,6,21,43.391304347826086,3,21-3
19,"Austria ta subdividi na nuebe estado (""Bundesländer"" na [[alemán]]):",Austria ta subdividi na nuebe estado,6,21,43.391304347826086,0,21-0
18,Guatemala ta un pais den [[Amerika Sentral]].,Guatemala ta un pais den Amerika_Sentral,6,21,43.391304347826086,2,21-2
17,Herusalem ta [[kapital]] di [[Israel]].,Herusalem ta kapital di Israel,5,21,43.391304347826086,4,21-4
16,E ta skirbi na [[papiamentu]] tambe.,E ta skirbi na papiamentu tambe,6,21,43.391304347826086,0,21-0
14,[[I nos]] a kontestá su preguntanan.,I_nos a kontestá su preguntanan,5,21,43.391304347826086,0,21-0
15,E kapital di Colombia ta [[Bogota]].,E kapital di Colombia ta Bogota,6,21,43.391304347826086,4,21-4
4,"""Mira tambe: [[Lista di partido politiko na Boneiru]]"" Ekonomia.",Mira tambe Lista_di_partido_politiko_na_Boneiru Ekonomia,4,21,43.391304347826086,1,21-1
2,Den [[caso acusativo]] ta obheto directo.,Den caso_acusativo ta obheto directo,5,21,43.391304347826086,0,21-0
1,Helsinki ta kapital di [[Finlandia]].,Helsinki ta kapital di Finlandia,5,21,43.391304347826086,4,21-4
