,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,"34:24 I tur esnan ku a sali pa e porta di su stat a skucha na Hamor i na su yu hòmber [[Sikem]], i tur hende hòmber a wòrdu sirkumsidá, tur ku a sali pa e porta di su stat.",I tur esnan ku a sali pa e porta di su stat a skucha na Hamor i na su yu hòmber Sikem i tur hende hòmber a wòrdu sirkumsidá tur ku a sali pa e porta di su stat,39,58,46.25,0,58-0
0,[[Dor]] ku [[Matthew]] a stòp di traha e entrada di e famia a wòrdu [[partí]] na mitar i e preshonnan a pone ku e i su kasá mester a biba den apartamentunan diferente.,Dor ku Matthew a stòp di traha e entrada di e famia a wòrdu partí na mitar i e preshonnan a pone ku e i su kasá mester a biba den apartamentunan diferente,33,58,46.25,0,58-0
6,"Eksaktamente Juliana ta relatá detaye di tur loke e inbestigá, sea ta trata deskripshon pa traha instrumènt di muzik, kondishonnan mental i spiritual di hende di [[Kòrsou]] òf efektonan invisibel di edukashon riba pueblo.",Eksaktamente Juliana ta relatá detaye di tur loke e inbestigá sea ta trata deskripshon pa traha instrumènt di muzik kondishonnan mental i spiritual di hende di Kòrsou òf efektonan invisibel di edukashon riba pueblo,34,58,46.25,2,58-2
5,"Trempan den e pais su historia, tres nobo estado a organisa un teritorio separa for di e estadonan eksistente: [[Kentucky]] for di [[Virginia]]; [[Tennessee]] for di [[North Carolina]]; anto [[Maine]] for di [[Massachusetts]].",Trempan den e pais su historia tres nobo estado a organisa un teritorio separa for di e estadonan eksistente Kentucky for di Virginia Tennessee for di North Carolina anto Maine for di Massachusetts,33,58,46.25,0,58-0
4,"Claudius a haña [[parti]] di su konosementu dor di perfekshonamentu di e salú i e kondishon físiko di e atletanan i e gladiadornan (gladiator.ing) [[Komo]] siruhano di gladiadornan a haña eksperensha den e tratamentu di heridanan, wesunan, artikulashon, i múskulo.",Claudius a haña parti di su konosementu dor di perfekshonamentu di e salú i e kondishon físiko di e atletanan i e gladiadornan Komo siruhano di gladiadornan a haña eksperensha den e tratamentu di heridanan wesunan artikulashon i múskulo,39,58,46.25,1,58-1
3,"31:13 Ami ta e Dios di [[Bèt-èl]], kaminda bo a ungi un pilar, kaminda bo a hura na [[Mi]]; awor lanta, bai for di e tera aki i bolbe na e tera di bo nasementu.'""",Ami ta e Dios di Bètèl kaminda bo a ungi un pilar kaminda bo a hura na Mi awor lanta bai for di e tera aki i bolbe na e tera di bo nasementu,34,58,46.25,0,58-0
2,"38:12 Awor despues di basta tempu [[Juda]] su esposa, yu muhé di Súa, a muri; i ora e temporada di rou a pasa, [[Juda]] a bai serka su peladónan di karné na Timnat, é ku su amigu Hira e adulamita.",Awor despues di basta tempu Juda su esposa yu muhé di Súa a muri i ora e temporada di rou a pasa Juda a bai serka su peladónan di karné na Timnat é ku su amigu Hira e adulamita,39,58,46.25,0,58-0
7,"Na 1857, un rebelion den e [[parti]] nort di [[India]] dirigi pa soldatnan di india ku a mutiná a kousa ku e [[Parlamentu]] [[Britaniko]] a transfera tur poder politiko for di e Kompania na e gobierno royal [[Britaniko]].",Na un rebelion den e parti nort di India dirigi pa soldatnan di india ku a mutiná a kousa ku e Parlamentu Britaniko a transfera tur poder politiko for di e Kompania na e gobierno royal Britaniko,37,58,46.25,0,58-0
0,"Andrews a bira e di tres [[presidente]] di e konferensia general di Adventistanan di Shete Dia na 1867 i ela keda ku e puesto ei te ora ku ela bira editor di e ""Adventist Review"" na 1869.",Andrews a bira e di tres presidente di e konferensia general di Adventistanan di Shete Dia na i ela keda ku e puesto ei te ora ku ela bira editor di e Adventist Review na,35,48,46.0,0,48-0
1,"E temperatura anual riba e kostanan ta ront di 26.7 °C, i 20.6 °C den e areanan [[mas]] pobla di e Cordilera Central, anto bou di 10 °C riba e topnan di e serunan mas haltu.",E temperatura anual riba e kostanan ta ront di °C i °C den e areanan mas pobla di e Cordilera Central anto bou di °C riba e topnan di e serunan mas haltu,33,48,46.0,1,48-1
