,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,"Na 1949 e ta debutá na Hòfi Marchena kantando e bolero, ""It wouldn’t happen again"" na [[spaño]] ku e konhunto ‘Estrellas Curazao’.",Na e ta debutá na Hòfi Marchena kantando e bolero It wouldn ’ t happen again na spaño ku e konhunto ‘ Estrellas Curazao ’,25,18,47.0,1,18-1
0,"45:22 El a [[duna]] kada un di nan un sèt di paña nobo, ma Benjamin el a [[duna]] tres shen pida plata i sinku sèt di paña nobo.",El a duna kada un di nan un sèt di paña nobo ma Benjamin el a duna tres shen pida plata i sinku sèt di paña nobo,27,18,47.0,0,18-0
1,Narendra Damodardas Modi (n. 17 di september [[1950]] na Vadnagar) ta un politiko indio di e partido Bharatiya Janata (BJP) i ku desde 2014 ta sirbi komo e di dieskuater i aktual [[Promé minister]] di India.,Narendra Damodardas Modi ta un politiko indio di e partido Bharatiya Janata i ku desde ta sirbi komo e di dieskuater i aktual Promé_minister di India,26,38,47.0,1,38-1
0,"E yu hòmbernan di Elifaz, e primogénito di Esau, ta: Hefe [[Teman]], Hefe Omar, Hefe Zefo, Hefe Kenaz, 36:16 Hefe [[Koré]], Hefe Gatam i Hefe [[Amalek]].",E yu hòmbernan di Elifaz e primogénito di Esau ta Hefe Teman Hefe Omar Hefe Zefo Hefe Kenaz Hefe Koré Hefe Gatam i Hefe Amalek,25,38,47.0,0,38-0
0,[[Pa]] hopi siglo [[China]] tabata na kabes di [[mundu]] ku su inovashonnan teknologiko manera e invenshon di papel i polvo durante siglo 9 i 10 despues di Kristu.,Pa hopi siglo China tabata na kabes di mundu ku su inovashonnan teknologiko manera e invenshon di papel i polvo durante siglo i despues di Kristu,26,64,45.21212121212121,1,64-1
11,"32:12 Pasobra [[Bo a]] bisa: 'Siguramente lo [[Mi]] hasibo prosperá, i hasi bo desendientenan manera santu di laman ku no por wòrdu kontá pa motibu di nan kantidat grandi.'""",Pasobra Bo_a bisa Siguramente lo Mi hasibo prosperá i hasi bo desendientenan manera santu di laman ku no por wòrdu kontá pa motibu di nan kantidat grandi,27,64,45.21212121212121,1,64-1
10,"Un di nan ta: E serie di television MythBusters a investiga e prome aña e cantidad di mito riba trahament'i [[Coca-Cola]], cu resultado hopi pret.",Un di nan ta E serie di television MythBusters a investiga e prome aña e cantidad di mito riba trahamenti CocaCola cu resultado hopi pret,25,64,45.21212121212121,1,64-1
9,"40:14 Solamente, kòrda riba mi ora kos ta bai bon pa bo i hasimi un fabor di papia ku Farao pa mi, i sakami for di e kas [[aki]].",Solamente kòrda riba mi ora kos ta bai bon pa bo i hasimi un fabor di papia ku Farao pa mi i sakami for di e kas aki,28,64,45.21212121212121,1,64-1
8,"Na frontera parti nort ta keda [[Hungria]] i [[Czechia]], na parti ost [[Hungria]] i [[Slovakia]], na parti sur [[Slovenia]] i [[Italia]] i na parti west [[Suisa]] i Lichtenstein.",Na frontera parti nort ta keda Hungria i Czechia na parti ost Hungria i Slovakia na parti sur Slovenia i Italia i na parti west Suisa i Lichtenstein,28,64,45.21212121212121,1,64-1
7,"Ku e meta pa stimula mantenshon di [[Papiamentu]] ta tene e asina yamá ""Diktado Nashonal di Papiamentu"" na [[Kòrsou]] i ""Dictado Nacional di Papiamento"" na [[Aruba]].",Ku e meta pa stimula mantenshon di Papiamentu ta tene e asina yamá Diktado Nashonal di Papiamentu na Kòrsou i Dictado Nacional di Papiamento na Aruba,26,64,45.21212121212121,1,64-1
6,"Un di e aspektonan [[mas]] konosí ta seremonia ekstátiko den kua kreyente por keda poseí pa un misterio, un di e diferente entidatnan spiritual den e religion.",Un di e aspektonan mas konosí ta seremonia ekstátiko den kua kreyente por keda poseí pa un misterio un di e diferente entidatnan spiritual den e religion,27,64,45.21212121212121,1,64-1
4,"34:11 Tambe [[Sikem]] a bisa tata di Dina i su ruman hòmbernan: ""Si mi haña grasia den boso bista, lo mi duna boso tur loke boso pidimi.",Tambe Sikem a bisa tata di Dina i su ruman hòmbernan Si mi haña grasia den boso bista lo mi duna boso tur loke boso pidimi,26,64,45.21212121212121,1,64-1
3,"Aruba Aloe Factory ta un fabrika i museo na [[Aruba]] referiente aloë vera, un mata cu ta wordo cultiva pa mas di 160 aña riba e isla.",Aruba Aloe Factory ta un fabrika i museo na Aruba referiente aloë vera un mata cu ta wordo cultiva pa mas di aña riba e isla,26,64,45.21212121212121,1,64-1
2,"E estado su bijnaam ta e Estado di Plata (""Silver State""), dor di e kantidat grandi di deposito di [[Plata]] ku a wordu diskubri i ta wordu mina aya.",E estado su bijnaam ta e Estado di Plata dor di e kantidat grandi di deposito di Plata ku a wordu diskubri i ta wordu mina aya,27,64,45.21212121212121,1,64-1
1,"Door di realisacion di e Statuut, Reino Hulandes tabata consisti di tres pais cu tabata ta [[Hulanda]], Surnam y Antia Hulandes, cu na cabes La Reina.",Door di realisacion di e Statuut Reino Hulandes tabata consisti di tres pais cu tabata ta Hulanda Surnam y Antia Hulandes cu na cabes La Reina,26,64,45.21212121212121,1,64-1
5,"E [[Hunta]] di Komisario mester por hasi su trabou kompletamente [[independiente]] for di e Gerensia, esaki ta nifiká tambe independientemente di e plannan i deseonan di e Gerensia.",E Hunta di Komisario mester por hasi su trabou kompletamente independiente for di e Gerensia esaki ta nifiká tambe independientemente di e plannan i deseonan di e Gerensia,28,64,45.21212121212121,0,64-0
1,"Motörhead ta un banda di rock [[Ingles]], formá na [[London]] aña 1975, anto un di e bandanan mas famoso i aklamá den e historia di musika Rock/Metal.",Motörhead ta un banda di rock Ingles formá na London aña anto un di e bandanan mas famoso i aklamá den e historia di musika RockMetal,26,63,44.785714285714285,0,63-0
7,Den e artíkulo [[aki]] (ku m’a skirbi pa e materia Formashon General) mi ta boga pa nos keda rekòrdá dia di abolishon di sklabitut i pa nos sigui selebrá i traha na nos emansipashon.,Den e artíkulo aki mi ta boga pa nos keda rekòrdá dia di abolishon di sklabitut i pa nos sigui selebrá i traha na nos emansipashon,26,63,44.785714285714285,0,63-0
2,"Na aña 1996 ‘Landsradio en Telegraafdienst’ a bira Antelecom [[N.V.]] i na 1999 huntu ku SETEL [[N.V.]], a lanta e kompania mama [[United Telecommunication Services]] [[N.V.]] Kompanianan.",Na aña ‘ Landsradio en Telegraafdienst ’ a bira Antelecom NV i na huntu ku SETEL NV a lanta e kompania mama United Telecommunication Services NV Kompanianan,27,63,44.785714285714285,0,63-0
0,"9:17 I Dios a bisa Noe: ""Esaki ta e señal di e aliansa ku [[Mi]] a stablesé entre Ami i tur karni ku tin riba tera.""",I Dios a bisa Noe Esaki ta e señal di e aliansa ku Mi a stablesé entre Ami i tur karni ku tin riba tera,25,63,44.785714285714285,0,63-0
4,"Benito Amilcare Andrea Mussolini (Predappio, [[29 di yüli]] 1883 — Mezzegra, [[28 di aprel]] [[1945]]) tabata un politiko [[italia]]no ku tabata lidera e Partido Nashonal Fasista i tabata un di e figuranan-klave den e kreashon di fasismo.",Benito Amilcare Andrea Mussolini tabata un politiko italiano ku tabata lidera e Partido Nashonal Fasista i tabata un di e figurananklave den e kreashon di fasismo,26,63,44.785714285714285,1,63-1
5,"E atardi final di e festival, 27 di Maart 1994 den Tropicana Showroom, Edjean a logra keda na di 3 [[lugar]] den Voz y di dos [[lugar]] den Cancion.",E atardi final di e festival di Maart den Tropicana Showroom Edjean a logra keda na di lugar den Voz y di dos lugar den Cancion,26,63,44.785714285714285,0,63-0
6,"10:26 I Joktan a endrá Almodad, [[Selef]], Hazar-mavet, Jera, 10:27 Hadoram, Uzal, Dikla, 10:28 Obal, Abimael, Seba, 10:29 Ofir, Havila i Jobab; tur esakinan tabata yu hòmbernan di Joktan.",I Joktan a endrá Almodad Selef Hazarmavet Jera Hadoram Uzal Dikla Obal Abimael Seba Ofir Havila i Jobab tur esakinan tabata yu hòmbernan di Joktan,25,63,44.785714285714285,0,63-0
3,Anteriormente Sint Eustatius tabata un di e sinku islanan ku huntu tabata forma [[Antias Hulandes]] entre 1985 i 2010 i esun di mas chiki den e grupo aki.,Anteriormente Sint Eustatius tabata un di e sinku islanan ku huntu tabata forma Antias_Hulandes entre i i esun di mas chiki den e grupo aki,25,63,44.785714285714285,0,63-0
3,E habitatnan supporta dor di Koral ta di hopi importansia pa aktividatnan manera Piskamentu i [[Sambuyamentu]] i ta duna Karibe un balor extra di $3.1-$4.6 bilion pa aña.,E habitatnan supporta dor di Koral ta di hopi importansia pa aktividatnan manera Piskamentu i Sambuyamentu i ta duna Karibe un balor extra di bilion pa aña,27,17,44.666666666666664,2,17-2
2,"Joseph Vissarionovitch Stalin (na [[rusiano]]: ""Иосиф Виссарионович Сталин"", na georgiano: ""იოსებ ბესარიონის სტალინი""; [[Gori]], 18 di desember 1878 — Moskou, 5 di mart [[1953]]), tabata e prome kabesante di [[Union Sovietiko]], e secretario-general di Partido Komunista di Union Sovietiko y dI Comitê Sentral di [[1922]] te su morto na [[1953]].",Joseph Vissarionovitch Stalin tabata e prome kabesante di Union_Sovietiko e secretariogeneral di Partido Komunista di Union Sovietiko y dI Comitê Sentral di te su morto na,26,17,44.666666666666664,1,17-1
1,"[[Mi]] a pone mi kriá den bo brasa, ma ora ku el a mira ku el a sali na estado, mi a keda despresiá den su bista.",Mi a pone mi kriá den bo brasa ma ora ku el a mira ku el a sali na estado mi a keda despresiá den su bista,27,17,44.666666666666664,0,17-0
5,[[Pa]] frena e plamamentu di e virus a reparti e residentenan den dos zona di moveshon: pariba di Cole Bay Hill (zona [[A]]) i pabao di Cole Bay Hill (zona B).,Pa frena e plamamentu di e virus a reparti e residentenan den dos zona di moveshon pariba di Cole Bay Hill i pabao di Cole Bay Hill,27,17,44.666666666666664,0,17-0
0,Esaki ta e Aná ku a haña e fuentenan di awa kayente den [[desierto]] tempu ku e tabata pastoriá e burikunan di su tata Zibeon.,Esaki ta e Aná ku a haña e fuentenan di awa kayente den desierto tempu ku e tabata pastoriá e burikunan di su tata Zibeon,25,17,44.666666666666664,0,17-0
3,"10:11 For di e tera ei el a bai [[Asiria]] i a konstruí [[Nínive]], [[Rehobot]], Kala, 10:12 i Resen entre [[Nínive]] i Kala; esei ta e stat grandi.",For di e tera ei el a bai Asiria i a konstruí Nínive Rehobot Kala i Resen entre Nínive i Kala esei ta e stat grandi,26,14,44.666666666666664,1,14-1
2,"[[Rusia]] por ehempel, durante di su historia tabatin solamente haf na e Laman di Eis Nort, kual pa gran parti di aña ta di vris.",Rusia por ehempel durante di su historia tabatin solamente haf na e Laman di Eis Nort kual pa gran parti di aña ta di vris,25,14,44.666666666666664,1,14-1
1,Ta konsidera ku e transmishon di e coronavirus [[entre]] persona ta tuma lugá primordialmente dor di kontakto direkto ku gotanan chiki generá ora un persona nister of tosa.,Ta konsidera ku e transmishon di e coronavirus entre persona ta tuma lugá primordialmente dor di kontakto direkto ku gotanan chiki generá ora un persona nister of tosa,28,14,44.666666666666664,0,14-0
