,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
6,"Li sa figir santral-a di [[Liv]] di Jénèz-a, é sa nonmen Ibrahim annan Koran.",Li sa figir santrala di Liv di Jénèza é sa nonmen Ibrahim annan Koran,14,55,44.95238095238095,2,55-2
5,"Sa kannal ké divèt fè lyézon-an ant [[Kayenn]], Kabasou, [[Rémir-Monjoli]] ké [[Roura]].",Sa kannal ké divèt fè lyézonan ant Kayenn Kabasou RémirMonjoli ké Roura,12,55,44.95238095238095,2,55-2
4,[[Lagwiyann]] sa rouprézanté o nivo nasyonnal pa Dé dépité é dé sénatò.,Lagwiyann sa rouprézanté o nivo nasyonnal pa Dé dépité é dé sénatò,12,55,44.95238095238095,2,55-2
3,"[[J.-K.]], Ronmen-yan ka mennen laten vilgèr-a ki sa asandan-an di tout lanng ronman-yan.",JK Ronmenyan ka mennen laten vilgèra ki sa asandanan di tout lanng ronmanyan,13,55,44.95238095238095,2,55-2
2,"[[Pa]] Trété di Tordesillas-a, téritwè-a di atchwèl [[Lanmanpa]] té ka apartni o Èspangnòl.",Pa Trété di Tordesillasa téritwèa di atchwèl Lanmanpa té ka apartni o Èspangnòl,13,55,44.95238095238095,1,55-1
1,"Sa péryod ya [[gen]] anvan tou oun signifikasyon kronolojik, rarman oun signifikasyon kiltirèl.",Sa péryod ya gen anvan tou oun signifikasyon kronolojik rarman oun signifikasyon kiltirèl,13,55,44.95238095238095,0,55-0
0,"Koumin-an ka sitchwé so kò atè [[Lagwiyann]], asou kontinan-an di [[Lanmérik di Sid]].",Kouminan ka sitchwé so kò atè Lagwiyann asou kontinanan di Lanmérik di Sid,13,55,44.95238095238095,2,55-2
5,"[[Pa]] ayò, [[Lagwiyann]] sa rouprézanté o nivèl nasyonnal pa dé dépité.",Pa ayò Lagwiyann sa rouprézanté o nivèl nasyonnal pa dé dépité,11,21,43.733333333333334,0,21-0
0,Soupannan sa dannyé senbòl sa itilizé lokalman pou dézigné ròt lanmonnen nasyonal (pa lègzanp peso-a koté [[Mèksik]]).,Soupannan sa dannyé senbòl sa itilizé lokalman pou dézigné ròt lanmonnen nasyonal,12,21,43.733333333333334,0,21-0
1,Wikipédja an kriyòl gwiyannen sa lédisyon-an di [[Wikipédja]] ki marké an [[Kriyòl Gwiyannen]].,Wikipédja an kriyòl gwiyannen sa lédisyonan di Wikipédja ki marké an Kriyòl Gwiyannen,13,21,43.733333333333334,0,21-0
2,"Ant 1780 ké 1781, vis-rwèyèlté di [[Pérou]] ki konnèt pli vyolan lensirègsyon di so listwè.",Ant ké visrwèyèlté di Pérou ki konnèt pli vyolan lensirègsyon di so listwè,13,21,43.733333333333334,0,21-0
3,"Atchwèlman òkò, téyori-a di rélativité jénéral-a d'Albert [[Einstein]] (1915) rès pli satisfézant-a.",Atchwèlman òkò téyoria di rélativité jénérala dAlbert Einstein rès pli satisfézanta,11,21,43.733333333333334,0,21-0
4,"Bouddhism [[mahāyāna]] sa roun tèrm sanskrit ( [[महायान]] ) ki ka signifyé « gran véyikil » (chinwa : 大乘, dàchéng ; japonè : 大乗, daijō ; vietnamyen : Đại Thừa ; coréen : 대승, dae-seung).",Bouddhism mahāyāna sa roun tèrm sanskrit ki ka signifyé « gran véyikil »,13,21,43.733333333333334,0,21-0
4,[[Pannanman]] sa benyen pa loséyan [[Atlantik]]-a o Nò é loséyan [[Pasifik]]-a o Sid.,Pannanman sa benyen pa loséyan Atlantika o Nò é loséyan Pasifika o Sid,13,44,42.733333333333334,1,44-1
1,Filozofi kontanporenn-an té jèrmé o xixe syèk dé sémans d'Emmanuel [[Kant]].,Filozofi kontanporennan té jèrmé o xixe syèk dé sémans dEmmanuel Kant,11,44,42.733333333333334,1,44-1
5,Transkri litéralman [[sala]] ka rouvini à di « lam di bondjé ».,Transkri litéralman sala ka rouvini à di « lam di bondjé »,12,44,42.733333333333334,1,44-1
0,"Pou chanjé sa, [[Napoléon III]] ka mété an [[plas]] bangn-an atè [[Lagwiyann]].",Pou chanjé sa Napoléon_III ka mété an plas bangnan atè Lagwiyann,11,44,42.733333333333334,1,44-1
3,Kiltir japonnen-an sa enfliyansé pa sa-a di [[Lachin]] é di [[Koré]].,Kiltir japonnenan sa enfliyansé pa saa di Lachin é di Koré,11,44,42.733333333333334,1,44-1
2,"Troub psichik-ya ka touché tout popilasyon-[[yan, san]] distenksyon di sèks oben di laj.",Troub psichikya ka touché tout popilasyonyan_san distenksyon di sèks oben di laj,12,44,42.733333333333334,0,44-0
0,"Pwen kilminan-an di sa ansanm sa mon [[Lalla Khadîdja]], annan sid-a di [[Djurdjura]].",Pwen kilminanan di sa ansanm sa mon Lalla_Khadîdja annan sida di Djurdjura,12,40,42.642857142857146,2,40-2
1,"[[Pa]] laswit-a, sit-a ka rété tchipé anvan lépòk prékolonbyen-an pa popilasyon anmérendjen-yan.",Pa laswita sita ka rété tchipé anvan lépòk prékolonbyenan pa popilasyon anmérendjenyan,12,40,42.642857142857146,2,40-2
2,Listwè dé syans pa sa [[kronik]]-a di roun séri di dékouvèrt syantifik.,Listwè dé syans pa sa kronika di roun séri di dékouvèrt syantifik,12,40,42.642857142857146,2,40-2
3,"An [[tré]] fò krwasans, so popilasyon té miltipliyé pa kat an swésant lannen.",An tré fò krwasans so popilasyon té miltipliyé pa kat an swésant lannen,13,40,42.642857142857146,2,40-2
4,"[[Parmi]] alkann-yan, Dé ka jwé oun rol partikilyé : òktann-an C8H18 é èptann-an C7H16.",Parmi alkannyan Dé ka jwé oun rol partikilyé òktannan CH é èptannan CH,13,40,42.642857142857146,2,40-2
5,"Soulon sélèb fòrmil d'Abraham [[Lincoln(16e]] prézidan dé [[Étazini]] di 1860 à 1865) prounonsé lò di diskou di Gettysburg, démokrasi-a sa « gouvèlman-an di [[pèp]], pa [[pèp]]-a, pou [[pèp]]-a ».",Soulon sélèb fòrmil dAbraham Lincoln_prounonsé_lò_di_diskou_di_Gettysburg_démokrasia_sa_ « _gouvèlmanan_di_pèp pa pèpa pou pèpa »,12,40,42.642857142857146,0,40-0
6,"Kat éléman ka entéraji pou prodjwi [[tan-an]], présyon atmosférik, tanpératir-a, imidité atmosférik-a (igrométri) é [[van]]-an.",Kat éléman ka entéraji pou prodjwi tanan présyon atmosférik tanpératira imidité atmosférika é vanan,14,40,42.642857142857146,1,40-1
7,[[Karbonn]]-an sa éléman-an ki pli léjé du group 14 di tablo péryodik.,Karbonnan sa élémanan ki pli léjé du group di tablo péryodik,11,40,42.642857142857146,2,40-2
2,Sa sirfas ka otorizé oun [[trè]] gran pousantaj dé konstriksyon endividjwèl oto-réyalizé san architèk.,Sa sirfas ka otorizé oun trè gran pousantaj dé konstriksyon endividjwèl otoréyalizé san architèk,14,2,42.63636363636363,0,2-0
3,Klima sa di tip ékwatoryal ké roun dé plivyonmétri ki pli enpòrtan-yan di [[Lagwiyann]].,Klima sa di tip ékwatoryal ké roun dé plivyonmétri ki pli enpòrtanyan di Lagwiyann,14,2,42.63636363636363,1,2-1
