,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
3,"Sé kompozé inorganik sa kompozé-ya (molékil, polymèr mono-, bi- ou tridimansyonel…) ki étidyé an [[chimi inorganik]].",Sé kompozé inorganik sa kompozéya ki étidyé an chimi_inorganik,9,23,45.333333333333336,0,23-0
0,[[J.-K.]] : li sa asosyé à anplwa di ègzamèt daktilik.,JK li sa asosyé à anplwa di ègzamèt daktilik,9,8,45.333333333333336,0,8-0
0,Sa paj ka konserné lannen 1102 di [[kalandriyé julyen]].,Sa paj ka konserné lannen di kalandriyé_julyen,7,23,45.333333333333336,1,23-1
1,"[[O]] [[Kanada]] frankofonn, tèrm sélilèr-a sa kouraman itilizé.",O Kanada frankofonn tèrm sélilèra sa kouraman itilizé,8,23,45.333333333333336,1,23-1
2,Kiltir itinérant-a té ka prédonminen (ranmasaj d'ouroukoum pa endjen Yawanawa an [[Lanmanzonni]]).,Kiltir itinéranta té ka prédonminen,5,23,45.333333333333336,1,23-1
4,Sa-a di [[Pedro de Valdivia]] ki éfègtchwé an 1536 sa pli konvenkan.,Saa di Pedro_de_Valdivia ki éfègtchwé an sa pli konvenkan,9,23,45.333333333333336,1,23-1
5,"An 1604, kòlonni di [[Lagwiyann]] ka pran non di [[Lafrans]] ékinòksyal.",An kòlonni di Lagwiyann ka pran non di Lafrans ékinòksyal,10,23,45.333333333333336,1,23-1
6,[[So]] kapital sa [[Amman]].,So kapital sa Amman,4,23,45.333333333333336,1,23-1
2,[[Dilo]] likid sa roun éksélan solvan.,Dilo likid sa roun éksélan solvan,6,8,45.333333333333336,1,8-1
1,Lendépandans an 1903 : répiblik di [[Pannanman]].,Lendépandans an répiblik di Pannanman,5,8,45.333333333333336,1,8-1
6,Sité-a sa sitchwé lonng-an di flòv [[Sennmari]].,Sitéa sa sitchwé lonngan di flòv Sennmari,7,15,43.714285714285715,2,15-2
7,"An lanng chinwè ékri, non-an di [[Lanlmangn]] sa 德国 (Déguó).",An lanng chinwè ékri nonan di Lanlmangn sa 德国,9,15,43.714285714285715,2,15-2
4,Wannari sa roun koumin fransé di DROM di [[Lagwiyann]].,Wannari sa roun koumin fransé di DROM di Lagwiyann,9,15,43.714285714285715,2,15-2
5,[[Kabiné]]-a sa gouvèlman-an di [[So]] Majèsté.,Kabinéa sa gouvèlmanan di So Majèsté,6,15,43.714285714285715,2,15-2
0,[[Mègsik]]-a sa roun péy ki sitchwé an [[Lanmérik di Nò]].,Mègsika sa roun péy ki sitchwé an Lanmérik di Nò,10,15,43.714285714285715,2,15-2
1,Sa blazon sa konpozé pa [[Émile Merwart]] gouvèlnò di [[Lagwiyann]].,Sa blazon sa konpozé pa Émile_Merwart gouvèlnò di Lagwiyann,9,15,43.714285714285715,0,15-0
2,"[[Apré]] batay, révòlt-a fika krazé di manyen èstrenmman vyolan.",Apré batay révòlta fika krazé di manyen èstrenmman vyolan,9,15,43.714285714285715,1,15-1
3,"J.-K., dé migrasyon gen lyé di [[Taywann]] bò'd [[Filipin]]-yan.",JK dé migrasyon gen lyé di Taywann bòd Filipinyan,9,15,43.714285714285715,2,15-2
1,[[Japon]]-an [[gen]] pou kòd :,Japonan gen pou kòd,4,10,43.5,0,10-0
2,Péy-a sa égalman oun pwisans ékonnomik enpòrtan di [[Lafrik]].,Péya sa égalman oun pwisans ékonnomik enpòrtan di Lafrik,9,10,43.5,1,10-1
0,Sa paj ka konsèrnen lannen 1469 di [[kalandriyé]].,Sa paj ka konsèrnen lannen di kalandriyé,7,10,43.5,0,10-0
3,[[Makouya]] sa roun koumin agrikòl.,Makouya sa roun koumin agrikòl,5,10,43.5,0,10-0
1,"Virus-ya ka ègzisté anba fòrm-an èstra-sélilèr (inité matéryèl endépandant ki aplé viryon lòské i [[gen]] roun kapsid oben, pou tchèk fòrm, viroyid) oben entra-sélilèr (virus entégré anba fòrm dòrmant oben ki ka détourné aktivman machinri sélilèr-a o profi di so réplikasyon).",Virusya ka ègzisté anba fòrman èstrasélilèr oben entrasélilèr,8,38,42.31111111111111,1,38-1
2,"[[Lò di]] lendépandans-a an 1822, li té ka fè [[parti]] di [[Para]].",Lò_di lendépandansa an li té ka fè parti di Para,10,38,42.31111111111111,0,38-0
3,[[A]] roun dé pli gran lèspès di bèt lonng.,A roun dé pli gran lèspès di bèt lonng,9,38,42.31111111111111,0,38-0
4,Lidé di [[Ròm antik]] sa enséparab di kiltir latin-a.,Lidé di Ròm_antik sa enséparab di kiltir latina,8,38,42.31111111111111,0,38-0
5,[[Karayib]] ya ka konporté oun [[trè]] grann diversité véjétal.,Karayib ya ka konporté oun trè grann diversité véjétal,9,38,42.31111111111111,0,38-0
6,Di Bèl Lépòk-a à [[Ségon]] Lagèr mondjal-a.,Di Bèl Lépòka à Ségon Lagèr mondjala,7,38,42.31111111111111,0,38-0
7,15 avril : [[Juan de las Cabezas Altamirano]] sa éli lévèk di [[Santiago]] di [[Kiba]].,avril Juan_de_las_Cabezas_Altamirano sa éli lévèk di Santiago di Kiba,9,38,42.31111111111111,2,38-2
