,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
3,"Salduero a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Salduero a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,0,70.16666666666667,1,0-1
2,"Di mien suoshal sayans ingkluud [[ikanamix]], [[palitikal sayans]], yuuman jaagrafi, dimagrafi ah [[suosialaji]].",Di mien suoshal sayans ingkluud ikanamix palitikal sayans yuuman jaagrafi dimagrafi ah suosialaji,13,0,70.16666666666667,0,0-0
1,"Matamala de Almazán a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Matamala de Almazán a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,14,0,70.16666666666667,1,0-1
0,"Cirujales del Río a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Cirujales del Río a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,14,0,70.16666666666667,1,0-1
0,I aalso ab di luoys GDP ina di Wes a [[Yuurop]].,I aalso ab di luoys GDP ina di Wes a Yuurop,11,11,48.32142857142857,0,11-0
4,"Boerchel beri a di nan-dinaminieshanal Abni Paak Simichri a Stuok Nyuintan, [[Landan]].",Boerchel beri a di nandinaminieshanal Abni Paak Simichri a Stuok Nyuintan Landan,12,11,48.32142857142857,0,11-0
1,"Villanueva de Gormaz a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Villanueva de Gormaz a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,14,11,48.32142857142857,0,11-0
2,Jumiekan piipldem a di sitizn a [[Jumieka]] ah deh disendant ina di [[Jumiekan dayaspora]].,Jumiekan piipldem a di sitizn a Jumieka ah deh disendant ina di Jumiekan dayaspora,14,11,48.32142857142857,0,11-0
3,A di onggl libm languij mongx di [[Indo-Yuropiyan languij]]dem we fuli tuonal.,A di onggl libm languij mongx di IndoYuropiyan_languijdem we fuli tuonal,11,11,48.32142857142857,0,11-0
5,[[Jumieka]] a mix ikanami wid buot stiet entapraiz ah praivit sekta bizniz.,Jumieka a mix ikanami wid buot stiet entapraiz ah praivit sekta bizniz,12,11,48.32142857142857,0,11-0
6,"[[Ina]] 1938 iweh siev frah demalishan, ah sel tu di Siti a Puotsmot.",Ina iweh siev frah demalishan ah sel tu di Siti a Puotsmot,12,11,48.32142857142857,0,11-0
7,"Chuu di Midiival ah [[Renesans]] piiriad, ischri muotaim eh-todi chuu siekrid ar rilijos pospektiv.",Chuu di Midiival ah Renesans piiriad ischri muotaim ehtodi chuu siekrid ar rilijos pospektiv,14,11,48.32142857142857,0,11-0
0,Di Atoman hen di [[Bizantiin Empaya]] wid di 1453 kangkues a Kanstantinuopl bai Mehmed di Kangkara.,Di Atoman hen di Bizantiin_Empaya wid di kangkues a Kanstantinuopl bai Mehmed di Kangkara,14,5,47.51111111111111,1,5-1
9,Fi [[Plieto]] dayalagdem a di muos kampriensiv akount a Sakratiiz fi sovaiv frah antikuiti.,Fi Plieto dayalagdem a di muos kampriensiv akount a Sakratiiz fi sovaiv frah antikuiti,14,5,47.51111111111111,1,5-1
8,[[Maali]] ah Nevl Livinstan (Neville Livingston) (lieta nuo az [[Boni]] Wiela) ena kombolo frah dem a pitni a Nain Mail.,Maali ah Nevl Livinstan ena kombolo frah dem a pitni a Nain Mail,13,5,47.51111111111111,1,5-1
7,"Vadillo a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Vadillo a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,5,47.51111111111111,0,5-0
6,"Di expluoradem briid wid [[Taíno]] uman, uu bier mestiizo pitni az rizolt.",Di expluoradem briid wid Taíno uman uu bier mestiizo pitni az rizolt,12,5,47.51111111111111,1,5-1
5,Di sinigag kiah akamadiet muo dah 600 smadi fi soervis [[ina]] di sangchueri.,Di sinigag kiah akamadiet muo dah smadi fi soervis ina di sangchueri,12,5,47.51111111111111,1,5-1
3,"Fuentecambrón a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Fuentecambrón a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,5,47.51111111111111,0,5-0
2,"Fuentearmegil a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Fuentearmegil a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,5,47.51111111111111,0,5-0
1,"Ágreda a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Ágreda a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,5,47.51111111111111,0,5-0
4,"Adradas a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Adradas a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien,12,5,47.51111111111111,0,5-0
18,Di nashinal futbaal tiim eh kualifai fi di 1998 [[FIFA]] [[Wol]] Kop.,Di nashinal futbaal tiim eh kualifai fi di FIFA Wol Kop,11,21,47.02923976608187,1,21-1
9,Nyuuklier teknalaji a [[teknalaji]] we invalv di riakshan bitwiin [[atam]]ik nyuuklios.,Nyuuklier teknalaji a teknalaji we invalv di riakshan bitwiin atamik nyuuklios,11,21,47.02923976608187,1,21-1
