,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
5,"An 1961, désè-a di Mohammed V, ki té dannyé soultan-an di Lanpir chérifyen ké pronmyé-a di rwè-a di [[Maròk]] modèrn (tit di rwè jouk sa-a di siltan an 1957), ka lésé tronn-an pou so tiboug [[Hassan II]] ki divèt roulévé dèlò roun ansanm di défi, konsolidé so pouvwè épi asiré laplas di [[Maròk]] annan kontègs mondjal-a di lagèr frèt-a é di dékòlonnizasyon-an.",An désèa di Mohammed V ki té dannyé soultanan di Lanpir chérifyen ké pronmyéa di rwèa di Maròk modèrn ka lésé tronnan pou so tiboug Hassan II ki divèt roulévé dèlò roun ansanm di défi konsolidé so pouvwè épi asiré laplas di Maròk annan kontègs mondjala di lagèr frèta é di dékòlonnizasyonan,52,18,43.86666666666667,2,18-2
4,"[[So]] politik ka tranché ké so prédésésò, notanman asou plan entéryò-a, koté li ka réysi à fè adòpté roub réfòrm di sistenm di santé, oun plan di roulans di lékonnonmi-a ké maryaj omosègswèl apré roun désizyon di Lakou siprenm-an.",So politik ka tranché ké so prédésésò notanman asou plan entéryòa koté li ka réysi à fè adòpté roub réfòrm di sistenm di santé oun plan di roulans di lékonnonmia ké maryaj omosègswèl apré roun désizyon di Lakou siprenman,39,18,43.86666666666667,0,18-0
3,"Séparasyon dé [[Légliz]] di Oryan é di Ògsidan, égalman aplé Gran Schism di Oryan pa [[katolik]]-ya, « Schism di [[Rom]] » pa [[òrtodòks]]-ya, épi « schism di 1054 » pa istoryen-yan, sa élwagnman progrésif épi riptir-a ant [[Légliz]]-ya ki té, anba enpilsyon-an di [[Anprò]] [[Justinien]] (527-565), konstitchwé an « Pantarchi » annan Anpir romen médjéval ké so Léta siksésò.",Séparasyon dé Légliz di Oryan é di Ògsidan égalman aplé Gran Schism di Oryan pa katolikya « Schism di Rom » pa òrtodòksya épi « schism di » pa istoryenyan sa élwagnman progrésif épi riptira ant Léglizya ki té anba enpilsyonan di Anprò Justinien konstitchwé an « Pantarchi » annan Anpir romen médjéval ké so Léta siksésò,57,18,43.86666666666667,1,18-1
2,"Di tèl lòbjè sa égalman aplé lalin, pa analoji ké Lalin-an la Lune, satélit natirèl di [[Latè]]-a. Tèknikman, tèrm-yan pouvé apliké so kò à roun planèt ki ka òrbité roun zétwèl, oben menm roun zétwèl ki ka òrbité roun sant galaktik, mè roun tèl itilizasyon sa rar.",Di tèl lòbjè sa égalman aplé lalin pa analoji ké Lalinan la Lune satélit natirèl di Latèa Tèknikman tèrmyan pouvé apliké so kò à roun planèt ki ka òrbité roun zétwèl oben menm roun zétwèl ki ka òrbité roun sant galaktik mè roun tèl itilizasyon sa rar,47,18,43.86666666666667,0,18-0
1,"Nou ka dénonbré kat izaj prensipal dé arm : Yé égalman dé finalité dérivé, [[tèl]] ki sérémoni ké lafèt, mark di èstati sosyal… [[Annan]] arm-yan di lagèr, nou ka distengé Dé grann [[katégori]] : arm-yan ki pa konvansyonèl (pou savé arm nikléyèr-ya, chimik é byolojik) ké arm konvansyonèl-ya (tout ròt arm-yan).",Nou ka dénonbré kat izaj prensipal dé arm Yé égalman dé finalité dérivé tèl ki sérémoni ké lafèt mark di èstati sosyal… Annan armyan di lagèr nou ka distengé Dé grann katégori armyan ki pa konvansyonèl ké arm konvansyonèlya,39,18,43.86666666666667,0,18-0
0,"[[Tchèk]] larèl (koutim, lalwè…) varyab soulon péy-a ké lépòk ki konsidéré, ka figsé kondisyon-yan pa lakèl nou ka divini katib oben nou ka arété di fika roun, ki limitasyon sa enpozé bay mèt, ki marj di libèrté épi protègsyon légal katib-a ka konsèrvé, ki mounité (ki lanm, asou plan rélijyé-a) nou ka roukonnèt li, ets.",Tchèk larèl varyab soulon péya ké lépòk ki konsidéré ka figsé kondisyonyan pa lakèl nou ka divini katib oben nou ka arété di fika roun ki limitasyon sa enpozé bay mèt ki marj di libèrté épi protègsyon légal katiba ka konsèrvé ki mounité nou ka roukonnèt li ets,48,18,43.86666666666667,0,18-0
2,"Nou ka aplé li osi pafwè fizik dé rot énèrji [[pas]] di nonbréz partikil élémantèr, enstab, pa ka ègzisté à léta natirèl-a é pouvé rounso fika détèkté lò di kolizyon à rot énèrji ant partikil èstab annan aksélératò-ya di partikil.",Nou ka aplé li osi pafwè fizik dé rot énèrji pas di nonbréz partikil élémantèr enstab pa ka ègzisté à léta natirèla é pouvé rounso fika détèkté lò di kolizyon à rot énèrji ant partikil èstab annan aksélératòya di partikil,40,16,43.6,0,16-0
4,"[[À]] laswit-a di sa trajik lévennman, oun manifèstasyon répibliken istorik ka déroulé so kò 11 janvyé 2015 ki ka réyini pli di trwè milyon di moun é bò'd 50 chèf di Léta, pou défann libèrté-a di lèsprésyon é ka randé lonmaj o vigtim di térorism.",À laswita di sa trajik lévennman oun manifèstasyon répibliken istorik ka déroulé so kò janvyé ki ka réyini pli di trwè milyon di moun é bòd chèf di Léta pou défann libèrtéa di lèsprésyon é ka randé lonmaj o vigtim di térorism,42,16,43.6,0,16-0
3,"Yé ka konstitchwé oun [[parti]] dé tèks an Enn ki lyé à śruti-a é ka konsisté an dé èspékilasyon filozofik ki ka ékléré tèks-a okèl yé ka référé yé kò, chakin ka réklanmen yé kò di roun [[parti]] di Veda.",Yé ka konstitchwé oun parti dé tèks an Enn ki lyé à śrutia é ka konsisté an dé èspékilasyon filozofik ki ka ékléré tèksa okèl yé ka référé yé kò chakin ka réklanmen yé kò di roun parti di Veda,40,16,43.6,0,16-0
1,"Sa modèl sa dézigné pou pronmyé fwè-a anba tèrm ironik-a di « Big Bang » lò di roun émisyon di [[BBC]]-a, The Nature of Things 28 mars 1949 (don tèks-a té pibliyé an 1950), pa fizisyen britannik-a Fred Hoyle, ki li-menm té ka préféré modèl-ya di léta èstasyonèr.",Sa modèl sa dézigné pou pronmyé fwèa anba tèrm ironika di « Big Bang » lò di roun émisyon di BBCa The Nature of Things mars pa fizisyen britannika Fred Hoyle ki limenm té ka préféré modèlya di léta èstasyonèr,40,16,43.6,0,16-0
