,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
7,"Today there are numerous newspapers, as well as radio and [[i]] programs, in Creole.",Today there are numerous newspapers as well as radio and i programs in Creole,14,15,53.82142857142857,0,15-0
6,"Vanessa Ray Liptak, ki fèt [[24 jen]] 1981 nan Livermore nan [[Kalifòni]] ([[Etazini]]), se yon aktris amerikèn.",Vanessa Ray Liptak ki fèt _jen nan Livermore nan Kalifòni se yon aktris amerikèn,14,15,53.82142857142857,0,15-0
5,"Sabana del Camino se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Sabana del Camino se yon vil nan pwovens Pinar del Rio nan peyi Kiba,14,15,53.82142857142857,2,15-2
4,"Colonia Jose Mendez se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Colonia Jose Mendez se yon vil nan pwovens Pinar del Rio nan peyi Kiba,14,15,53.82142857142857,2,15-2
3,"[[Men]] pou ekzekite plan mande lajan, negosyasyon politik, taksasyon, e plizyè [[lòt]] kalite kolaborasyon.",Men pou ekzekite plan mande lajan negosyasyon politik taksasyon e plizyè lòt kalite kolaborasyon,14,15,53.82142857142857,1,15-1
2,"  Kay se yon [[batiman]], kote moun abite, ki fèt pou youn oubyen plizyè moun.",Kay se yon batiman kote moun abite ki fèt pou youn oubyen plizyè moun,14,15,53.82142857142857,0,15-0
1,"Santa Ana de Manatí se yon vil nan pwovens Las Tunas, nan peyi [[Kiba]].",Santa Ana de Manatí se yon vil nan pwovens Las Tunas nan peyi Kiba,14,15,53.82142857142857,2,15-2
0,"An 1965, li te chanje non [[Canal 4]], ak de (2) ane pita li te vin C4 Televizyon.",An li te chanje non Canal_ ak de ane pita li te vin C Televizyon,15,15,53.82142857142857,0,15-0
5,Li se youn nan moun ki pi popilè nan koze literati oral nan [[Ayiti]].,Li se youn nan moun ki pi popilè nan koze literati oral nan Ayiti,14,7,46.17777777777778,1,7-1
0,Sipènova se yon gwo eksplozyon ki fèt lè kouch eksteryè yon [[etwal]] vole ale.,Sipènova se yon gwo eksplozyon ki fèt lè kouch eksteryè yon etwal vole ale,14,7,46.17777777777778,1,7-1
1,"L'Arbalète se yon fim franse [[aksyon]] reyalize pa [[Sergio Gobbi]], sòti nan [[Frans]] 14 novanm 1984.",LArbalète se yon fim franse aksyon reyalize pa Sergio Gobbi sòti nan Frans novanm,14,7,46.17777777777778,1,7-1
3,"Ludmila Mikaël se yon aktris fransèz, ki fèt [[27 avril]] 1947 nan Bois-Colombes nan depatman Seine.",Ludmila Mikaël se yon aktris fransèz ki fèt _avril nan BoisColombes nan depatman Seine,14,7,46.17777777777778,1,7-1
4,"setadi, se sou eksperyans nou, ak eksperyans lòt moun ke konesans sa yo [[baze]].",setadi se sou eksperyans nou ak eksperyans lòt moun ke konesans sa yo baze,14,7,46.17777777777778,1,7-1
2,Babette s'en va-t-en guerre se yon fim franse reyalize pa [[Christian-Jaque]] ak soti an 1959.,Babette sen vaten guerre se yon fim franse reyalize pa ChristianJaque ak soti an,14,7,46.17777777777778,1,7-1
6,"Valeria Bruni Tedeschi (ekri tou Valeria Bruni-Tedeschi), ki fèt [[16 novanm]] 1964 nan Turin, se yon aktris, scénariste ak reyalizatris fransèz-italyèn.",Valeria Bruni Tedeschi ki fèt _novanm nan Turin se yon aktris scénariste ak reyalizatris fransèzitalyèn,15,7,46.17777777777778,0,7-0
8,"Hoyo de Mena se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Hoyo de Mena se yon vil nan pwovens Pinar del Rio nan peyi Kiba,14,7,46.17777777777778,1,7-1
9,"Frédéric Schoendoerffer, ki fèt [[3 oktòb]] 1962 nan Boulogne-Billancourt ([[Frans]]), se yon reyalizatè, [[pwodiktè]] ak senaris [[franse]].",Frédéric Schoendoerffer ki fèt _oktòb nan BoulogneBillancourt se yon reyalizatè pwodiktè ak senaris franse,14,7,46.17777777777778,2,7-2
7,Bilding lojman konsila jeneral yo nan peyi [[Itali]] ak [[Pewou]] te tou piye pa manifestan.,Bilding lojman konsila jeneral yo nan peyi Itali ak Pewou te tou piye pa manifestan,15,7,46.17777777777778,1,7-1
6,La Vie en face se yon fim televizyon franse reyalize pa [[Laurent Dussaux]] soti an 1997.,La Vie en face se yon fim televizyon franse reyalize pa Laurent_Dussaux soti an,14,17,45.72380952380952,1,17-1
12,"Baños de San Vicente se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Baños de San Vicente se yon vil nan pwovens Pinar del Rio nan peyi Kiba,15,17,45.72380952380952,0,17-0
10,"Corral de la Palma se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Corral de la Palma se yon vil nan pwovens Pinar del Rio nan peyi Kiba,15,17,45.72380952380952,0,17-0
9,"Netchaïev est de retour se yon fim franse-italyen-[[swis]] reyalize pa [[Jacques Deray]], soti an 1991.",Netchaïev est de retour se yon fim franseitalyenswis reyalize pa Jacques Deray soti an,14,17,45.72380952380952,1,17-1
8,"Anthony Delon, ki fèt [[30 septanm]] 1964 nan Hollywood nan [[Los Angeles]] ([[Etazini]]), se yon [[aktè]] [[franse]]-[[ameriken]].",Anthony Delon ki fèt _septanm nan Hollywood nan Los Angeles se yon aktè franseameriken,14,17,45.72380952380952,1,17-1
7,"[[Mo]] ""ansanm"" nan soti nan lang franse a (""[[ensemble]]"") ki soti nan yon mo laten (""simul"").",Mo ansanm nan soti nan lang franse a ki soti nan yon mo laten,14,17,45.72380952380952,1,17-1
4,Damien veut changer le monde se yon komedi fransèz reyalize pa [[Xavier de Choudens]] sòti an 2019..,Damien veut changer le monde se yon komedi fransèz reyalize pa Xavier_de_Choudens sòti an,14,17,45.72380952380952,1,17-1
