,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
1,Ou shi eh-puochrie di Jumiekan expiiriens ah disluokieshan ah rieshal inikualiti komiin laka di expiiriens we [[Sout]] Iejan piipl uu weh lib a [[Landan]] eh-ab.,Ou shi ehpuochrie di Jumiekan expiiriens ah disluokieshan ah rieshal inikualiti komiin laka di expiiriens we Sout Iejan piipl uu weh lib a Landan ehab,25,60,45.0,1,60-1
0,"""todi a, diskuos"") a wah oert [[sayans]] wa kompraiz todi a di salid Oert, di raktuon wa mekiop, ah di pruoses ou deh chienj.",todi a diskuos a wah oert sayans wa kompraiz todi a di salid Oert di raktuon wa mekiop ah di pruoses ou deh chienj,24,60,45.0,0,60-0
2,"Im anex muos a di [[Migl Iis]] ina di kanflik dem wid di Porzhan piipl, an tu, laaj lan ieriya ina Naat Afrika az faar wes az [[Aljiiria]].",Im anex muos a di Migl_Iis ina di kanflik dem wid di Porzhan piipl an tu laaj lan ieriya ina Naat Afrika az faar wes az Aljiiria,27,36,44.666666666666664,1,36-1
1,"Sar Winstan Chochil, nuo az Sir Winston Leonard Spencer Churchill KG, OM, CH, TD, FRS, PC (30 Novemba 1874 – 24 Janiweri 1965), wehna British palitishan nuo chiifli fihn liidaship a di Yunaitid Kingdam juurin [[Wol Waar II]].",Sar Winstan Chochil nuo az Sir Winston Leonard Spencer Churchill KG OM CH TD FRS PC wehna British palitishan nuo chiifli fihn liidaship a di Yunaitid Kingdam juurin Wol_Waar_II,29,36,44.666666666666664,0,36-0
0,"Singin muotaim du ina gruup a ada myuuzishan, laka ina kwaya a singa wid difrah-difrah vais rienj, ar ina ohsomb wid inschrumentalis, laka rak gruup ar [[Baruok]] aakeschra.",Singin muotaim du ina gruup a ada myuuzishan laka ina kwaya a singa wid difrahdifrah vais rienj ar ina ohsomb wid inschrumentalis laka rak gruup ar Baruok aakeschra,28,36,44.666666666666664,1,36-1
5,"Paaliin Wilz (Pauline Wills), aata a di buk, ""Di Imperil a di Maxfiil Terien” (The Imperils of the Maxfield Terrain), wid soh sekshan we rait [[ina]] Patwa bout di giarisn komiuniti a Maxfiil Avinyuu.",Paaliin Wilz aata a di buk Di Imperil a di Maxfiil Terien ” wid soh sekshan we rait ina Patwa bout di giarisn komiuniti a Maxfiil Avinyuu,27,62,44.523809523809526,2,62-2
6,"Tii a aromatik brebrij kamanli pripier bai puor at ar bwailin waata uoba kior liif a di ""Camellia sinensis"", wah evagriin shrob nietiv tu [[Ieja]].",Tii a aromatik brebrij kamanli pripier bai puor at ar bwailin waata uoba kior liif a di Camellia sinensis wah evagriin shrob nietiv tu Ieja,25,62,44.523809523809526,2,62-2
1,"Metafizix a chradishanal branch a [[filasafi]] kansoern wid ou fi explien di fondamental niecha a biin ah di wol we inkompasi, alduo di toerm no so hiizi fi difain.",Metafizix a chradishanal branch a filasafi kansoern wid ou fi explien di fondamental niecha a biin ah di wol we inkompasi alduo di toerm no so hiizi fi difain,29,62,44.523809523809526,0,62-0
0,"Di alusinieshan no niid fi diraiv frah spisifik suos adaels dah frah smadi ed, we a waneda indikieshan se di narieta a-[[sofa]] frah soch saikalajikal disaada.",Di alusinieshan no niid fi diraiv frah spisifik suos adaels dah frah smadi ed we a waneda indikieshan se di narieta asofa frah soch saikalajikal disaada,26,62,44.523809523809526,2,62-2
4,"Di konchri a memba a di [[Yuropiyan Yuunian]], ab poermanent siit pah di Yunaitid Nieshan Sikyuoriti Kongsl, ah memba a di G8, [[NATO]], OECD, WTO, ah di Kamanwelt a Nieshan.",Di konchri a memba a di Yuropiyan_Yuunian ab poermanent siit pah di Yunaitid Nieshan Sikyuoriti Kongsl ah memba a di G NATO OECD WTO ah di Kamanwelt a Nieshan,29,62,44.523809523809526,2,62-2
3,"Ina Japaniiz, aikuu chradishanali print [[ina]] singgl voertikal lain wails aikuu [[ina]] Ingglish muosli apier [[ina]] [[chrii]] lain fi paralel di [[chrii]] friez a Japaniiz aikuu.",Ina Japaniiz aikuu chradishanali print ina singgl voertikal lain wails aikuu ina Ingglish muosli apier ina chrii lain fi paralel di chrii friez a Japaniiz aikuu,26,62,44.523809523809526,1,62-1
2,"Ienshent Iijip wena sivilizieshan a ienshent Naatiistan [[Afrika]], kansenchriet alang di luowa riich a di Nail Riva ina waa nou di madan konchri a hIijip.",Ienshent Iijip wena sivilizieshan a ienshent Naatiistan Afrika kansenchriet alang di luowa riich a di Nail Riva ina waa nou di madan konchri a hIijip,25,62,44.523809523809526,2,62-2
2,"Wid ieria a 10,911 km2 (4,213 sk mi), [[Jumieka]] a di laajis ailan outa di Kamanwelt Kiaribiyan ah di tod laajis outa di Grieta Antiliiz, afta [[Kyuuba]] ah Ispanyuola.",Wid ieria a km Jumieka a di laajis ailan outa di Kamanwelt Kiaribiyan ah di tod laajis outa di Grieta Antiliiz afta Kyuuba ah Ispanyuola,25,31,44.5,1,31-1
3,"The [[Greater Antilles]] is a collection of the larger islands in the [[Caribbean Sea]], it contains, [[Hispaniola]], [[Puerto Rico]], [[Cuba]], [[Jamaica]] and the [[Cayman Islands]]",The Greater_Antilles is a collection of the larger islands in the Caribbean Sea it contains Hispaniola Puerto Rico Cuba Jamaica and the Cayman Islands,24,25,44.5,1,25-1
2,"Daansaal Kwiin a wah 1997 indipendant Jumiekan flim we dairek ah rait bai [[Don Letts]] ah fiicha Audrey Reid, we a-plie Marsha, wah igla we chogl fi riez tuu daata.",Daansaal Kwiin a wah indipendant Jumiekan flim we dairek ah rait bai Don_Letts ah fiicha Audrey Reid we aplie Marsha wah igla we chogl fi riez tuu daata,28,25,44.5,1,25-1
1,"Di nieshan ab fuotiin uobasii terichri, we lefbak ina 1992 frah di [[British Empaya]], we weh kanchuol aalmuos kwaata a di lan soerfis a di wol, - di bigis empaya ina ischri.",Di nieshan ab fuotiin uobasii terichri we lefbak ina frah di British_Empaya we weh kanchuol aalmuos kwaata a di lan soerfis a di wol di bigis empaya ina ischri,29,25,44.5,0,25-0
0,"Aajentiina, ofishali niem di Aajentiin Ripoblik, a di sekan bigis konchri ina [[Sout Amoerka]], an a wah fedarieshan a 23 pravins an wah aatanamos siti, Buenos Airiz.",Aajentiina ofishali niem di Aajentiin Ripoblik a di sekan bigis konchri ina Sout_Amoerka an a wah fedarieshan a pravins an wah aatanamos siti Buenos Airiz,25,25,44.5,1,25-1
1,"[[A]] [[chrii]] mien taip a diabetes mellitus: Privenshan ah chriitment invalv a elti dayat, [[fizikal exasaiz]], mentienin naamal badi wiet, ah avaid yuus a tubako.",A chrii mien taip a diabetes mellitus Privenshan ah chriitment invalv a elti dayat fizikal exasaiz mentienin naamal badi wiet ah avaid yuus a tubako,25,31,44.5,1,31-1
0,"Fuo istarikal chadishan ina jaagrafikal risaach a spieshal analisis a di nachral ah di yuuman finamina (jaagrafi az di todi a dischibyuushan), ieria todi (plies ah riijan), todi a di yuuman-lan rilieshanship, ah risaach ina di [[Oert sayans]].",Fuo istarikal chadishan ina jaagrafikal risaach a spieshal analisis a di nachral ah di yuuman finamina ieria todi todi a di yuumanlan rilieshanship ah risaach ina di Oert_sayans,28,31,44.5,0,31-0
3,"Shi azwel foun di [[Jumieka]] Sieb di Chiljren Fon, wah aaganizieshan we riez fon fi gi puo pitni moni fi get biesik edikieshan.",Shi azwel foun di Jumieka Sieb di Chiljren Fon wah aaganizieshan we riez fon fi gi puo pitni moni fi get biesik edikieshan,23,31,44.5,1,31-1
8,"Braadkyaasin a di dischribyuushan a aadio an/ar vidio kantent tu dispoers aaadiens vaya eni ilekchranik mas komiunikieshan midiom, bot tipikali wan we yuuz di ilekchromagnetik spekchrom ([[riedio]] wiev), ina wan-to-nof magl.",Braadkyaasin a di dischribyuushan a aadio anar vidio kantent tu dispoers aaadiens vaya eni ilekchranik mas komiunikieshan midiom bot tipikali wan we yuuz di ilekchromagnetik spekchrom ina wantonof magl,29,69,44.416666666666664,3,69-3
4,"Ar piechran [[gades]] wena Aisis, ah ina ar rien pipl yuusfi tingk se shi a di riinkaanieshan ah imbadiment a di Gades a wizdom.",Ar piechran gades wena Aisis ah ina ar rien pipl yuusfi tingk se shi a di riinkaanieshan ah imbadiment a di Gades a wizdom,24,69,44.416666666666664,1,69-1
6,"Di kandishan did riili bad kaazn seh di majariti a di piipl dem weh get frii frah [[slievri]] kudn vuot, neh ah no lan ahn kuda bieli sovaiv.",Di kandishan did riili bad kaazn seh di majariti a di piipl dem weh get frii frah slievri kudn vuot neh ah no lan ahn kuda bieli sovaiv,28,69,44.416666666666664,1,69-1
7,"Di Princhipiya stiet [[Nyuutan laa a muoshan]], we faam di fongdieshan a [[klasikal mikianix]], aalso Nyuutan laa a yunivoersal gravitieshan, an a dirivieshan a Kepla laa a planiteri muoshan (we Kepla fos abtien impirikali).",Di Princhipiya stiet Nyuutan_laa_a_muoshan we faam di fongdieshan a klasikal mikianix aalso Nyuutan laa a yunivoersal gravitieshan an a dirivieshan a Kepla laa a planiteri muoshan,26,69,44.416666666666664,2,69-2
1,"Nier di hen a di pofaamans, bai [[Maali]] rikues, [[Maikal]] Manli (liida a di den-ruulin Piiplz Nashinal Paati) an ih palitikal raival Edwad Siaga (liida a di hopuozin [[Jumieka]] Lieba Paati), jain deh wananeda pah stiej ah shiek an.",Nier di hen a di pofaamans bai Maali rikues Maikal Manli an ih palitikal raival Edwad Siaga jain deh wananeda pah stiej ah shiek an,25,69,44.416666666666664,1,69-1
5,"Di indijinos piipl, di Taino, kaali ""Xaymaca"" ina Arawakan, we miin se di ""[[Lan]] a Ud ah Waata"" ar di ""[[Lan]] a Spring"".",Di indijinos piipl di Taino kaali Xaymaca ina Arawakan we miin se di Lan a Ud ah Waata ar di Lan a Spring,23,69,44.416666666666664,1,69-1
3,"Ina 1660, di papilieshan a [[Jumieka]] eh bout 4,500 wait ah 1,500 blak, bot az oerli az di 1670 deh taim, blak piipl faam di majariti a di papilieshan.",Ina di papilieshan a Jumieka eh bout wait ah blak bot az oerli az di deh taim blak piipl faam di majariti a di papilieshan,25,69,44.416666666666664,1,69-1
2,"Wen di [[Kuol Waar]] weh don ah di Suoviet Yunian weh mash-op ina 1991, di Yunaitid Stiet kum out az di ongl suupapowa ina di woerl.",Wen di Kuol_Waar weh don ah di Suoviet Yunian weh mashop ina di Yunaitid Stiet kum out az di ongl suupapowa ina di woerl,24,69,44.416666666666664,1,69-1
0,"""restorieshan, rinyual""), wena skizim frah di [[Ruoman Kiaklik Choch]] inishiet bai Maatn Luuta ah kantiniu bai Jan Kialvin, Huldrych Zwingli ah ada hoerli Pratestant Rifaama ina 16t senchri [[Yuurop]].",restorieshan rinyual wena skizim frah di Ruoman_Kiaklik_Choch inishiet bai Maatn Luuta ah kantiniu bai Jan Kialvin Huldrych Zwingli ah ada hoerli Pratestant Rifaama ina t senchri Yuurop,27,69,44.416666666666664,0,69-0
9,"""Invairamentalizim"" dinuot wah [[suoshal muuvment]] we siik fi influens di palitikal pruoses bai labi, ""h""aktivizim, ah edikieshan in aada fi protek nachral rizuos ah [[ikosistim]].",Invairamentalizim dinuot wah suoshal_muuvment we siik fi influens di palitikal pruoses bai labi haktivizim ah edikieshan in aada fi protek nachral rizuos ah ikosistim,24,53,44.38181818181818,3,53-3
3,"Biliif a di stiet a main [[ina]] we smadi tingk sitn fi bi di kies, wid ar widoutn no impirikal evidens fi pruuv se sinting a so wid fakchual soertnti.",Biliif a di stiet a main ina we smadi tingk sitn fi bi di kies wid ar widoutn no impirikal evidens fi pruuv se sinting a so wid fakchual soertnti,30,53,44.38181818181818,4,53-4
1,"Riilizim kiah azwel promuot ina ankualifai sens, ina soch kies iasoert di main-indipendant egzistans a wah visibl wol, az opuoz tu [[skeptisizim]] ah solipsizim.",Riilizim kiah azwel promuot ina ankualifai sens ina soch kies iasoert di mainindipendant egzistans a wah visibl wol az opuoz tu skeptisizim ah solipsizim,24,53,44.38181818181818,0,53-0
0,"Izlamik filasafi a di sistimatik investigieshan a prablem kanek wid laif, di yunivoers, [[etix]], sasayati, ah so fuot az deh kandok ina di Muzlim wol.",Izlamik filasafi a di sistimatik investigieshan a prablem kanek wid laif di yunivoers etix sasayati ah so fuot az deh kandok ina di Muzlim wol,25,53,44.38181818181818,4,53-4
4,"Nobadi no liv pahn [[Antaatika]], bot eniwe frahm 1.000 tu 5,000 piipl tan de a wuoliip a difrent difrent risaach stieshan we skyata kraas di kantinet chuuwout di ier.",Nobadi no liv pahn Antaatika bot eniwe frahm tu piipl tan de a wuoliip a difrent difrent risaach stieshan we skyata kraas di kantinet chuuwout di ier,27,53,44.38181818181818,4,53-4
5,"Poblishin a di pruoses a prodokshan ah diseminieshan a [[lichicha]], [[myuuzik]], ar infamieshan -- di aktiviti fi mek infamieshan avielebl tu di jinaral poblik.",Poblishin a di pruoses a prodokshan ah diseminieshan a lichicha myuuzik ar infamieshan di aktiviti fi mek infamieshan avielebl tu di jinaral poblik,23,53,44.38181818181818,4,53-4
6,"Di Kieman Ailanz a wah British Uobasii Terichri ina di westan [[Kiaribiyan Sii]], we mekop a chrii ailan, Gran Kieman, Kieman Brak, ah Likl Kieman.",Di Kieman Ailanz a wah British Uobasii Terichri ina di westan Kiaribiyan_Sii we mekop a chrii ailan Gran Kieman Kieman Brak ah Likl Kieman,24,53,44.38181818181818,4,53-4
7,"[71] Ih weh sobstanshali inspaya bai [[Maakos Gyaavi]], ah eh-ab anti-impiirialis ah pan-Afrikanis tiim ina nof a ih sing, laka ""[[Zimbabue]]"", ""Exidos"", ""Sovaival"", ""Blakman Ridemshan"", ah ""Ridemshan [[Sing]]"".",Ih weh sobstanshali inspaya bai Maakos_Gyaavi ah ehab antiimpiirialis ah panAfrikanis tiim ina nof a ih sing laka Zimbabue Exidos Sovaival Blakman Ridemshan ah Ridemshan Sing,26,53,44.38181818181818,1,53-1
8,"Wid Roland-Manuel ahn Pierre Souvtchinsky ihn rait ihn 1939–40 Harvard University ""Charles Eliot Norton Lectures"", ush ihn diliba ina [[French]] ahn lieta kalek aanda di taikl Poétique musicale ina 1942 (chransliet ina 1947 az ""Poetics of Music"").",Wid RolandManuel ahn Pierre Souvtchinsky ihn rait ihn Harvard University Charles Eliot Norton Lectures ush ihn diliba ina French ahn lieta kalek aanda di taikl Poétique musicale ina,28,53,44.38181818181818,2,53-2
2,"Niyilizim kiah azwel tek [[epistemalaji]]kal ar antolajikal/metafizikal faam, miinin rispektivli se, ina som aspek, [[nalij]] no pasibl, ar se rialiti no akchuali egzis.",Niyilizim kiah azwel tek epistemalajikal ar antolajikalmetafizikal faam miinin rispektivli se ina som aspek nalij no pasibl ar se rialiti no akchuali egzis,23,53,44.38181818181818,0,53-0
10,"Agrikolcha a di koltivieshan a animal, plaant ah fonggi fi [[fuud]], faiba, bayofyuil, medisinal ah ada prodok yuuz fi sostien ah inans yuuman laif.",Agrikolcha a di koltivieshan a animal plaant ah fonggi fi fuud faiba bayofyuil medisinal ah ada prodok yuuz fi sostien ah inans yuuman laif,24,53,44.38181818181818,4,53-4
1,"Bifuo di indipendans a nof nyuu nieshan, deh weh-ingkluud laaja nomba a ailan ina di riijan, tigeda wid tuu mienlan kalani, wuola dem faam paat a di [[British Empaya]].",Bifuo di indipendans a nof nyuu nieshan deh wehingkluud laaja nomba a ailan ina di riijan tigeda wid tuu mienlan kalani wuola dem faam paat a di British_Empaya,28,65,44.3,0,65-0
2,"Di nomba a hextant spiishiz estimiet bitwiin six ah ten milian, ah potenshali riprizent uoba 90% a di difrah-difrah animal laif faam pah [[Oert]].",Di nomba a hextant spiishiz estimiet bitwiin six ah ten milian ah potenshali riprizent uoba a di difrahdifrah animal laif faam pah Oert,23,65,44.3,0,65-0
3,"Inschrument ingkluud grafait pensl, pen ah ingk, ingk brosh, wax kola pensl, krayan, chaakuol, saidwaak chaak, pastel, difrah-difrah kain a [[roba]], maaka, stailos, difrah-difrah metal (laka silvapaint) ah ilekchanik jraayn.",Inschrument ingkluud grafait pensl pen ah ingk ingk brosh wax kola pensl krayan chaakuol saidwaak chaak pastel difrahdifrah kain a roba maaka stailos difrahdifrah metal ah ilekchanik jraayn,28,65,44.3,1,65-1
4,Risaach a-bigin fi expluor ou advokesi aaganizieshan lingk tu suoshal muuvment ina di [[Yunaitid Stiet]] ah Kianada yuuz suoshal miidia fi fasilitiet sivik ingiejment ah kalektiv akshan.,Risaach abigin fi expluor ou advokesi aaganizieshan lingk tu suoshal muuvment ina di Yunaitid_Stiet ah Kianada yuuz suoshal miidia fi fasilitiet sivik ingiejment ah kalektiv akshan,26,65,44.3,2,65-2
0,"Di riijan de tu di soutiis a di Golf a Mexiko, ah [[Naat Amoerka]], iis a [[Senchral Amoerka]], ah tu di naat a [[Sout Amoerka]].",Di riijan de tu di soutiis a di Golf a Mexiko ah Naat_Amoerka iis a Senchral Amoerka ah tu di naat a Sout Amoerka,24,65,44.3,0,65-0
2,Som piipl biliib se di Maruundem get dis stail a kukin frah di [[Taino]] piipl we gi dem shelta wen deh ronwe frah di Panish.,Som piipl biliib se di Maruundem get dis stail a kukin frah di Taino piipl we gi dem shelta wen deh ronwe frah di Panish,25,41,44.2,1,41-1
1,"Di membadem a di gruup [[Zap Pow]] plie az [[Bab Maali]] bakop ban bifuo wah festival kroud a 80,000 wails di membadem a Di Wielaz eh stil misn ar a-aid.",Di membadem a di gruup Zap_Pow plie az Bab Maali bakop ban bifuo wah festival kroud a wails di membadem a Di Wielaz eh stil misn ar aaid,28,41,44.2,1,41-1
3,"Di stiet a ""h""Alaska de ina di naatwes a di kantinent, wid Kianada tui ""h""iis ahn [[Rosha]] tu di wes kraas di Bierin Schriet.",Di stiet a hAlaska de ina di naatwes a di kantinent wid Kianada tui hiis ahn Rosha tu di wes kraas di Bierin Schriet,24,41,44.2,1,41-1
4,"Di griinous gias imishan a jiotoermal ilekchrik stieshan a pah avrij 45 gram a [[kaaban dayaxaid]] po kilowat-owa a ilelchrixiti, ar les dah 5 posent a wa kanvenshanal kuol-faya plant imit.",Di griinous gias imishan a jiotoermal ilekchrik stieshan a pah avrij gram a kaaban_dayaxaid po kilowatowa a ilelchrixiti ar les dah posent a wa kanvenshanal kuolfaya plant imit,28,41,44.2,2,41-2
0,"Di Maruun piipldem se Kojo a-weh Nakuan (Naquan) bwai pikni we a eh wah liida ina Asanteman, di lan we di Ashanti-Akan piipldem lib ina, wa deh kaal [[Gaana]] (Ghana) nowadiez.",Di Maruun piipldem se Kojo aweh Nakuan bwai pikni we a eh wah liida ina Asanteman di lan we di AshantiAkan piipldem lib ina wa deh kaal Gaana nowadiez,29,41,44.2,0,41-0
5,"[6] Di Panish kalanisdem neh kyaa no uman wid dem ina di fos expidishandem so deh tek [[Taino]] uman fi deh kaman-laa waif, we rizolt [[ina]] mestiizo pitni.",Di Panish kalanisdem neh kyaa no uman wid dem ina di fos expidishandem so deh tek Taino uman fi deh kamanlaa waif we rizolt ina mestiizo pitni,27,41,44.2,1,41-1
8,"Naat Amoerka a di naadan kantinent a di [[Amoerkaz]], sitiet ina di ""h""oert naadan emisfier ah liklmuos di wuola i ina di westan emisfier.",Naat Amoerka a di naadan kantinent a di Amoerkaz sitiet ina di hoert naadan emisfier ah liklmuos di wuola i ina di westan emisfier,24,45,44.18681318681319,2,45-2
13,"Afta di tuor [[Maali]] gaa Amoerka, we ih pofaam tuu shuo a Madisn Skwier Gyaadn ina [[Nyuu Yaak Siti]] az paat a di Opraizin Tuor.",Afta di tuor Maali gaa Amoerka we ih pofaam tuu shuo a Madisn Skwier Gyaadn ina Nyuu Yaak Siti az paat a di Opraizin Tuor,25,45,44.18681318681319,2,45-2
12,"Tax (frah di Latn ""taxo"") a [[finans]]hal chaaj ar ada levi impuoz pah taxpieya (indivijal ar liigal entiti) bai di stiet ar di fongshanal ikuivilent a di stiet fi fon vierios poblik expendicha.",Tax a finanshal chaaj ar ada levi impuoz pah taxpieya bai di stiet ar di fongshanal ikuivilent a di stiet fi fon vierios poblik expendicha,25,45,44.18681318681319,2,45-2
11,"Shi get kyapcha bai di Burgundians, get sel tu di [[Ingglish]], get chrai ina kuot, an dem bon ar pan di stiek wen shi a jos 19 ier uol.",Shi get kyapcha bai di Burgundians get sel tu di Ingglish get chrai ina kuot an dem bon ar pan di stiek wen shi a jos ier uol,28,45,44.18681318681319,2,45-2
10,"Edga Alan Puo ar Edgar Allan Poe (19 Janiweri 1809 – 7 Aktuoba 1849) a weh wah Moerkan puoyt, [[shaat tuori]] raita, ""h""edita ah litareri kritik, uu kansida az paat a di Moerkan Ruomantik Muuvment.",Edga Alan Puo ar Edgar Allan Poe a weh wah Moerkan puoyt shaat_tuori raita hedita ah litareri kritik uu kansida az paat a di Moerkan Ruomantik Muuvment,27,45,44.18681318681319,2,45-2
9,Di muos kanchovoershal kliem ina dis jinaral ieria a syuudosayans a di biliif iilaman ar iilauman kiah chanil iilin enaji [[ina]] pieshent ah ifek pazitiv rizolt.,Di muos kanchovoershal kliem ina dis jinaral ieria a syuudosayans a di biliif iilaman ar iilauman kiah chanil iilin enaji ina pieshent ah ifek pazitiv rizolt,26,45,44.18681318681319,2,45-2
