,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
4,"Santa Catalina se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Santa Catalina se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
9,"Playa Piñón se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Playa Piñón se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
17,"Manaquita se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Manaquita se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,7,61.25604551920341,3,7-3
16,"Paz de Imías se yon vil nan pwovens Camaguey, nan peyi [[Kiba]].",Paz de Imías se yon vil nan pwovens Camaguey nan peyi Kiba,12,7,61.25604551920341,1,7-1
15,"Istoryen tradisyonèlman ap kite nan [[seremoni-an nan Bwa Kayiman]], yon seremoni vodou nan mwa out 1791.",Istoryen tradisyonèlman ap kite nan seremonian_nan_Bwa_Kayiman yon seremoni vodou nan mwa out,12,7,61.25604551920341,4,7-4
14,"Teresita se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Teresita se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
12,"Perico se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Perico se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,7,61.25604551920341,3,7-3
11,"Tablones se yon vil nan pwovens Ciego de Avila, nan peyi [[Kiba]].",Tablones se yon vil nan pwovens Ciego de Avila nan peyi Kiba,12,7,61.25604551920341,5,7-5
10,Les Invisibles se yon fim franse reyalize pa [[Louis-Julien Petit]] ak soti an 2018.,Les Invisibles se yon fim franse reyalize pa LouisJulien_Petit ak soti an,12,7,61.25604551920341,7,7-7
8,"Catalina de Güines se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Catalina de Güines se yon vil nan pwovens Habana nan peyi Kiba,12,7,61.25604551920341,1,7-1
19,"Veracruz se yon vil nan pwovens Ciego de Avila, nan peyi [[Kiba]].",Veracruz se yon vil nan pwovens Ciego de Avila nan peyi Kiba,12,7,61.25604551920341,5,7-5
7,Li gen bouch li nan lanmè a senk (5) kilomèt nan lwès [[rivyè Lenbe]].,Li gen bouch li nan lanmè a senk kilomèt nan lwès rivyè_Lenbe,12,7,61.25604551920341,7,7-7
6,"Bolívar se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Bolívar se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
5,Pobre juventud se premyè telenovela pwodiktris meksiken [[Carla Estrada]] pou [[Televisa]] nan lane 1986.,Pobre juventud se premyè telenovela pwodiktris meksiken Carla_Estrada pou Televisa nan lane,12,7,61.25604551920341,2,7-2
3,"Tienda San Blas se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Tienda San Blas se yon vil nan pwovens Habana nan peyi Kiba,12,7,61.25604551920341,1,7-1
2,Gonayiv se yon [[awondisman]] ki sitye nan [[depatman]] Latibonit nan [[peyi]] [[Ayiti]].,Gonayiv se yon awondisman ki sitye nan depatman Latibonit nan peyi Ayiti,12,7,61.25604551920341,0,7-0
1,Li sitiye nan awondisman Sen Mak nan depatman Latibonit nan peyi [[Ayiti]].,Li sitiye nan awondisman Sen Mak nan depatman Latibonit nan peyi Ayiti,12,7,61.25604551920341,0,7-0
0,"Unidad Proletaria se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Unidad Proletaria se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
18,"Moya se yon vil nan pwovens Ciego de Avila, nan peyi [[Kiba]].",Moya se yon vil nan pwovens Ciego de Avila nan peyi Kiba,12,7,61.25604551920341,5,7-5
13,"Pascal Millien, ki fèt [[3 me]] 1986 nan Leyogàn ([[Ayiti]]), se yon foutbalè [[ayisyen]] entènasyonal.",Pascal Millien ki fèt _me nan Leyogàn se yon foutbalè ayisyen entènasyonal,12,7,61.25604551920341,7,7-7
20,"Camonte se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Camonte se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
29,"La Lolita se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",La Lolita se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
37,"Dolores se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Dolores se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
36,"Güines se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Güines se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,7,61.25604551920341,3,7-3
35,"Antonio Mauri Villariño, rele Toño Mauri (ki fèt [[29 jiyè]] 1964) se yon aktè ak chantè meksiken.",Antonio Mauri Villariño rele Toño Mauri se yon aktè ak chantè meksiken,12,7,61.25604551920341,7,7-7
21,"Polles se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Polles se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
33,"Nan tèm tradisyonèl, modifikasyon nan fòm yo, yo rele deklinezon e [[konjigezon]].",Nan tèm tradisyonèl modifikasyon nan fòm yo yo rele deklinezon e konjigezon,12,7,61.25604551920341,7,7-7
32,"Loma de Abreu se yon vil nan pwovens Cienfuegos, nan peyi [[Kiba]].",Loma de Abreu se yon vil nan pwovens Cienfuegos nan peyi Kiba,12,7,61.25604551920341,5,7-5
31,"Playa del Cajío se yon vil nan pwovens Habana, nan peyi [[Kiba]].",Playa del Cajío se yon vil nan pwovens Habana nan peyi Kiba,12,7,61.25604551920341,1,7-1
30,"Poblado Jicotea se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Poblado Jicotea se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
34,"Guano Cana se yon vil nan pwovens Sancti Spiritus, nan peyi [[Kiba]].",Guano Cana se yon vil nan pwovens Sancti Spiritus nan peyi Kiba,12,7,61.25604551920341,1,7-1
28,"Carretería se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Carretería se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,7,61.25604551920341,6,7-6
26,Li mouri ekzekite sou prezidan [[Fosten Soulouk]] ki te akize l de konplotay.,Li mouri ekzekite sou prezidan Fosten_Soulouk ki te akize l de konplotay,12,7,61.25604551920341,7,7-7
25,"Santo Domingo se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Santo Domingo se yon vil nan pwovens Villa Clara nan peyi Kiba,12,7,61.25604551920341,8,7-8
24,"Candonga se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Candonga se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,7,61.25604551920341,3,7-3
23,"Batey La Paula se yon vil nan pwovens Matanzas, nan peyi [[Kiba]].",Batey La Paula se yon vil nan pwovens Matanzas nan peyi Kiba,12,7,61.25604551920341,1,7-1
22,"Ducoreaux se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Ducoreaux se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,7,61.25604551920341,3,7-3
27,[[Nan]] match sa [[Jhilmar Lora]] antre nan 46èm minit pou Johan Madrid.,Nan match sa Jhilmar Lora antre nan èm minit pou Johan Madrid,12,7,61.25604551920341,7,7-7
11,Pòsali se yon [[awondisman]] ki sitiye nan [[depatman]] [[Sid]] nan [[peyi]] [[Ayiti]].,Pòsali se yon awondisman ki sitiye nan depatman Sid nan peyi Ayiti,12,3,59.30572390572391,6,3-6
17,"Santa Clara se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Santa Clara se yon vil nan pwovens Villa Clara nan peyi Kiba,12,3,59.30572390572391,4,3-4
16,"La Palma se yon vil nan pwovens Las Tunas, nan peyi [[Kiba]].",La Palma se yon vil nan pwovens Las Tunas nan peyi Kiba,12,3,59.30572390572391,0,3-0
15,"Tarabico se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Tarabico se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,3,59.30572390572391,1,3-1
14,"Filomena se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Filomena se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,3,59.30572390572391,1,3-1
13,Jeune Femme se yon fim franse reyalize pa [[Léonor Serraille]] ak soti an 2017.,Jeune Femme se yon fim franse reyalize pa Léonor_Serraille ak soti an,12,3,59.30572390572391,5,3-5
12,"Li nan konte, rejyon [[Lamoille]] [[Nan]] lane 2000, popilasyon l te konte 1456 moun.",Li nan konte rejyon Lamoille Nan lane popilasyon l te konte moun,12,3,59.30572390572391,6,3-6
8,"Caney se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Caney se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,3,59.30572390572391,2,3-2
10,"Li se papa [[Vincent Desagnat]] ak reyalizatè yo, Olivier Desagnat ak [[François Desagnat]].",Li se papa Vincent_Desagnat ak reyalizatè yo Olivier Desagnat ak François Desagnat,12,3,59.30572390572391,6,3-6
9,"Playa Buena Ventura se yon vil nan pwovens Matanzas, nan peyi [[Kiba]].",Playa Buena Ventura se yon vil nan pwovens Matanzas nan peyi Kiba,12,3,59.30572390572391,0,3-0
7,Les Irréductibles se yon fim franse reyalize pa [[Renaud Bertrand]] ak soti an 2006.,Les Irréductibles se yon fim franse reyalize pa Renaud_Bertrand ak soti an,12,3,59.30572390572391,5,3-5
6,"Fruitero se yon vil nan pwovens Ciego de Avila, nan peyi [[Kiba]].",Fruitero se yon vil nan pwovens Ciego de Avila nan peyi Kiba,12,3,59.30572390572391,3,3-3
5,"Hato Viejo se yon vil nan pwovens Las Tunas, nan peyi [[Kiba]].",Hato Viejo se yon vil nan pwovens Las Tunas nan peyi Kiba,12,3,59.30572390572391,0,3-0
36,"Finca Camaron se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Finca Camaron se yon vil nan pwovens Villa Clara nan peyi Kiba,12,3,59.30572390572391,4,3-4
18,"Adelaide Kane, ki fèt [[9 out]] 1990 nan Claremont, est se yon aktris ostralyèn.",Adelaide Kane ki fèt _out nan Claremont est se yon aktris ostralyèn,12,3,59.30572390572391,6,3-6
19,"Rosita se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Rosita se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,3,59.30572390572391,2,3-2
20,"Cocos se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Cocos se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,3,59.30572390572391,1,3-1
21,"Poblado Baez se yon vil nan pwovens Villa Clara, nan peyi [[Kiba]].",Poblado Baez se yon vil nan pwovens Villa Clara nan peyi Kiba,12,3,59.30572390572391,4,3-4
22,"Jagüeyal se yon vil nan pwovens Ciego de Avila, nan peyi [[Kiba]].",Jagüeyal se yon vil nan pwovens Ciego de Avila nan peyi Kiba,12,3,59.30572390572391,3,3-3
23,"Macerias se yon vil nan pwovens Santiago de Cuba, nan peyi [[Kiba]].",Macerias se yon vil nan pwovens Santiago de Cuba nan peyi Kiba,12,3,59.30572390572391,2,3-2
24,"Playuelas se yon vil nan pwovens Pinar del Rio, nan peyi [[Kiba]].",Playuelas se yon vil nan pwovens Pinar del Rio nan peyi Kiba,12,3,59.30572390572391,1,3-1
25,"Notre-Dame de Paris se yon fim franse-italyen reyalize pa [[Jean Delannoy]], soti 19 desanm 1956.",NotreDame de Paris se yon fim franseitalyen reyalize pa Jean_Delannoy soti desanm,12,3,59.30572390572391,5,3-5
