,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
4,[[India]] es una [[Unión]] de estados con un sistema federal.,India es una Unión de estados con un sistema federal,10,4,45.9,2,4-2
3,"También participó en el Curso Internacional de Guerras Políticas, en [[Guatemala]], 1988.",También participó en el Curso Internacional de Guerras Políticas en Guatemala,11,4,45.9,1,4-1
2,"Ráckeresztúr es un baryu del provincia de Fejér, na [[Hungría]].",Ráckeresztúr es un baryu del provincia de Fejér na Hungría,10,4,45.9,0,4-0
1,"Sáregres es un baryu del provincia de Fejér, na [[Hungría]].",Sáregres es un baryu del provincia de Fejér na Hungría,10,4,45.9,0,4-0
0,Cristina Branco es una cantante de [[fado]] de [[Portugal]].,Cristina Branco es una cantante de fado de Portugal,9,4,45.9,2,4-2
7,"El [[mijo]] y el [[sorgo]], alimento esencial para la gente de [[Deccán]].",El mijo y el sorgo alimento esencial para la gente de Deccán,12,7,44.166666666666664,2,7-2
9,"India (Devanagari: भारत Bhārat) Oficialmente, El República de India (Bhārata Gaṇarājya) es un pais na sur [[Asia]].",India Oficialmente El República de India es un pais na sur Asia,12,7,44.166666666666664,2,7-2
8,"San Pedro es un departamento de [[Paraguay]], su capital es [[San Pedro]].",San Pedro es un departamento de Paraguay su capital es San Pedro,12,7,44.166666666666664,2,7-2
10,\el ayudó a la resistencia contra los japoneses durante la [[Segunda Guerra Mundial]].,el ayudó a la resistencia contra los japoneses durante la Segunda_Guerra_Mundial,11,7,44.166666666666664,2,7-2
12,[[Treinta y Tres]] e una ciudá uruguaya situada en el departamento di [[Treinta y Tres]].,Treinta_y_Tres e una ciudá uruguaya situada en el departamento di Treinta_y_Tres,11,7,44.166666666666664,2,7-2
11,Ana Moura es una cantante de [[fado]] de [[Portugal]].,Ana Moura es una cantante de fado de Portugal,9,7,44.166666666666664,2,7-2
5,"Kaliningrado (na ruso: Калининград) es el maga ciudad capital del oblast de Kaliningrado, na [[Rusia]].",Kaliningrado es el maga ciudad capital del oblast de Kaliningrado na Rusia,12,7,44.166666666666664,2,7-2
0,"Potenciano Gregorio, mas conocido como Potenciano Gregorio, Sr. (19 de Mayo, 1880 hasta [[12 de Febrero]], 1939) es un Bicolano musicero.",Potenciano Gregorio mas conocido como Potenciano Gregorio Sr es un Bicolano musicero,12,7,44.166666666666664,0,7-0
1,"Zurich es un ciudad del [[Suiza]], tiene un populacion de 392.062 maga gente ([[2012]]).",Zurich es un ciudad del Suiza tiene un populacion de maga gente,12,7,44.166666666666664,1,7-1
2,"Intra illes, lo mas magnifico ay si [[Gomburza]], y Jose Rizal.",Intra illes lo mas magnifico ay si Gomburza y Jose Rizal,11,7,44.166666666666664,2,7-2
3,Abjasia es un nación dentro de [[Georgia]] con Sujumi como su capital.,Abjasia es un nación dentro de Georgia con Sujumi como su capital,12,7,44.166666666666664,2,7-2
4,"El ""Micalvi"" fue despachado a recoger mineros del carbón a [[Lota]].",El Micalvi fue despachado a recoger mineros del carbón a Lota,11,7,44.166666666666664,2,7-2
6,"Toronto es un ciudad del [[Canada]], tiene un populacion de 2 731 571 maga gente ([[2016]]).",Toronto es un ciudad del Canada tiene un populacion de maga gente,12,7,44.166666666666664,1,7-1
1,Siya rin ang nunal ng [[Pilipinas]] at kaylangan tangalin sa puwesto,Siya rin ang nunal ng Pilipinas at kaylangan tangalin sa puwesto,11,34,43.69090909090909,1,34-1
0,"Pablo Ruiz Picasso (Málaga, 16 de octubre de 1881 - Mougins, 8 de abril de [[1973]]) fue una maga pintor y escultor español.",Pablo Ruiz Picasso fue una maga pintor y escultor español,10,34,43.69090909090909,1,34-1
2,"Vál es un baryu del provincia de Fejér, na [[Hungría]].",Vál es un baryu del provincia de Fejér na Hungría,10,34,43.69090909090909,1,34-1
10,"Paraná es un ciudad de [[Argentina]], con un populacion de 283.710 maga gente ([[2013]]).",Paraná es un ciudad de Argentina con un populacion de maga gente,12,34,43.69090909090909,0,34-0
3,"Utrecht (IPA: [ˈytrɛxt]) es un ciudad de [[Holanda]], con un populacion de 324.723 maga gente ([[2013]]).",Utrecht es un ciudad de Holanda con un populacion de maga gente,12,34,43.69090909090909,0,34-0
9,El ciudad capital y el ciudad mas importante es [[Túnez]].,El ciudad capital y el ciudad mas importante es Túnez,10,34,43.69090909090909,2,34-2
4,La villa de Madrid es la capital de [[España]].,La villa de Madrid es la capital de España,9,34,43.69090909090909,1,34-1
5,El DXRC-AM (1287 kHz [[Ciudad de Zamboanga]]) es us AM estasyon en Radio GMA Network,El DXRCAM es us AM estasyon en Radio GMA Network,10,34,43.69090909090909,1,34-1
6,El ciudad capital y el ciudad mas importante es [[Luxemburgo]].,El ciudad capital y el ciudad mas importante es Luxemburgo,10,34,43.69090909090909,2,34-2
7,"Tras su discusion y aprobacion, el [[proyecto]] es encaminado al [[Senado]].",Tras su discusion y aprobacion el proyecto es encaminado al Senado,11,34,43.69090909090909,1,34-1
8,"Ante el éxito obtenido, a la semana siguiente actúa en [[Cuenca]].",Ante el éxito obtenido a la semana siguiente actúa en Cuenca,11,34,43.69090909090909,1,34-1
1,Boyacá es un departamento del [[Colombia]] con un populacion de 1.255.311 maga gente ([[2005]]).,Boyacá es un departamento del Colombia con un populacion de maga gente,12,15,43.06666666666667,0,15-0
5,"[[Nuestro]] Tata talli na cielo, bendito el de Usted nombre.",Nuestro Tata talli na cielo bendito el de Usted nombre,10,8,43.06666666666667,1,8-1
4,En esta ciudad se disputó el primer [[mundial]] de fútbol .,En esta ciudad se disputó el primer mundial de fútbol,10,8,43.06666666666667,1,8-1
0,Lota es un ciudad del [[Chile]] con un populacion de 49.089 gente ([[2002]]).,Lota es un ciudad del Chile con un populacion de gente,11,15,43.06666666666667,0,15-0
3,"Christian Wilhelm Walter Wulff (n. 19 de Junio, [[1959]]—) el primero a politico de [[Alemania]].",Christian Wilhelm Walter Wulff el primero a politico de Alemania,10,8,43.06666666666667,1,8-1
2,"Maske na la guerra na [[Europa]] ya terminado, continuaba na el Pacifico.",Maske na la guerra na Europa ya terminado continuaba na el Pacifico,12,8,43.06666666666667,0,8-0
1,El fecha 3 de Enero es el aca 3 [[dia]] del [[año]] na [[Calendario Gregoriano]].,El fecha de Enero es el aca dia del año na Calendario Gregoriano,13,8,43.06666666666667,1,8-1
0,El London amo el capital del [[Inglatera]] de Reinos Unidos.,El London amo el capital del Inglatera de Reinos Unidos,10,8,43.06666666666667,1,8-1
5,Baselga di Piné es una ciudad [[italia]]na de la provincia de Trento (Trentino).,Baselga di Piné es una ciudad italiana de la provincia de Trento,12,15,43.06666666666667,0,15-0
3,El ciudad capital y el ciudad mas importante es [[Estocolmo]].,El ciudad capital y el ciudad mas importante es Estocolmo,10,15,43.06666666666667,0,15-0
4,"Presidente Hayes es un departamento de [[Paraguay]], su capital es [[Villa Hayes]].",Presidente Hayes es un departamento de Paraguay su capital es Villa Hayes,12,15,43.06666666666667,1,15-1
