	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Mannen snakket med lav stemme.	The man spoke in a low voice.	I know we can win.	891	351	False	0.0054553747
1	Han er uten tvil mye flinkere enn deg.	He is, without doubt, much better than you.	Everyone loves winners.	182	398	False	0.005538583
2	Han småsov hele tiden.	He dozed all the while.	I don't know the truth.	853	783	False	0.004144311
3	Noen spiller piano.	Somebody is playing the piano.	That will be put in order.	312	67	False	0.004368186
4	De krysset atlanterhavet.	They crossed the Atlantic Ocean.	Bon voyage!	804	622	False	0.004843116
5	Faen! Jeg har punktert!	Shit! I've got a flat.	Tom is very interested in biology.	650	2	False	0.004327297
6	Det er dyrt å bo i Japan.	It is expensive to live in Japan.	Is there anything you need to do today?	546	780	False	0.0059621334
7	Jeg respekterer uselviskheten hans.	I respect his selflessness.	There is a big difference in being able to speak a language well, and being able to speak a language fluently.	578	641	False	0.004986286
8	Duer og høner er fugler.	Pigeons and hens are birds.	Is everything alright here?	119	333	False	0.0057576895
9	Ikke gå dit alene.	Don't go there alone.	Tom told me about that yesterday.	609	374	False	0.0023043156
10	Han er min bror.	He's my brother.	Tom abandoned his wife and children.	115	808	False	0.0044668913
11	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	Tom went to school to learn how to tune pianos.	939	243	False	0.005701661
12	Alle fortjener en ny sjanse.	Everyone deserves a second chance.	The number 4 is considered an unlucky number in Japan.	976	146	False	0.005875826
13	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	Tom missed the target.	725	408	False	0.0038677454
14	Hastverk er lastverk.	More haste, less speed.	Did you go to the doctor?	6	954	False	0.004454732
15	Har noen her noensinne sett nattehimmelen en mørk natt borte fra lysforurensning?	Has anyone here ever seen the night sky on a dark night, away from light pollution?	I've been very busy.	403	724	False	0.0031009912
16	La barna gå av bussen først!	Let the kids off the bus first!	You have a passing grade.	57	450	False	0.0048075914
17	Hun fikk ikke betalt for det.	She didn't get paid for it.	Is there anything you need to do today?	549	780	False	0.0031706095
18	Har du vært i Kyushu?	Have you ever been to Kyushu?	I don't know the truth.	898	783	False	0.004549384
19	Du har en sønn, ikke sant?	You have a son, don't you?	What is the exchange rate?	1	253	False	0.0042756796
