	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Jeg trenger papir.	I need some paper.	I am a lonely man.	708	743	False	1
1	Jeg har aldri vært ranet.	I've never been robbed.	Tom likes to bowl.	973	976	False	1
2	Jeg skulle ønske jeg kunne finne ut hvordan jeg får barna mine til å slutte å krangle.	I wish I could figure out how to stop my children from fighting.	From which direction?	124	984	False	1
3	Hvor er pennen?	Where is the pen?	He made up for lost time by running fast.	572	610	False	1
4	Jeg bestilte de bøkene fra Tyskland.	I ordered those books from Germany.	However that's also the greatest feeling.	330	147	False	1
5	Han ble sint og slo henne.	He got angry and hit her.	What is the matter with you?	137	950	False	1
6	Jeg har ikke pass.	I don't have a passport.	Paul makes it a rule not to be late for his appointments.	987	490	False	1
7	Du er velkommen her når som helst, Tom.	You're welcome here anytime, Tom.	Every one of us is more or less interested in art.	39	836	False	1
8	Jeg mistet nøklene mine.	I dropped my keys.	Your work is far from being satisfactory.	35	12	False	1
9	Tom liker å bowle.	Tom likes to bowl.	Is it OK if I open the curtain?	976	823	False	1
10	Ein fugl kan flyge.	A bird can fly.	Do many of you have summer vacation now ?	425	249	False	1
11	Jeg har fått nok av frekkheten hans.	I've had quite enough of his impudence.	Learning English is hard work.	640	614	False	1
12	Hun var enda svak etter sykdommen.	She was still weak after her illness.	I never promised you anything.	847	276	False	1
13	Jeg mater gullfisken.	I'm feeding the goldfish.	The American Civil War is the main theme of the book.	284	751	False	1
14	Det skjedde plutselig.	It happened suddenly.	I got the machine running.	381	841	False	1
15	I retrospekt, skulle Tom ønske han hadde brukt mer tid på å studere.	In retrospect, Tom wishes he had spent more time studying.	Tom has already drunk three cups of coffee.	361	246	False	1
16	Jeg vet godt hva han synes.	I know quite clearly what he thinks.	Silence is golden.	375	890	False	1
17	Har du noen gang sett en flygende tallerken?	Have you ever seen a UFO?	No one said anything like that.	96	527	False	1
18	Fangen er stille i cellen i dag.	The prisoner is being quiet in the cell today.	I wish I had more time to talk with you.	277	878	False	1
19	Hun er vakker.	She is beautiful.	He was red with anger.	777	359	False	1
20	Jeg liker ikke varme vintre.	I don't like warm winters.	I'm doing this for Tom.	711	435	False	1
21	Vel, det er alt jeg har.	Well, that's all I've got.	Tom yelled for help.	33	790	False	1
22	Ulykken skapte kaos i trafikken.	The accident caused traffic confusion.	We chose a hotel near the museums.	830	274	False	1
23	Jeg har klatret Mt. Fuji to ganger.	I've climbed Mt. Fuji twice.	I knew he would accept.	42	578	False	1
24	Fra hvilken retning?	From which direction?	I hope today's ball game won't be canceled.	984	797	False	1
25	Jeg åpnet døren og så to gutter som sto side om side.	I opened the door and saw two boys standing side by side.	I don't like to cook when it's hot outside.	430	278	False	1
26	Firmaet sa opp fem personer.	The company laid off five people.	He made up for lost time by running fast.	763	610	False	1
27	Hun fikk ikke betalt for det.	She didn't get paid for it.	Just do what you normally do.	127	300	False	1
28	Jeg har en venn.	I have a friend.	Imagination is more important than knowledge. Knowledge is limited.	731	855	False	1
29	Jeg liker landskapet man kan se når man tar shinkansen.	I love the scenery viewable from the Shinkansen.	The school year begins on the 10th of April.	377	516	False	1
30	Kommer du?	Are you coming?	"""Who is it?"" ""It's your mother."""	812	732	False	1
31	Jeg tenker du skjønner hva jeg mener.	I think you know what I mean.	I grew up in the country.	861	416	False	1
32	Hva skulle jeg gjort uten ham?	What would I do without him?	I was at home.	299	46	False	1
33	Er din kone flink å lage mat?	Is your wife a good cook?	His dream is going to Switzerland.	660	611	False	1
34	Kan du ta med et til varmt håndkle til meg?	Could you bring me another hot towel?	Did you buy a new car?	613	691	False	1
35	Du høster stor respekt fra meg for din evne til å se din egen virksomhet utenfra og for å sette alminnelige menneskelige og moralske grenser.	You have my respect for your ability to see your own enterprise from the outside and for operating within ordinary human and moral limits.	The teacher listened attentively to my explanation.	800	52	False	1
