	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Elektronikk sørger for en flertrinns og enkel regulering av luftstrømmen.	A simple multi-stage adjustment of the air flow is provided electronically.	A simple multi-stage adjustment of the air flow is provided electronically.	684	684	True	0.0051954985
1	Jeg liker virkelig lagkameratene mine.	I really like my teammates.	My father likes his coffee strong.	58	431	False	0.0034909248
2	Det var helt tilfeldig at han vant kampen.	It was pure chance that he won the game.	It was pure chance that he won the game.	154	154	True	0.0053550005
3	Han ble sint og slo henne.	He got angry and hit her.	He took me for granted.	338	456	False	0.005124688
4	Jeg måtte fylle vann på akvariet.	I needed to add water to my aquarium.	I needed to add water to my aquarium.	168	168	True	0.004088044
5	Jana spurte Maria om hun ville overnatte hos henne.	Jane asked Mary whether she'd like to stay at her place for the night.	Tom says he intends to play golf with us this afternoon.	288	337	False	0.0041356087
6	Dette er en plante.	It's a plant.	This is a joke.	966	352	False	0.0042250156
7	Han småsov hele tiden.	He dozed all the while.	I had him carry my baggage.	668	643	False	0.003758192
8	Har ikkje du noko å gjera?	Don't you have some work to do?	Don't you have some work to do?	917	917	True	0.009746313
9	Eg har ein katt og ein hund. Katten er svart og hunden er kvit.	I have a cat and a dog. The cat is black and the dog is white.	I have a cat and a dog. The cat is black and the dog is white.	861	861	True	0.004518509
10	Jeg sa til Tom at jeg ville bli sen.	I told Tom that I'd be late.	I told Tom that I'd be late.	685	685	True	0.005081415
11	Tom er ein profesjonell fotballspelar.	Tom is a professional football player.	Tom is a professional football player.	333	333	True	0.0037333965
12	Jeg respekterer uselviskheten hans.	I respect his selflessness.	I respect his selflessness.	916	916	True	0.005843997
13	I Japan er det en stasjon hvor stasjonsmesteren er en katt.	In Japan there are train stations with a cat for a stationmaster.	In Japan there are train stations with a cat for a stationmaster.	193	193	True	0.006179452
14	Hvorfor ikke spørre ham om råd?	Why don't we ask his advice?	Are you ready for dinner?	36	872	False	0.0064224005
15	Ikke våg å svare på det.	Don't you dare answer that.	He took me for granted.	615	456	False	0.005361676
16	Jeg mater gullfisken.	I'm feeding the goldfish.	I had a flu shot.	460	417	False	0.0035856962
17	Hun gikk og handlet med ham forrige Mandag.	She went shopping with him last Monday.	Tom says he intends to play golf with us this afternoon.	345	337	False	0.0053834915
18	Det er ikke min feil.	It's not my fault.	It's not my fault.	235	235	True	0.004226327
19	Tom oppførte seg dårlig.	Tom's behavior wasn't acceptable.	He took me for granted.	630	456	False	0.0051543713
20	Tom følgte nøye med på hva som skjedde.	Tom was watching what was happening very carefully.	Tom says he intends to play golf with us this afternoon.	823	337	False	0.0059604645
21	Jeg vil bare være med deg.	I just want to be with you.	I just want to be with you.	531	531	True	0.003656745
22	Bruden hadde på seg en hvit brudekjole.	The bride was wearing a white wedding dress.	The bride was wearing a white wedding dress.	626	626	True	0.0057086945
23	Én gang i året skader ikke.	Once a year does not hurt.	They couldn't travel because a problem occurred.	761	53	False	0.0059313774
24	Har du noen gang sett en flygende tallerken?	Have you ever seen a UFO?	Do you know who invented gunpowder?	29	936	False	0.0050783157
25	Jeg er ikke så god i engelsk ennå.	I'm not good at speaking English yet.	I'm not good at speaking English yet.	442	442	True	0.005302787
26	Fangen er stille i cellen i dag.	The prisoner is being quiet in the cell today.	He took me for granted.	744	456	False	0.005877495
27	Hun er vakker.	She is beautiful.	She is a nurse.	286	954	False	0.0055873394
28	Jeg liker ikke varme vintre.	I don't like warm winters.	I don't like warm winters.	295	295	True	0.003916621
29	Ulykken skapte kaos i trafikken.	The accident caused traffic confusion.	They couldn't travel because a problem occurred.	723	53	False	0.004437566
30	Du bør helst være hjemme før midnatt.	You'd best be home before midnight.	You'd best be home before midnight.	117	117	True	0.0034937859
31	Tom gjorde en fantastisk jobb.	Tom did a fantastic job.	Tom did a fantastic job.	427	427	True	0.0040489435
32	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	There's not enough light in this room for sewing.	606	384	False	0.006103635
33	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	We've got to finish this before we can go home.	932	932	True	0.0047694445
34	Da jeg ankom flyplassen, så jeg flyet ta av.	Arriving at the airport, I saw the plane taking off.	Arriving at the airport, I saw the plane taking off.	586	586	True	0.004908681
35	Hvor han så er, så skal vi finne ham.	Wherever he is, we shall find him.	Wherever he is, we shall find him.	722	722	True	0.0028028488
36	Historie viste seg å være sann.	The story turned out to be true.	He took me for granted.	437	456	False	0.0065562725
37	Er du fra USA?	Are you from the United States?	Are you bored here?	206	355	False	0.0074983835
38	Jeg savner mine venner.	I miss my friends.	My wife loves cats.	118	845	False	0.0049937963
39	Hun kom for sent på skolen.	She was late to school.	He took me for granted.	410	456	False	0.0037417412
40	Eg er klar om ti minuttar.	I'll be ready in ten minutes.	I had him carry my baggage.	526	643	False	0.0060409307
41	Hvis det ikke finnes noen løsning, så er det ikke noe problem.	If there's no solution, then there's no problem.	If there's no solution, then there's no problem.	40	40	True	0.004574418
42	Broren min er god til å spille tennis.	My brother is good at playing tennis.	Tom says he intends to play golf with us this afternoon.	263	337	False	0.0055413246
43	Jeg får ikke sove.	I can't sleep.	She wanted to be alone.	962	695	False	0.0046201944
44	Måtte Tom også gjøre det?	Did Tom have to do that, too?	Did Tom have to do that, too?	123	123	True	0.0056985617
45	Hun har avgått ved døden.	She has passed away.	He took me for granted.	121	456	False	0.005365491
46	Ikke undervurder makten min.	Don't underestimate my power.	I had him carry my baggage.	271	643	False	0.0037460327
47	Hva er det du leter etter der inne?	What are you looking for in there?	What are you looking for in there?	312	312	True	0.007805109
48	Konen min elsker katter.	My wife loves cats.	My wife loves cats.	845	845	True	0.0038667917
49	Jeg har spørsmål.	I have questions.	I have questions.	469	469	True	0.0051460266
50	Tom vil ikkje vedgå at han har gjort noko gale.	Tom won't admit that he's done anything wrong.	Tom won't admit that he's done anything wrong.	628	574	False	0.0054599047
51	Bare bli stående.	Just stand there, please.	We got robbed.	406	814	False	0.005240679
52	Hennes handlinger vanæret henne.	Her act reflected dishonor upon her.	Her act reflected dishonor upon her.	176	176	True	0.0045865774
53	Kjenner hun deg?	Does she know you?	Return? Just a single.	566	171	False	0.0063905716
54	Du trenger førerkort for å kjøre bil.	You need a license to drive a car.	You need a license to drive a car.	458	458	True	0.005585432
55	Han veit veldig godt korleis ein lurar folk.	He knows very well how to deceive people.	No one attacks me with impunity.	938	370	False	0.0050873756
56	Tom er en sterk type.	Tom is a strong guy.	Tom almost got fired.	470	655	False	0.0039197206
57	Tom visste.	Tom knew.	Tom knew.	602	602	True	0.0026123524
58	Alle de bøkene er mine.	All those books are mine.	He took me for granted.	42	456	False	0.005284548
59	Har du bestemt deg for å dra til Japan?	Have you decided to go to Japan?	I have been in Japan for three years.	203	216	False	0.0059068203
60	Han driver mange hotell.	He runs a lot of hotels.	She married him last year.	47	413	False	0.004599929
61	Det er en annen grunn, er det ikke? Vel, hvordan klarte jeg meg? Jeg vedder på at jeg traff blink.	There's another reason, isn't there? Well, how did I do? I bet I hit the mark.	Marika was crazy about me, and I... well, you could say I was crazy about her, too.	840	692	False	0.0056915283
62	Kan jeg komme inn?	Might I come in?	Are you ready for dinner?	236	872	False	0.0049198866
63	Han lyg aldri.	He never lies.	He never lies.	237	237	True	0.003329873
64	Jeg tror det var med vilje.	I think it was intentional.	He took me for granted.	116	456	False	0.004020095
65	Hvilket språk snakker de i USA?	What language do they speak in the United States?	How many languages can you speak?	748	340	False	0.004863262
66	Jeg har mistet interessen for golf.	I've lost interest in golf.	I've lost interest in golf.	463	463	True	0.00422287
67	Vi bruker mye vann hver dag.	We use a lot of water every day.	We use a lot of water every day.	265	265	True	0.0044356585
68	Jeg er mot mennesker som kjører store biler.	I'm against people driving big cars.	I'm against people driving big cars.	234	234	True	0.0038641691
69	Hvor mange språk snakker du?	How many languages can you speak?	Can you speak French?	340	747	False	0.00843215
