	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Elektronikk sørger for en flertrinns og enkel regulering av luftstrømmen.	A simple multi-stage adjustment of the air flow is provided electronically.	A simple multi-stage adjustment of the air flow is provided electronically.	684	684	True	0.85130966
1	Jeg liker virkelig lagkameratene mine.	I really like my teammates.	I really like my teammates.	58	58	True	0.933563
2	Det var helt tilfeldig at han vant kampen.	It was pure chance that he won the game.	It was pure chance that he won the game.	154	154	True	0.7843144
3	Han ble sint og slo henne.	He got angry and hit her.	He got angry and hit her.	338	338	True	0.8163346
4	Jeg måtte fylle vann på akvariet.	I needed to add water to my aquarium.	I needed to add water to my aquarium.	168	168	True	0.8868849
5	Jana spurte Maria om hun ville overnatte hos henne.	Jane asked Mary whether she'd like to stay at her place for the night.	Jane asked Mary whether she'd like to stay at her place for the night.	288	288	True	0.8189175
6	Dette er en plante.	It's a plant.	It's a plant.	966	966	True	0.65384185
7	Han småsov hele tiden.	He dozed all the while.	She usually walks to school.	668	633	False	0.9738803
8	Har ikkje du noko å gjera?	Don't you have some work to do?	How much is it worth?	917	859	False	0.8044609
9	Eg har ein katt og ein hund. Katten er svart og hunden er kvit.	I have a cat and a dog. The cat is black and the dog is white.	I have a cat and a dog. The cat is black and the dog is white.	861	861	True	0.8187164
10	Jeg sa til Tom at jeg ville bli sen.	I told Tom that I'd be late.	I told Tom that I'd do it.	685	109	False	0.7389188
11	Tom er ein profesjonell fotballspelar.	Tom is a professional football player.	Tom is a professional football player.	333	333	True	0.6839173
12	Jeg respekterer uselviskheten hans.	I respect his selflessness.	I respect his selflessness.	916	916	True	0.64716005
13	I Japan er det en stasjon hvor stasjonsmesteren er en katt.	In Japan there are train stations with a cat for a stationmaster.	In Japan there are train stations with a cat for a stationmaster.	193	193	True	0.66949606
14	Hvorfor ikke spørre ham om råd?	Why don't we ask his advice?	What prevented him from coming?	36	665	False	0.68149793
15	Ikke våg å svare på det.	Don't you dare answer that.	Don't be afraid of making mistakes.	615	895	False	0.8159338
16	Jeg mater gullfisken.	I'm feeding the goldfish.	I love men with beards.	460	164	False	0.8901497
17	Hun gikk og handlet med ham forrige Mandag.	She went shopping with him last Monday.	Tom told Mary what he needs her to do.	345	151	False	1.0413095
18	Det er ikke min feil.	It's not my fault.	It does not matter.	235	650	False	0.7632631
19	Tom oppførte seg dårlig.	Tom's behavior wasn't acceptable.	Tom may have been sick.	630	989	False	0.8418404
20	Tom følgte nøye med på hva som skjedde.	Tom was watching what was happening very carefully.	Tom told Mary what he needs her to do.	823	151	False	0.8709283
21	Jeg vil bare være med deg.	I just want to be with you.	You can't leave us alone.	531	905	False	0.69264674
22	Bruden hadde på seg en hvit brudekjole.	The bride was wearing a white wedding dress.	She was clothed in a red blouse and a black skirt.	626	964	False	0.95485973
23	Én gang i året skader ikke.	Once a year does not hurt.	Once a year does not hurt.	761	761	True	0.7848613
24	Har du noen gang sett en flygende tallerken?	Have you ever seen a UFO?	Has anyone here ever seen the night sky on a dark night, away from light pollution?	29	165	False	0.7600472
25	Jeg er ikke så god i engelsk ennå.	I'm not good at speaking English yet.	I'm not good at speaking English yet.	442	442	True	0.65840733
26	Fangen er stille i cellen i dag.	The prisoner is being quiet in the cell today.	The prisoner is being quiet in the cell today.	744	744	True	1.1245278
27	Hun er vakker.	She is beautiful.	She is beautiful.	286	286	True	0.8343873
28	Jeg liker ikke varme vintre.	I don't like warm winters.	I don't like warm winters.	295	295	True	0.7106929
29	Ulykken skapte kaos i trafikken.	The accident caused traffic confusion.	Prices will continue to rise.	723	817	False	0.95434225
30	Du bør helst være hjemme før midnatt.	You'd best be home before midnight.	You'd best be home before midnight.	117	117	True	0.7874228
31	Tom gjorde en fantastisk jobb.	Tom did a fantastic job.	Tom did a fantastic job.	427	427	True	0.54443645
32	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	Tom thought he had a chance to survive.	606	606	True	0.7072114
33	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	I am very patient, but I have to go home, now.	932	254	False	0.71756315
34	Da jeg ankom flyplassen, så jeg flyet ta av.	Arriving at the airport, I saw the plane taking off.	Arriving at the airport, I saw the plane taking off.	586	586	True	0.8174299
35	Hvor han så er, så skal vi finne ham.	Wherever he is, we shall find him.	Wherever he is, we shall find him.	722	722	True	0.7901213
36	Historie viste seg å være sann.	The story turned out to be true.	The story turned out to be true.	437	437	True	0.74923587
37	Er du fra USA?	Are you from the United States?	Where is Mississippi?	206	367	False	0.66846645
38	Jeg savner mine venner.	I miss my friends.	I miss my friends.	118	118	True	0.6948594
39	Hun kom for sent på skolen.	She was late to school.	She was late to school.	410	410	True	0.6156498
40	Eg er klar om ti minuttar.	I'll be ready in ten minutes.	Tom has to be there by 2:30.	526	88	False	0.907766
41	Hvis det ikke finnes noen løsning, så er det ikke noe problem.	If there's no solution, then there's no problem.	If there's no solution, then there's no problem.	40	40	True	0.6005199
42	Broren min er god til å spille tennis.	My brother is good at playing tennis.	My brother is good at playing tennis.	263	263	True	0.6390867
43	Jeg får ikke sove.	I can't sleep.	I can't sleep.	962	962	True	0.74083817
44	Måtte Tom også gjøre det?	Did Tom have to do that, too?	Can I have a bite?	123	376	False	0.7767483
45	Hun har avgått ved døden.	She has passed away.	He has been dead for three years.	121	800	False	0.8489611
46	Ikke undervurder makten min.	Don't underestimate my power.	Don't underestimate my power.	271	271	True	0.8802334
47	Hva er det du leter etter der inne?	What are you looking for in there?	Which objects are in the room?	312	656	False	0.7274809
48	Konen min elsker katter.	My wife loves cats.	I love men with beards.	845	164	False	0.92436886
49	Jeg har spørsmål.	I have questions.	I know everything.	469	150	False	0.7690301
50	Tom vil ikkje vedgå at han har gjort noko gale.	Tom won't admit that he's done anything wrong.	Tom won't admit that he's done anything wrong.	628	574	False	0.91591597
51	Bare bli stående.	Just stand there, please.	Come as soon as possible.	406	791	False	1.0636458
52	Hennes handlinger vanæret henne.	Her act reflected dishonor upon her.	Her act reflected dishonor upon her.	176	176	True	0.94418716
53	Kjenner hun deg?	Does she know you?	Does she know you?	566	566	True	0.8005382
54	Du trenger førerkort for å kjøre bil.	You need a license to drive a car.	You need a license to drive a car.	458	458	True	0.8788841
