	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Men, menm jan ak komèsan an, li te dispoze vann “tout sa l genyen” pou l te ka gen trezò a.	But like the merchant, he was willing to sell “everything” in order to obtain the treasure.	Hugo Teso, ‘ hacker’ aircraft: ‘ Travel the quiet sea’ – ElMundo 	536	831	False	0.008342147
1	Pyè te nye Jezi	Peter’s Denial of Jesus	Pmsg Animal Òmòn 	739	219	False	0.006116271
2	1:Refuge of Love-2 (Refij nan renmen-2)	3:Living the Legacy-2 (Rete eritaj-2) 	3:Living the Legacy-2 (Rete eritaj-2) 	810	810	True	0.0034365654
3	Li oblije ret tann e l pa twò chofe pou sa k pral rive l la.	He is forced to wait, and he is not looking forward to the outcome.	sèso Front(rear) nan kamyon 	77	579	False	0.009072661
4	5. disatnce nan blocage se jis kòm li se decribed, se konsa mwen fè yo konfyans menm jan mwen te achte pwodwi serval isit la ak tout nan yo travay byen!	5. The jamming disatnce is just as it is decribed, so I trust them as I have bought serval products here and all of them works well! 	sèso Front(rear) nan kamyon 	70	579	False	0.008544683
5	"Pi bon konpitè ap swiv lojisyèl ak Poukisa ou ta desann yo Relasyon pi bon yo ap toujou baze sou yon sèl bagay kle: mete konfians nan. Li ne ’ t anyen si se yon sèl romantique ant renmen ak manm fanmi oswa yon biznis yonn ki ekziste ant anplwaye yo ak chèf yo, pa mete konfyans nan pa gen okenn chans pou ke relasyon yo va yon tan yon. Malerezman, reyalite yo nou viv nan mond lan ak akrèk tan ""mwen"" olye ke ""nou"" fè li dwe yon pou pa fè yonn ak lòt. Poutèt sa a ap chache a pi bon konpitè ap swiv lojisyèl a vin pi renmen pastan moun anpil anpil moun yo ap online."	"Pi bon konpitè ap swiv lojisyèl ak Poukisa ou ta desann yo The best relationships are always based on one key thing: trust. It doesn’t matter whether it is a romantic one between lovers and family members or a business one that exists between employees and their boss, without trust there is no chance that the relationship will be a long one. Sadly, the realities of the world we live in and the selfish times of ""I"" rather than ""us"" makes it a must to not trust one another. This why looking for the pi bon konpitè ap swiv software has become the favorite pastime of a considerable number of people going online. "	4K 2018 archivbox djs djs go dji mavic dji mavic pro DJ phantom DJI Phantom 4 drone drone EMBA EMBA spol. s ro smooth cardboard roost Haje nad Jizerou Jablonec nad Jizerou Jizerky Giant Mountains Mountains kvadroptéra cableway cardboard litchi Lysa hora skiing mavic mavic pro parking parking phantom phantom 3 phantom 4 advanced phantom binder Rokytnice skipas passes ski resort Debris accommodations tow winter from above Czech paradise 	449	419	False	0.009103298
6	24HQ Ant	32HQ Hit 	Views: 3,429 	749	28	False	0.005272627
7	Ou sispann remake bon bagay li fè yo epi w gen tandans pou w plis konsantre sou sa l pa fè.”	You stop noticing the good things he does and tend to focus more on what he isn’t doing.”	Nice konpa song about love by Haitian singer ... 	181	107	False	0.008385897
8	Depresyon: Èske yon terapis oswa yon app èd?	Depression: Does a therapist or an app help? 	Pituitary gland in the Turkish saddle 	767	311	False	0.007314205
9	Paj ofisyèl yo: Camtasia Studio	Official page: Camtasia Studio 	XY-021 Black case thermometer 	741	279	False	0.0051243305
10	"Q35. Ki sa ki janbe lòt soti pri tikè a pwochen nan ""Pri a Ticket"" vle di?"	"Q35. What does the crossed out fare next to the ""Ticket Price"" mean? "	Precision Nerjaveèi asye Couture Pipe 	410	707	False	0.0071902275
11	Gade moun yo, gade figi yo ak je yo.	Look at the people, at their faces and their eyes.	sèso Front(rear) nan kamyon 	861	579	False	0.007640362
12	PMIC - pouvwa Distribisyon switch, chofè chaj - Distribitè Elektwonik Distribitè _ Infinite-Electronic.hk	PMIC - Power Distribution Switches, Load Drivers - Electronic Components Distributor _ Infinite-Electronic.hk 	Author Byron Warwick. FSX/P3D native conversion & repaint & repack by Rikoooo.com 	949	887	False	0.005451083
13	Pwosesis Enstalasyon Kont Offshore Bank	Offshore Bank Account Setup Process 	Offshore Bank Account Setup Process 	350	350	True	0.0043668747
14	1. Bay yon pakèt konsomasyon laboratwa.	1. Providing a wide range of Lab Consumables. 	Precision Nerjaveèi asye Couture Pipe 	929	707	False	0.0054798126
15	Site kèk karakteristik epòk n ap viv la ki rann li katastwofik.	What are some features of our times that make them calamitous?	Precision Nerjaveèi asye Couture Pipe 	392	707	False	0.009418249
16	Si ou vle wholesale 16ch h.264 hdmi & bnc videyo hdmi encoder iptv ki sòti nan yon faktori sa yo, Mine Teknoloji se youn nan dirijan H.264 HDMI & CVBS manifaktirè yo Encoder ak Swèd.	If you want to wholesale 16ch h.264 hdmi&bnc video hdmi encoder iptv from a such factory, Mine Technology is one of the leading H.264 HDMI & CVBS Encoder manufacturers and suppliers. 	4K 2018 archivbox djs djs go dji mavic dji mavic pro DJ phantom DJI Phantom 4 drone drone EMBA EMBA spol. s ro smooth cardboard roost Haje nad Jizerou Jablonec nad Jizerou Jizerky Giant Mountains Mountains kvadroptéra cableway cardboard litchi Lysa hora skiing mavic mavic pro parking parking phantom phantom 3 phantom 4 advanced phantom binder Rokytnice skipas passes ski resort Debris accommodations tow winter from above Czech paradise 	479	419	False	0.00590384
17	Hot Tags: Koulè TFT LCD Display BDT-T3554-03, Lachin, manifaktirè yo, Swèd	Hot Tags: Color TFT LCD Display BDT-T3554-03, China, manufacturers, suppliers 	WODSEE new Smart Zoom IP camera, Real WDR.[Feb 09, 2018] 	932	432	False	0.0041110516
18	Eclipse Aerospace Fè tankou	Eclipse Aerospace Like 	Solè Photovoltaic Street Lighting Sistèm 	55	269	False	0.0047849417
19	Menm jan an jwèt gratis sou entènèt	Kick the referee game online free 	To milimètsantimètmètkilomètMètpousyadmilesDecametersHectometersdesimètr 	589	807	False	0.011549592
20	11747 V 30000 3/4, DVB-S2 - CH7630 (ak yon squeaker ekran nwa) parèt, ОТКРЫТО (BAKILI)	11747 V 30000 3/4, DVB-S2 - CH7630 (with a dark screen squeaker) has started, Open (BAKILI) 	11747 V 30000 3/4, DVB-S2 - CH7630 (with a dark screen squeaker) has started, Open (BAKILI) 	538	538	True	0.0016285181
21	Dekwa pou vizite faktori nou! (Titàn ak Titàn en pwodwi)	Welcome to visit our factory! ( titanium and titanium alloy products) 	B-estradiol 17-cypionate 313-06-4 	283	787	False	0.006994486
22	Plis Features _ Telechaje gratis _ Se sèlman $ 39.00 pou dè santèn de fonksyon	More Features _ Free Download _ Only $39.00 for hundreds of functions 	1701 USS Entreprise Alternate 2.0 FSX & P3D 	633	697	False	0.006928563
23	Aplike	Gofle 	All funny 	149	745	False	0.0056037903
24	FOUMI koulè ajan (Cataglyphis bombycina) ki nan dezè Sahara a se youn pami bèt ki ka pi sipòte chalè nan bèt k ap viv sou tè a moun konnen.	THE Saharan silver ant (Cataglyphis bombycina) is one of the most heat-tolerant land animals known.	THE Saharan silver ant (Cataglyphis bombycina) is one of the most heat-tolerant land animals known.	747	747	True	0.0083447695
25	Si w dekouvri sou Splash Plugin Revizyon jodi a, Lè sa a, ou te rate soti vant lan pyès dis santim ameriken, Men, mwen jere yo ka resevwa yon opsyon diferan pou ou! Kevin depans $47 pou Plugin Splash, Sepandan, si ou jwenn li pa fason pou lyen afilye mwen, ou ka resevwa yon $10 rediksyon pri, ki vle di Plugin a pral san dout koute ou $37! Sa se yon vòlè!	If you discover about Splash Plugin Review today, then you missed out the dime sale, Nevertheless I managed to get a distinctive option for you! Kevin costs $47 for Splash Plugin, however, if you obtain it by way of my affiliate link, you may get a $10 price reduction, which means the plugin will undoubtedly cost you $37! That’s a steal! 	4K 2018 archivbox djs djs go dji mavic dji mavic pro DJ phantom DJI Phantom 4 drone drone EMBA EMBA spol. s ro smooth cardboard roost Haje nad Jizerou Jablonec nad Jizerou Jizerky Giant Mountains Mountains kvadroptéra cableway cardboard litchi Lysa hora skiing mavic mavic pro parking parking phantom phantom 3 phantom 4 advanced phantom binder Rokytnice skipas passes ski resort Debris accommodations tow winter from above Czech paradise 	368	419	False	0.007442236
26	Jwèt Rolling Otòn 3 Online	MMORPG Games Online 	Pmsg Animal Òmòn 	576	219	False	0.006201148
27	Nom Prènom	telephone 	33Mom Bunny 	979	943	False	0.0052446127
28	Kidonk, toutotan w kontinye sèvi Jewova ak tout kè w, li pap janm lage w. — 1 Kwo. 28:9.	So as long as you maintain a complete heart toward Jehovah, he will never give up on you.​—1 Chron. 28:9.	(2 Chron. 18:4-6) But what happened when Jehoshaphat associated with Ahab, who had no love for Jehovah?	551	969	False	0.0069135427
29	Yon seleksyon nan frape, mont bèl pou dam. Soti nan dous Richard Mille ak timeless dam élégance Rolex gade.	A selection of striking, beautiful watches for ladies. From sweet Richard Mille to timeless stylish Rolex ladies watch. 	Hugo Teso, ‘ hacker’ aircraft: ‘ Travel the quiet sea’ – ElMundo 	33	831	False	0.006394744
30	2. Manifakti pwofesyonèl ak eksperyans 12 ane	2.Professional manufacturer with 12 years experience 	B-estradiol 17-cypionate 313-06-4 	842	787	False	0.00579226
31	batay la nan Lafrans	the Battle of France 	Menu Postcards From Youth Sidebar 	656	625	False	0.00763011
32	Mwen te yon fran katolik.	I was a staunch Catholic.	Code: PULUZ 	120	703	False	0.0090459585
33	Pèsonn pa dwe poste piblikasyon nou yo ki gen dwadotè sou lòt sit Entènèt.	No one may post our copyrighted publications on other Internet sites	Precision Nerjaveèi asye Couture Pipe 	133	707	False	0.0070074797
34	Jwèt Labyrinthe ak Adrès - The Game Line	Play Maze and Address - The Line Game 	Precision Nerjaveèi asye Couture Pipe 	444	707	False	0.005695224
35	7.5W vit chaje pad chaje san fil pou IP ...	7.5W fast charging wireless charging pad for ip... 	Pituitary gland in the Turkish saddle 	606	311	False	0.008154869
36	Varyab anplasman van tubing se yon pwodwi patante ak pyonye nan endistri turbine van.	Variable pitch wind turbine is a patented product and pioneer in wind turbine industry. 	Author Byron Warwick. FSX/P3D native conversion & repaint & repack by Rikoooo.com 	800	887	False	0.0068073273
37	Atansyon kòm majorite nan ajoute Kreyòl-pou FSX ou dwe te enstale FSX SP2 (Sèvis pake 2) pou ajoute-sou nan travay, otreman li pral teksti sa a transparan epi li san yo pa. Klike la a download yo ak enstale SP2. Remake byen ke ou dwe deja gen SP1 enstale yo enstale SP2.	Mt Adams and Mt St. Helens FSX & P3D Hawaii Photoreal Vol 1 + Vol 2 + Vol 3 FSX & P3D Photoreal Mt Everest plus Mesh FSX & P3D Grand Paradis Italy - Photoreal FSX & P3D Grand Canyon KGCN V2 FSX & P3D Newsletter 	Critical Thinking-Utilizing reason and reasons to recognize the advantages and flaws of alternate alternatives, jwenn oubyen metòd pou pwoblèm. 	414	727	False	0.0073941946
38	Brav: tach diferans nan	Brave: Spot the Difference 	Contact people：vinco Wendy 	543	631	False	0.008058906
39	5) Sitiyasyon psikojenik Sitiyasyon: Yon etid ka (2014)	5) Situational Psychogenic Anejaculation: A Case Study (2014) 	B-estradiol 17-cypionate 313-06-4 	464	787	False	0.007165551
40	Se sa yon tifi ki gen 13 an te di lè yo te fè l kado yon ti chen.	That is how one 13-year-old girl felt when she received a pet dog as a gift.	sèso Front(rear) nan kamyon 	926	579	False	0.009750605
41	Lachin fènwa Quartz granmoun cheve blan wòch Countertops pou kizin manifakti yo e faktori - en pwodwi - endistri yo panse Corporation Limited	China Dark Grey Quartz Stone Countertops For Kitchen Manufacturers and Factory - Wholesale Products - Thinking Industries Corporation Limited 	ASA resin UPVC corrugated roof sheet T980 - China Hubei Shengyu Building Materials 	669	264	False	0.0057780743
42	PAJ 26	PAGE 26	PAGE 26	59	59	True	0.0006352663
43	Kreyòl Ayisyen	Menu Postcards From Youth Sidebar 	Jessi Palmer 137 	625	634	False	0.005219817
44	ekonomik posibilite.	Economic Feasibility. 	Why?	725	494	False	0.009448886
45	gynostemma	Gynostemma 	Gynostemma 	809	809	True	0.0008443594
46	Gratis Wi-Fi	Wi-Fi Onboard 	Wi-Fi Onboard 	336	336	True	0.0044807196
47	Ogmante sou asosyasyon ou avèk AWS	Expand on your association with AWS 	Author Byron Warwick. FSX/P3D native conversion & repaint & repack by Rikoooo.com 	806	887	False	0.009292603
48	© gratis jwèt sou entènèt Mikwo bisiklèt mèt ().	© free online game Micro Bike Master (). 	To milimètsantimètmètkilomètMètpousyadmilesDecametersHectometersdesimètr 	201	807	False	0.008971095
49	Ansyen alchmiz	Fullmetal alchmiz 	9, Egzeyat Rod (1pcs) 	369	275	False	0.0074716806
50	Aktive karakteristik yo ki sekirite (Trè enpòtan!)	Activate the security features (Very Important!) 	B-estradiol 17-cypionate 313-06-4 	660	787	False	0.00605011
51	Li te di moun sa yo: “Se mwen menm ki egzamine panse ki pwofon e ki egzamine kè.	(Rev. 2:18, 19) He rebuked members of that congregation for their immoral, self-indulgent lifestyle, telling them: “I am he who searches the kidneys and hearts, and I will give to you individually according to your deeds.”	sèso Front(rear) nan kamyon 	623	579	False	0.009117246
52	Agrikilti	Nature Tech 	Optifast 	140	241	False	0.0027920008
53	Edikasyon	Personalization 	Orbital ATK 	781	977	False	0.0072826147
54	Mwen gen downloads yo dènye nan vBulletin ak Photo post vBulletin se enstale nan	I have the latest downloads of VBulletin and Photo post VBulletin is installed in 	Author Byron Warwick. FSX/P3D native conversion & repaint & repack by Rikoooo.com 	260	887	False	0.009284735
55	Jwe nan koulwa yo atravè mond lan, deplase ou nan yon jwèt kat gwo. Fè lajan, genyen respè pou opozan, achte nouvo voye boul ak lòt ekipman. Chak viktwa nan jwèt la pa pral sèlman pote pi pre tit la nan pi bon an, men tou fè jwèt la pi plis konplike	Play in the halls around the world, moving to a huge game map. Make money, win the respect of opponents, buy new balls and other equipment. Each victory in the game will not only bring closer to the title of the best, but also to make the game much more complicated 	the part of speech, e.g. dirty adj {= adjective), lose v (= verb), law n (= noun) 	964	987	False	0.009609342
