source_sent	target_sent	target_id	gold_sent	gold_id
Na ngoi so lo zi nzoroko omene ni, sese ayengi ngangu mingi nga kota lango ti ngonzo asi (Apoc. 6:1, 12, 17). Ye oko, suma so aga na peko ni afa ‘a-ange osio so agbu apupu osio ti sese ngangu’ juska a kpo nzoroko na ndo ti lê ti azo 144 000 kue.	He gave them the Law and the priesthood to educate them in his way.	58	Bible principles that have comforted victims of mistreatment include the following:	807
Oko ayeke mbeni berger so ade maseka mingi.	What events depicted in Jesus’ illustration about the wheat and the weeds still lie ahead?	486	Evidently, in his day most people did not enjoy inner peace.	776
Na ngoi ti Use Bira so Amû Sese Kue azo abâ polele so azo so atene ala yeke aChrétien afâ tere ngangu mingi.	All of this also highlights Jehovah’s abundant goodness and undeserved kindness in making provision for mankind’s salvation.	279	The Bible foretold that wicked conduct would prevail in “the last days.”	849
A yeke nzoni ti tara mbeni ye kozoni si mo manda ye dä?	So loving and caring is he that “he makes his sun rise upon wicked people and good and makes it rain upon righteous people and unrighteous.”	282	With my partner (right), serving as special pioneers in Mistelbach, Austria	117
Ayanda ti Astarté so a wara na yâ ti angbene da na Juda	4 The first mission of God’s newly installed King was to wage war against his Father’s chief Adversary, Satan.	494	The helmet worn by the Roman infantry was designed to ward off blows directed at the head, neck, and face.	34
4 Jéhovah ayeke ku ti tene ala so lo zia ala tongana aserviteur ti mungo maboko na a-ancien ayô nene kungba so gi ala oko?	I have personally experienced this​—and I assure you, it is worth it.	708	“Do Not Forget Kindness to Strangers”	166
Gary akiri na yanga-da na ngoi so lo yeke na ngu 16.	Also, how can we have “a heart to know” Jehovah?​—Jer. 9:26; 24:7.	452	26 Chariots and a Crown Safeguard You	535
Bible: Ngbanga ti nyen ayeke mingi tongaso?	So he spent part of the year as a seasonal worker.	572	(Hab. 3:18) In what ways will Jehovah prove to be “a real dwelling” during that tumultuous time?	151
Bazengele ni angbâ ti tene: “A lingbi i hinga nda ti ye so Seigneur aye.” (aEphésien 5:10, 17).	Jesus told certain Jews that they did not listen to his message because ‘they wished to do the desires of their father the Devil.’	952	The Scriptures say very little about Jesus’ physical appearance.	765
Mo bâ mo tene atapande so ayeke na nduzu ge ade ti lingbi pëpe, na ndo ni ngbele ye na ngu 2000 kpale ti aterroriste ato nda ti mû ndo kue.	In the absence of specific laws, how can we know what choices will please Jehovah?	266	We may even become so desperate for emotional support that we will accept attention from just about anyone.	766
Lo tene: “Zo wa mbilimbili si ayeke ngbâa be-ta-zo so ayeke sara ye na ndara?”	When God created the earth, the angels “joyfully cried out together, and all the sons of God began shouting in applause.”	94	The Romans considered Judaea to be such a place.	284
Lo zi yanga ni kete lo bâ, na hio lo kiri na yâ ti da na lo kanga yanga-da.	Here, too, Jehovah can comfort and help us.	557	What did he achieve by willingly giving up his life?	620
Article ni afa so lo hinga nga atâ ye so Ndia ti Nzapa aye ti fa nga lo hunda ti tene Jéhovah afa na lo ti sara ye so bê ti lo Jéhovah aye.	What questions should Daniel’s example prompt us to ask about our participation in the ministry?	178	Think of Joseph, Moses, and David.	682
Mbeni ye ti sioni mingi ahon tanga ni kue so alingbi ti si na mbeni wanganga so ayeke sala opération, a yeke ti bâ ndo mbeni pëpe. Na a yeke ye so asi na mbi.	A single Christian desiring to marry should consider only a loyal servant of Jehovah.​—1 Corinthians 7:39.	636	Jesus likened God’s utterances to life-sustaining bread.	331
Ti sala tongaso, gbu li na ndo aye so mo yeke manda na yâ Bible.	Although Paul was not with Jesus and the 11 apostles in 33 C.E., he surely learned from some of the apostles what happened on that occasion.	758	What will help you to recall Bible passages when you need them to help others?	667
Na pekoni e yeke bâ ndo so e lingbi ti wara tâ nzoni duti so angbâ lakue lakue.	18. How does seawater show Jehovah’s wisdom?	35	[Picture on page 32]	427
A bâ so asewa ni use kue ayeke azo ti mosoro nga ala londo na yâ ti asewa so akotara ti ala ayeke akota zo ti kodoro ni.	(Job 29:1-5) Job was not the only servant of God to experience intense anguish.	538	This was just one of many issues in which Jesus’ enemies found fault with him and his disciples.	812
E mû âme ti e, wala tere ti e kue nga na fini ti e ti sara na lo na ti sepela lo.	Jesus’ half brothers now urge him: “Pass on over from here and go into Judea.”	877	(Read 1 Peter 4:10.)	670
Ye so koli so ahunda afa nyen na ndo ti lo?	“But speaking the truth, let us by love grow up in all things into him who is the head, Christ.”​—4:15.	117	Do we feel the same way if our Christian garments become stained, as it were, because of some flaw in our personality or conduct?	169
Ala yeke sara tongana nyen?	“I conducted as many as 18 Bible studies,” he relates.	415	(Ecclesiastes 7:12) With enough money, we can obtain food and a comfortable home.	289
Biani, a kanga lege ti amatabisi ti Royaume ni na ala so ayeke ti “synagogue ti Satan”, teti so ala yeke pëpe ti Israël ti yingo.	Some deaf children even had their hands tied behind their back during lessons.	969	15. When might a Christian, for the benefit of his brothers, refrain from exercising his rights?	445
Ye wa yingo vulu alingbi ti sara ndali ti e? Me a lingbi e sara nyen ti wara ni?	Our race is not a sprint in which speed is the key to victory.	206	That would include their speaking to others, to outsiders, about their faith in Jesus and their wonderful hope.	388
Lo sambela Nzapa, lo tene: “Lê ti Mo abâ mbi tongana mbi de na yâ ngo senge. . . . Mo sara kue na mbeti ti Mo awe. . . .	9 Jehoshaphat ruled as king in Judah during the tenth century B.C.E. He and all Judah faced the threat of the combined forces of Ammon, Moab, and the people of the mountainous region of Seir.	189	The sacrificial animal was from the herd or the flock, that is to say of the clean animals, and was “sound,” without defect.	205
Ngbanga ti nyen azo ti Juda alingbi na ngbanga?	His father may well have expected him to seek higher education and to continue a family business.* Imagine how Timothy’s father may have reacted on discovering that Timothy preferred the dangers and financial uncertainties of missionary work with Paul!	662	The ancient Hebrews called the almond tree the awakening one, alluding to its early flowering.	155
Ti hinga anzene nzene tënë na ndo ti bango ndo ti Bible na ndo ti divorce nga na kangbingo tere, bâ buku “Zia ala ngbâ na yâ ti ndoye ti Nzapa,” lembeti 125-130, 219-221.	The need to extend hospitality still exists.	128	Obviously, no law or standard proposed by any human, no matter how intelligent or sincere, can meet that need. (Jeremiah 10:23; Romans 3:10, 23) If such a standard exists, where could it be found and what would it be like?	533
Ye oko, lo kui pëpe.	[Footnote]	215	15 Jehu was a decisive man.	433
So ayeke kozo ti tene mbeni bazengele azingo kuâ la (Kus. 9:36-41).	Not at all!	609	How has “true knowledge” become abundant?	216
Na ngoi so mo yeke mû adesizion wala mo yeke sara tënë na amolenge ti mo, ala bâ biani so mo zia bê ti mo kue na Jéhovah ti zi mo nga na sewa ti mo?	The following article will present the Scriptural answers, along with clear evidence that a united Christian community is already flourishing worldwide.	819	“On the whole,” he reported, “the meeting was quite a disappointment.”	704
Ye oko, mbeni wafango ngbanga alingbi pëpe ti dë ngbanga na li ti mbeni zo so lo hinga tënë ayeke na li ti lo pëpe.	Just let your word Yes mean Yes, your No, No; for what is in excess of these is from the wicked one.”​—Matt. 5:34, 37. Jehovah’s promises always come true	864	Recall what the prophet Elisha told King Jehoash, who had come to Elisha for help to fight against Syrian invaders.	313
Aita amû mbeti so na azo na fango tënë, na azo mingi so ahinga Bible ape ayeda ti mû ni.—15/2, lembeti 3.	Everyone tries to get his own way.	224	HAVE you ever wondered: ‘Will I recover from this sickness?’	325
Tâ tënë, Nzapa atene so lo yeke bâ lege ti azo so ayeke voro lo na bê ti ala kue (Matthieu 6:31, 32).	4 We can gain insight into the way Jehovah views human weakness from an illustration recorded in Paul’s first letter to the Corinthians.	697	And judging by the way things are going, people will only become more self-centered.	608
Tongana a yeke tongaso, mo yeke sara tongana nyen ti bata tere ti mo?	Another Witness patient said of the elders who visited her: “When they came toward my bed in the intensive care unit, I knew that no matter what happened from that point on, I could bear it.	694	In the cooler parts of the world the rivers, ponds, lakes, and even the oceans would all be permanently frozen.”	991
Jésus Christ amû tâ gi tapande ti nzoni bê ti Babâ ti lo (Marc 1:40-42). Ni la ti tene Nzapa abâ e tongana azo ti mbilimbili, e yeke mû ye na ngia nga na nzoni bê, mbilimbili na ngoi so e yeke mû maboko na azo na fango tënë ti hinga Jéhovah.	Consequently, the poles could not be used for any other purpose.	457	Which conventions have been especially memorable for you, and why?	235
19 E yeke pëpe na bezoin ti hinga ye kue na ndo ti création awe si e mä na bê na Nzapa, e ndoye lo nga e kpe mbeto ti lo.	(Gen. 3:15) This mystery Seed became a theme of numerous Bible prophecies down through the ages.	866	Many find it hard to imagine that humans could acquire a close, loving friendship with Almighty God, an invisible Spirit in heaven.	986
Me, Bible atene kozo awe so akota kpale ayeke si na ngoi ti e.	The helmet worn by the Roman infantry was designed to ward off blows directed at the head, neck, and face.	4	Instead, let us be determined to remain loyal to Jehovah and to the organization that has a long record of quenching our thirst with the pure and refreshing waters of truth from God’s inspired Word.​—Isa. 55:1-3; Matt. 24:45-47.	85
Na ngoi ti kongo le-kobe so e yeke dä, aye angbâ ti gue na li ni nga ti mû ndo na lege ti yingo na yâ ti oko ndo so Paul nga na amba ti lo Chrétien asala kua ngangu ti fa nzo tënë dä.​—Kusala 23:11; 28:14-16.	(Ps. 109:1-3) Yet, throughout the earth, Jehovah’s people boldly declare the good news.	445	18. How does seawater show Jehovah’s wisdom?	15
Kua wa la awakua ti Nzapa ayeke na ni ti sara?	(Mark 12:29-31) Whom does that include?	812	Christine lost her money in front of a Kingdom Hall of Jehovah’s Witnesses.	573
Teti so ye so amû ngia na Gregorio nga na Marilou ape, na mbeni lango ala sara lisoro na ndo ti lege so ala yeke sara kua na fini ti ala.	Jehovah personally invites you to cultivate a close friendship with him.	473	The judges of the Sanhedrin were determined to have them put to death. (Acts 5:33) However, events took an unexpected turn.	267
Ala kiri aleke ada ti e na ala mû na e kobe teti ayenga mingi.	Granted, humans were much closer to the physical perfection that Adam and Eve had once possessed and lost.	472	(2 Tim. 3:1; 2 Pet. 3:13) Sadly, though, some of Jehovah’s worshippers have let down their guard.	503
A yeke na zo oko oko ti gbu li nzoni na ndo ti ayorö nde nde so ayeke dä na ti mû desizion lo wani alingbi na akpengba-ndia ti Bible.	I was a quick learner and soon became very successful in this fast and dangerous sport.	292	(Psalm 119:160) This surely ought to enhance our appreciation for the entire written Word of God.	131
Lo fa tënë ti bê ti lo lo tene: “Teti bê ti mbi asui, na tënë ni akpo lenge ti mbi.”	That would reflect the thinking of Jesus, who while on earth stated: “I have come down from heaven to do, not my own will, but the will of him who sent me.”​—John 6:38.	688	God’s promises have never failed, and they never will. (Isaiah 55:10, 11) Would you like to see this change?	664
(Mat. 26:41). Ye oko, e lingbi ti mû tapande ti Jésus.	Otherwise, he “eats and drinks judgment against himself.”	212	(Dan. 10:8, 11, 18, 19; ftn.)	171
Tongana aprêtre atara ti “gbanzi Gbia Ozias” na ti tene na lo ti “sigigi na Ndo ti Nzoni-kue”, lo londo na tele ti aprêtre ni na ngonzo. Ye so asala si Jéhovah apika lo na buruma.​—2 Chronique 26:16-20.	A statement at the bottom of page 133 encourages youths: “Rehearse your responses with a parent or a mature friend.”	209	(Read Matthew 16:24.)	960
Nyen la afa so Nzapa ayeke na raison ti ke Ananias na Saphira? Ye so afa nyen na e?	8 More than eight centuries after the Deluge, God organized the Israelites into a nation.	735	6, 7. (a) To what might we compare the storm and waves that surrounded Peter? (b) Why should we take seriously the possibility that our faith could diminish?	402
E hinga tongana nyen so ndangba Dango bê na kuâ ti Christ ayeke duti ande dä?	Today, Satan continues to use “Absaloms” in his attempt to steal the hearts of Jehovah’s servants.	199	Moreover, with online dating, a strong attachment can develop quickly, and that can distort one’s judgment.	516
Mo yeke sara kua na site jw.org na fango tënë nga na ngoi ti vorongo Nzapa na yâ ti sewa?	When their hopes were not immediately realized, an earnest reexamination of the Scriptures brought into focus that a great preaching campaign lay ahead.	130	So would it not be wise for him to honor his wife by sincerely considering her opinion?	582
A yeke ndali ti so lo ye e nga lo ye ti fa ye na e si e bâ nzoni na pekoni.	With that schedule, I started regular pioneering.	839	Yet another suggests that you choose whatever direction feels best to you.	454
(Exode 34:6). Ni la, David alingbi lani ti tene: “L’Eternel asi na grâce, na Lo sala nzobe. Ngonzo ti Lo alondo fade pëpe, na nzobe ti Lo ayeke kota mingi.”	I repent in dust and ashes.”​—Job 42:2, 6.	690	Christian meetings have always been a blessing to those walking in the truth	817
Ngangu ti akpengba-ndia ti Bible	5 To the Christians in ancient Corinth, the apostle Paul wrote: “Our mouth has been opened to you, Corinthians, our heart has widened out.	599	Lightnings are represented as reporting to God and saying, “Here we are!”	509
Luther atene so Campagnus azonga Nzapa nga lo yeke wato ti Molenge ti Nzapa.	Faithful Christian Women​—Precious Worshipers of God	577	We find such words at Psalm 136:23, which states: “He remembered us when we were low, for his loyal love endures forever.”	818
Bible achangé fini ti azo 14	When the shark was just a few feet [a meter or so] away, it veered off and disappeared.	73	Divine Judgment Is Inescapable	106
18 Apocalypse 14:​9, 10 afa nga mbeni ye na ndo ‘l’heure ti fângo ngbanga’ so a sala tënë ni.	Hence, after reading the brochure, you should confer with your own legal or tax advisers.	344	Regarding the anointed, for what are we grateful, and what can we confidently believe?	318
Atâa so ala yeke fa mbeni tokua ti siriri, tongana nyen azo asala ye na mbage ti atâ Chrétien?	1, 2. (a) What is expected of God’s people when it comes to conduct? (b) This article answers what questions?	597	Used Circumstances to Witness Far and Wide (R. Malicsi), 3/1	418
Na ziango bibe ti e lakue na ndo ti aye ti yingo nga na gingo ti maï nzara ti aye ti yingo na yâ ti e.	(Revelation 21:3, 4) I discovered that the Bible makes sense when it is explained clearly.	548	We are very happy that we can serve in this way and that we can still go in service every day.	789
Jésus la asara tënë so na Marthe, so ita ti lo Lazare akui a sara lango osio awe. Me Marthe amä lani yâ ti tënë ti Jésus ni so ape.	(Acts 2:33-35; Heb. 10:12, 13) It will not be until the end of his Thousand Year Reign that all his enemies will be completely destroyed.	141	(Ephesians 4:31) Paul was in fact encouraging Christians to avoid giving vent to anger.	471
Ngbanga ti nyen? 16 Gbu li ti mo nga na ndo ti achangement so a sara ni ade ti ninga ape, na tapande fason so a leke na ambeti ti e pendere, atënë ti yâ ni nga na akode so e yeke kangbi na ni.	Imagine the range of the vocabulary he could have had at his disposal.	264	He spoke of “Jesus Christ the Nazarene, whom you executed on a stake but whom God raised up from the dead.”	693
Paul ahunda tënë, lo tene: “Teti e yeke na gbe ti Ndia pëpe, me e yeke na gbe ti grâce, fade e sara siokpari?”	[Box/Picture on page 11]	491	Supplicate God and Thank Him	626
