	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Ta un konsuelo pa mira kon asina hopi tempu di antemano Yehova tabata sa ku su pueblo lo a bai den eksilio spiritual i despues ser restorá.	It is comforting to see that so far in advance, Jehovah knew that his people would go into a spiritual exile and then be restored.	However, they died in a spiritual sense.	519	911	False	0.45069456
1	Siendo cu Dios a manda nan stima nan próhimo i no mata otro hende, nan a nenga di drenta servicio militar . . .	Since God commanded them to love their neighbor and not to kill others, they refused military service . . .	Instead, he focuses his energies on finding purpose and enjoyment in his present role because he views it as coming from Jehovah.	492	894	False	0.5189084
2	Pero ni Andres ni Kornelio no a pone preshon riba nan famianan ni a usa astusia pa pone nan bira siguidó di Kristu.	But Andrew and Cornelius did not put their relatives under pressure or slyly try to maneuver them into becoming Christ’s followers.	9 Is Money the Source of True Happiness?	637	638	False	0.47503006
3	Lo bo sinti bo felis ku bo a probechá di bo oportunidat pa duna testimonio.”—1 Pedro 3:15.	You will be glad that you made good use of your opportunity to give a witness.”​—1 Peter 3:15.	Speak God’s Word With Boldness, 11/15	7	628	False	0.5199275
4	13, 14. (a) Dikon algun sirbidó di Dios ta bira desanimá? (b) Ken ta esun ku ke pa nos fe frakasá, i dikon?	13, 14. (a) What causes some of God’s people to become discouraged? (b) Who wants to see our faith collapse, and why?	“A Strength of Character Inspired by Faith”	771	698	False	0.68446326
5	I nos ta balorá e privilegio ku nos tin di por traha ku Yehova den e último dianan akí.	How we cherish our privilege of working with our God in these last days!	(Colossians 4:5, 6) Imitating Jesus in the work of making disciples calls for effort, but it will make your teaching effective because it will help you “to give an answer to each one” according to his individual need.	43	44	False	0.26819205
6	23:25; Deu. 7:15) El a asta kura algun di nan.	(Ex. 23:25; Deut. 7:15) Also, he could heal people.	Of these, “the Old Testament and the New Testament have been translated in their entirety into 371 languages, 5 more than in 1998.”	356	200	False	0.5131142
7	• Blènder​—90 desibèl	• Food blender​—90 decibels	At Pentecost 33 C.E., after the outpouring of the holy spirit, all the disciples, men and women, publicly declared the magnificent things of God.	912	702	False	0.48003483
8	Finalmente dia 7 di mart 1941, mi a djòin un grupo grandi ku a ser transferí pa e kampo di konsentrashon Niederhagen.	Finally, on March 7, 1941, I joined a large convoy that was transferred to the Niederhagen concentration camp.	(Amos 1:1; 7:14) In the days of Elijah the prophet, when a famine came upon Israel, Elijah had to depend on the hospitality of a poor widow, whose meager supply of flour and oil were miraculously sustained during the famine.	939	378	False	0.38235915
9	Aparentemente e “Pueblonan di Laman” tabata nabegantenan for di isla- i paisnan na kosta di Mediteráneo.	The “Sea Peoples” are generally identified as seafarers from Mediterranean islands and coastlands.	Does Stephen’s brief utterance set a precedent for praying to Jesus?	947	367	False	0.75827265
10	Algu masha ligá ku sano huisio ta modestia.	Modesty goes hand in hand with common sense.	But Jehovah God blesses those who heed his loving direction.	246	412	False	0.62853813
11	Pakiko Hesus tabata dilanti Ponsio Pilato, i kiko Hesus a bisa?	Why was Jesus before Pontius Pilate, and what did Jesus say?	Elsewhere, the mountains are mostly bare, gaunt, often sharply chiseled​—victims of deforestation.	552	268	False	0.43481576
12	Historiadó William M. Ramsay ta bisa: “Mescos cu den caso di cobra belasting, gobiernu a haña cu ta mas fácil pa contratá cierto companianan, en bes di nan mes bai organisá e ekipo enorme di hende i material cu mester pa haci e trabou grandi ei.”	“As in the collection of taxes,” says historian William M. Ramsay, “the government found it easier to give out the work to contract than to organize for itself the enormous machinery in men and equipment needed for that great service.”	However, they died in a spiritual sense.	566	911	False	0.5146866
13	Mi yu tabata sufri asina hopi cu mi no tabata sa mas con pa consol’é.	My son was suffering so terribly that I no longer knew how to comfort him.	One day an invitation to a wedding in the congregation arrived at the house, addressed to my husband.	636	157	False	0.17783654
14	Mantené bo cuminda limpi.	Keep your food clean.	Biblioteca Histórica.	747	460	False	0.48420167
15	Ademas, amor pa Dios ta rekerí obedensia.	Furthermore, love of God requires our obedience.	But look carefully at 2 Peter 1:19, and you will see that the New World Translation uses commas to set off the parenthetical phrase “until day dawns and a daystar rises” from earlier words in the verse and from the expression “in your hearts.”	24	716	False	0.53967094
16	Segun cu nos ta analisá parti di Hebreonan capítulo 10 i 11, laga nos tuma nota dje métodonan cu Pablo a usa pa edificá nan fe.	As we look at parts of Hebrews chapters 10 and 11, let us take note of the methods that Paul used to build up their faith.	16 Elders today must be sure to imitate Jehovah, who “loves justice.”	337	202	False	0.4179883
17	El a purba di hasi algu ku ta saserdote so tabatin mag di hasi.	Eighty-one priests confronted him and endeavored to correct him.	(Look under ABOUT US > FREQUENTLY ASKED QUESTIONS)	62	325	False	0.46975386
18	(2 Timoteo 3:4, 5; Mateo 24:21, 37-39, NW) Hesus a spièrta su siguidónan: “Tene kuidou pa boso kurason no ta kargá pa kousa di paranda i buracheria i e preokupashonnan di bida, i e dia ei no bin diripiente riba boso manera un trampa.”	(2 Timothy 3:4, 5; Matthew 24:21, 37-39) Jesus warned his followers: “Pay attention to yourselves that your hearts never become weighed down with overeating and heavy drinking and anxieties of life, and suddenly that day be instantly upon you as a snare.”	(2 Samuel 1:1–10:19)	743	384	False	0.48485923
19	Malesa kardiovaskular ta kuminsá hopi trempan den bida.”	“Cardiovascular disease starts early in life.”	9 Is Money the Source of True Happiness?	709	638	False	0.44425058
20	Mi a pensa: ‘Kiko nan lo bisa mi awor?’	‘What now?’	The houseguest is God’s prophet Elijah.	952	536	False	0.55056834
21	Pero kiko nan lo a gana ku esei?	But what benefit would there be in doing that?	Remember that Habakkuk was writing under divine inspiration.	217	14	False	0.7064235
22	I su reino ku tempu a keda partí entre kuater di su generalnan.—Lesa Daniel 8:20-22.	Then, his kingdom was eventually divided among four of his generals.​—Read Daniel 8:20-22.	We had just witnessed the raw speed of the amazing cheetah.	704	338	False	0.5340198
23	Kisas hende hòmber ku ta gusta papia ta ser menospresiá i mirá komo insinsero.	Talkative men may be looked down on as frivolous and insincere.	Moreover, we should “put [our] mouth in the very dust,” that is, humbly submit to trials, recognizing that what God allows to happen is permitted for good reason.	480	109	False	0.47292638
24	Si ta asina, esei ta hopi bon!	If so, that is wonderful!	Biblioteca Histórica.	435	460	False	0.56706965
25	Yehova a primintí e patriarka temeroso di Dios aki: “Den bo desendientenan tur e nashonnan di e tera lo ta bendishoná, pasobra bo a obedesé mi bos.”	Jehovah promised this God-fearing patriarch: “By means of your seed all nations of the earth will certainly bless themselves due to the fact that you have listened to my voice.”	Eighty-one priests confronted him and endeavored to correct him.	95	62	False	0.515193
26	Cu otro palabra, e vacuna mes lo por causa e malesa cu e ta diseñá pa protehá nos contra dje.	In other words, the vaccine might cause the disease it is designed to protect against.	Speak God’s Word With Boldness, 11/15	868	628	False	0.4730413
27	Esaki ta loke despues a hiba na e aresto di mi mama i mi otro ruman hòmbernan.	That is what eventually led to the arrest of my mother and my other brothers.	What effect did bad associations have on the Israelites?	350	921	False	0.63509345
28	(Salmo 97:10) Unabes un persona ta konvensí ku práktikanan mortal ta realmente malu i ta kultivá berdadero odio pa nan, ta bira mas fásil pa e hasi loke ta agradá Dios.	(Psalm 97:10) After being convinced of the badness of death-dealing practices and developing genuine hatred for them, a person finds it easier to do what pleases God.	(Amos 1:1; 7:14) In the days of Elijah the prophet, when a famine came upon Israel, Elijah had to depend on the hospitality of a poor widow, whose meager supply of flour and oil were miraculously sustained during the famine.	970	378	False	0.53616357
29	Kon kristiannan mester mira kriamentu di yu, i dikon?	As what should parenthood be viewed, and why?	7 Regarding Abraham’s faith, God’s Word states: “[Abraham] put faith in Jehovah; and he proceeded to count it to him as righteousness.”	577	33	False	0.36455607
30	Ta di spera ku hòmbernan asina lo kambia nan bida.	Hopefully, such men will change their ways.	You know that if you allow yourself to be intimidated and go along with the crowd, you will disappoint your parents and Jehovah.	166	49	False	0.82845163
31	Ora e tempu dje prueba grandi a yega, nan a bandoná Jesus i a hui.	When the time of great test came, they abandoned Jesus and fled.	Paul meant that the young man’s life had been restored.	993	811	False	0.53625715
32	▪ ‘Gèngnan cruel di Balkan ta pió cu Mafia.	▪ ‘Vicious Balkan gangs put Mafia in the shade.	Apply in your life what Christ said in his Sermon on the Mount.	114	523	False	0.54073906
33	E siguiente dia mi a bel e, i el a bisa mi cu e no conocé e sistema di bus bon ainda.	The next day I called her, and she said that she was not yet familiar with the bus system.	[Credit Line]	29	48	False	0.37610245
34	Durante Irene su estadia na Yorkshire, el a haña un sentensia di prizon di tres luna pasobra el a nenga di apoyá aktividatnan di guera pa motibu di su prinsipionan.	While in Yorkshire, Irene received a three-month prison sentence for conscientiously refusing to support the war effort.	We had just witnessed the raw speed of the amazing cheetah.	273	338	False	0.46641278
35	[Rekonosementu]	[Credit Line]	(Rom. 15:4) Much of what is stated there relates both to situations affecting God’s people since the Messianic Kingdom was established in heaven in 1914 and to exciting events that will unfold in the very near future.	48	105	False	0.491256
36	Génesis 11:31 ta bisa: “Taré a tuma su yu hòmber Abram i su nietu Lòt, . . . i su suegra Sarai, . . . i nan a sali bai huntu for di Ur di e kaldeonan pa bai na tera di Kánaan; i nan a yega Haran i a keda biba ayanan.”	Genesis 11:31 reads: “Terah took Abram his son and Lot, . . . and Sarai his daughter-in-law, . . . and they went with him out of Ur of the Chaldeans to go to the land of Canaan. In time they came to Haran and took up dwelling there.”	Let them boast about what they intend to do.	859	975	False	0.40405798
37	Nos lo no imitá e masanan di humanidad cu lo hui bai “den cueba” i sconde “den baranca di ceru,” esta, organisacion i institucionnan humano cu lo por permanecé pa un tempu corticu despues cu Babilonia e Grandi ser destruí.	We will not imitate the masses of mankind who will flee to “the caves” and hide “in the rock-masses of the mountains”​—human organizations and institutions that may remain for a very short while after Babylon the Great is desolated.	[Credit Line]	279	48	False	0.5956967
38	Nan tabata konosé e Palabra di Dios, pero nan no a lag’é dirigí nan manera di pensa.	They knew God’s Word, but they did not let it govern their thinking.	Move Forward as a Spiritual Person!	752	300	False	0.6672733
39	Komo ku ta palabranan ofensivo i sushi ta reina awe, kristiannan mester tin un estrategia pa resistí e mal influensia aki.	Because of the prevalence of abusive and obscene speech today, Christians should have a strategy to resist this harmful influence.	Biblioteca Histórica.	191	460	False	0.5247061
40	Pa hopi publikadó ta e promé bes ku nan a lesa tokante e aktividat di nos rumannan na Ukrania.	Many publishers were reading for the first time about the activity of our brothers in Ukraine.	We had just witnessed the raw speed of the amazing cheetah.	644	338	False	0.42212343
41	(Lev. 5:1) Pero, den hopi kaso ku no ta trata di un piká serio, kisas ta bon pa resolvé e problema sin enbolbé otro hende òf e ansianonan.	(Lev. 5:1) However, in many cases that do not involve serious wrongdoing, it may be possible to resolve a difference without involving anyone else, not even the elders.	What was Manoah’s response upon learning that he was to become a father?	45	259	False	0.63539386
42	• Agotamentu—kisas por sinti esei simannan promé cu e atake	• Exhaustion—may be experienced weeks before the attack	However, there is a sure cure for the problem of poor health, and millions have already discovered it.	215	87	False	0.45170045
43	DIOS NO KE PA NIUN HENDE MURI, NI E MALBADONAN.	GOD TAKES NO PLEASURE IN THE DEATH OF HUMANS, INCLUDING THE WICKED.	(John 1:18; 4:24) But this does not mean that he is without any type of body or form.	58	581	False	0.5373105
