	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Elektronikk sørger for en flertrinns og enkel regulering av luftstrømmen.	A simple multi-stage adjustment of the air flow is provided electronically.	I guess you're right.	684	208	False	0.70454764
1	Jeg liker virkelig lagkameratene mine.	I really like my teammates.	She refused to take the money.	58	264	False	0.70787525
2	Det var helt tilfeldig at han vant kampen.	It was pure chance that he won the game.	The largest flow of immigrants came from and belonged to the Scandinavian branch of the Germanic people group.	154	132	False	0.79523015
3	Han ble sint og slo henne.	He got angry and hit her.	It is very hot today.	338	506	False	0.74213886
4	Jeg måtte fylle vann på akvariet.	I needed to add water to my aquarium.	What're you going to do on Friday?	168	252	False	0.7345395
5	Jana spurte Maria om hun ville overnatte hos henne.	Jane asked Mary whether she'd like to stay at her place for the night.	Football is my favorite game.	288	828	False	0.9170189
6	Dette er en plante.	It's a plant.	These days, the motive for marriage is not necessarily pure.	966	876	False	0.7505448
7	Han småsov hele tiden.	He dozed all the while.	When you hurt others, you also hurt yourself.	668	391	False	0.68184614
8	Har ikkje du noko å gjera?	Don't you have some work to do?	He's in love with that girl.	917	145	False	0.6809597
9	Eg har ein katt og ein hund. Katten er svart og hunden er kvit.	I have a cat and a dog. The cat is black and the dog is white.	Look at the girls.	861	126	False	0.64365876
10	Jeg sa til Tom at jeg ville bli sen.	I told Tom that I'd be late.	But he really wanted a son.	685	688	False	0.5016818
11	Tom er ein profesjonell fotballspelar.	Tom is a professional football player.	The advantage of freelancing is that you can divide your time freely. The disadvantage is that you actually have to work around the clock.	333	957	False	0.6176293
12	Jeg respekterer uselviskheten hans.	I respect his selflessness.	She is reliable, polite and knowledgeable.	916	57	False	0.72682273
13	I Japan er det en stasjon hvor stasjonsmesteren er en katt.	In Japan there are train stations with a cat for a stationmaster.	He returned to his native village, where he spent the last few years of his life.	193	993	False	0.75267315
14	Hvorfor ikke spørre ham om råd?	Why don't we ask his advice?	The runner had reached the halfway mark.	36	224	False	0.6295991
15	Ikke våg å svare på det.	Don't you dare answer that.	Katrine has a boyfriend named Truls. They are engaged and will soon get married.	615	21	False	0.78992355
16	Jeg mater gullfisken.	I'm feeding the goldfish.	Excuse me, which way is the post office?	460	244	False	0.7113019
17	Hun gikk og handlet med ham forrige Mandag.	She went shopping with him last Monday.	It wasn't Tom who left the water running.	345	280	False	0.8569553
18	Det er ikke min feil.	It's not my fault.	I count to ten.	235	815	False	0.69513106
19	Tom oppførte seg dårlig.	Tom's behavior wasn't acceptable.	Call me when you're ready to go.	630	344	False	0.70707166
20	Tom følgte nøye med på hva som skjedde.	Tom was watching what was happening very carefully.	I'm working in Tokyo now.	823	464	False	0.664773
21	Jeg vil bare være med deg.	I just want to be with you.	All I know is that she left last week.	531	114	False	0.52084374
22	Bruden hadde på seg en hvit brudekjole.	The bride was wearing a white wedding dress.	She sang better than usual.	626	730	False	0.6149914
23	Én gang i året skader ikke.	Once a year does not hurt.	He is on board the ship.	761	881	False	0.8872061
24	Har du noen gang sett en flygende tallerken?	Have you ever seen a UFO?	Her act reflected dishonor upon her.	29	176	False	0.6203245
25	Jeg er ikke så god i engelsk ennå.	I'm not good at speaking English yet.	Dad's always encouraging him.	442	353	False	0.68625665
26	Fangen er stille i cellen i dag.	The prisoner is being quiet in the cell today.	Latin is one of the few languages that requires a good knowledge of grammars.	744	262	False	0.84589446
27	Hun er vakker.	She is beautiful.	I've had enough of trying to deal with other people's problems.	286	742	False	0.6811881
28	Jeg liker ikke varme vintre.	I don't like warm winters.	In pregnancy, the first three months are the most critical.	295	755	False	0.63910174
29	Ulykken skapte kaos i trafikken.	The accident caused traffic confusion.	I have questions.	723	469	False	0.5764476
30	Du bør helst være hjemme før midnatt.	You'd best be home before midnight.	I have a feeling that Tom wants to call the cops.	117	521	False	0.75550437
31	Tom gjorde en fantastisk jobb.	Tom did a fantastic job.	Have you finished knitting that sweater?	427	724	False	0.75709486
32	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	Have a nice trip.	606	270	False	0.79770064
33	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	This isn't mine.	932	704	False	0.7991011
34	Da jeg ankom flyplassen, så jeg flyet ta av.	Arriving at the airport, I saw the plane taking off.	I have a cat and a dog.	586	516	False	0.6880127
35	Hvor han så er, så skal vi finne ham.	Wherever he is, we shall find him.	My grandmother likes the tea ceremony a lot.	722	808	False	0.6743393
36	Historie viste seg å være sann.	The story turned out to be true.	Tom flipped furiously through the pages.	437	441	False	0.76325154
37	Er du fra USA?	Are you from the United States?	I'm going to go to Boston to see Tom.	206	169	False	0.72790456
38	Jeg savner mine venner.	I miss my friends.	Don't eat me.	118	813	False	0.7593062
39	Hun kom for sent på skolen.	She was late to school.	Tom is still outside.	410	305	False	0.8779843
40	Eg er klar om ti minuttar.	I'll be ready in ten minutes.	I've made up my mind to give back all the money I stole.	526	41	False	0.60052013
41	Hvis det ikke finnes noen løsning, så er det ikke noe problem.	If there's no solution, then there's no problem.	I don't want to go alone.	40	219	False	0.8054781
42	Broren min er god til å spille tennis.	My brother is good at playing tennis.	I really like my teammates.	263	58	False	0.8770076
43	Jeg får ikke sove.	I can't sleep.	The workers are overworked and underpaid.	962	158	False	0.8625188
44	Måtte Tom også gjøre det?	Did Tom have to do that, too?	But he really wanted a son.	123	688	False	0.8094574
45	Hun har avgått ved døden.	She has passed away.	I have been in Japan for three years.	121	216	False	0.7145791
46	Ikke undervurder makten min.	Don't underestimate my power.	I started to prepare myself.	271	624	False	0.7994783
47	Hva er det du leter etter der inne?	What are you looking for in there?	We highly recommend using one of three preset modes to achieve optimal results.	312	60	False	0.7707528
