	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Men, menm jan ak komèsan an, li te dispoze vann “tout sa l genyen” pou l te ka gen trezò a.	But like the merchant, he was willing to sell “everything” in order to obtain the treasure.	10 We have ample reason to believe that Jehovah continues to help people.	536	502	False	1
1	Pyè te nye Jezi	Peter’s Denial of Jesus	Mould feature Advanced design, Novel structure, High precision, 	739	301	False	1
2	1:Refuge of Love-2 (Refij nan renmen-2)	3:Living the Legacy-2 (Rete eritaj-2) 	Artemisia Annua Extract Antimalarial - Manufacturers, Factory, Suppliers From China 	810	865	False	1
3	Li oblije ret tann e l pa twò chofe pou sa k pral rive l la.	He is forced to wait, and he is not looking forward to the outcome.	Jera has successfully attended at Hannover Messe Exhibition 2018 in Germany, from April 23 to 27 2018. Location of exhibition center: Hannover Messe. Booth: Hall 13, booth B51 Jera has successfully attended at Hann... 	77	8	False	1
4	5. disatnce nan blocage se jis kòm li se decribed, se konsa mwen fè yo konfyans menm jan mwen te achte pwodwi serval isit la ak tout nan yo travay byen!	5. The jamming disatnce is just as it is decribed, so I trust them as I have bought serval products here and all of them works well! 	BMW 3 series (1975-1982) manual 	70	138	False	1
5	"Pi bon konpitè ap swiv lojisyèl ak Poukisa ou ta desann yo Relasyon pi bon yo ap toujou baze sou yon sèl bagay kle: mete konfians nan. Li ne ’ t anyen si se yon sèl romantique ant renmen ak manm fanmi oswa yon biznis yonn ki ekziste ant anplwaye yo ak chèf yo, pa mete konfyans nan pa gen okenn chans pou ke relasyon yo va yon tan yon. Malerezman, reyalite yo nou viv nan mond lan ak akrèk tan ""mwen"" olye ke ""nou"" fè li dwe yon pou pa fè yonn ak lòt. Poutèt sa a ap chache a pi bon konpitè ap swiv lojisyèl a vin pi renmen pastan moun anpil anpil moun yo ap online."	"Pi bon konpitè ap swiv lojisyèl ak Poukisa ou ta desann yo The best relationships are always based on one key thing: trust. It doesn’t matter whether it is a romantic one between lovers and family members or a business one that exists between employees and their boss, without trust there is no chance that the relationship will be a long one. Sadly, the realities of the world we live in and the selfish times of ""I"" rather than ""us"" makes it a must to not trust one another. This why looking for the pi bon konpitè ap swiv software has become the favorite pastime of a considerable number of people going online. "	However, James and his companions urged Paul and Barnabas to “keep the poor in mind.”	449	713	False	1
6	24HQ Ant	32HQ Hit 	- Mini and Discreet behind the Ear 	749	226	False	1
7	Ou sispann remake bon bagay li fè yo epi w gen tandans pou w plis konsantre sou sa l pa fè.”	You stop noticing the good things he does and tend to focus more on what he isn’t doing.”	Great Tips For Buying Cheap Magazine Subscriptions 	181	848	False	1
8	Depresyon: Èske yon terapis oswa yon app èd?	Depression: Does a therapist or an app help? 	Pituitary gland in the Turkish saddle 	767	311	False	1
9	Paj ofisyèl yo: Camtasia Studio	Official page: Camtasia Studio 	Pokemon the Persona series 	741	897	False	1
10	"Q35. Ki sa ki janbe lòt soti pri tikè a pwochen nan ""Pri a Ticket"" vle di?"	"Q35. What does the crossed out fare next to the ""Ticket Price"" mean? "	Or if you are involved in doing work around the Kingdom Hall, why not invite a young brother to work along with you?	410	593	False	1
11	Gade moun yo, gade figi yo ak je yo.	Look at the people, at their faces and their eyes.	Rodolphe Belmer 	861	791	False	1
12	PMIC - pouvwa Distribisyon switch, chofè chaj - Distribitè Elektwonik Distribitè _ Infinite-Electronic.hk	PMIC - Power Distribution Switches, Load Drivers - Electronic Components Distributor _ Infinite-Electronic.hk 	Flow Chart: 	949	339	False	1
13	Pwosesis Enstalasyon Kont Offshore Bank	Offshore Bank Account Setup Process 	SDA / CQ2 Pneumatic Cylinder Kit Steel Material... 	350	81	False	1
14	1. Bay yon pakèt konsomasyon laboratwa.	1. Providing a wide range of Lab Consumables. 	Convenient tool to work with DVD drives. The software allows you to skip the protection of DVD and copy the contents as a set of files or ISO image. 	929	521	False	1
