	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Abri este puerta.	Open this door.	Is it OK if I stay here?	932	904	False	0.9924576
1	Agregá dos dientes de ajo.	Add two cloves of garlic.	It's not good to count all the things that you have already given.	868	288	False	0.82894385
2	Alegre yo si junto yo cuntigo.	When I'm with you, I'm happy.	What's wrong?	376	597	False	1.1044664
3	Allergic yo na maíz.	I'm allergic to corn.	I used to prefer black tea to coffee, but recently I've been drinking a good amount of both.	747	236	False	0.8880577
4	Amó se cosa ya pasá?	Is that what happened?	Your necklace is beautiful.	287	38	False	0.7403501
5	Aquí yo ya dejá de mío bag.	I left my bag here.	Frogs are afraid of snakes.	66	217	False	0.88665545
6	Ay man miss yo cun ustedes todo.	I will miss you all.	I have a sharp knife.	256	838	False	0.8881134
7	Ay tené gayót yo mucho cuidáo.	I will be very careful.	They saw the ship.	515	499	False	0.86740994
8	Ayudá cumigo mové cuneste piedra.	Help me move this stone.	Cuff him.	530	91	False	1.0721855
9	Basta, salé aquí.	Just get out of here.	Tom licked the honey off his fingers.	534	303	False	0.9203911
10	Besá cun Tom.	Kiss Tom.	I used to prefer black tea to coffee, but recently I've been drinking a good amount of both.	299	236	False	0.7036432
11	Bien manada yo mordedura de lamuk.	I got a lot of mosquito bites.	Do you know what causes that?	834	963	False	0.880978
12	Bien rico gayot yo.	I am very rich.	He moves quickly.	647	64	False	0.6695466
13	Bien sensitivo yo na calor.	I am very sensitive to heat.	The moon is in the sky.	476	833	False	0.8966963
14	Borles el mujer.	The woman is naked.	The moon is in the sky.	77	833	False	0.740474
15	¡Buenas tardes!	Good afternoon.	The frying pan is rusty.	184	282	False	0.9075475
16	Busy yo este día.	I've been busy today.	Tom ducked his head.	162	845	False	0.8424572
17	Cerrá el libro.	Close the book.	They want to be with you.	63	160	False	0.6868043
18	Cerrao el ventana.	The window is closed.	This cheese is made from goat's milk.	466	54	False	1.0140529
19	Colorao de suyo maga uñas.	Her nails are red.	I have to clean my room.	357	55	False	0.8748994
20	Colorao de tuyo sangre.	Your blood is red.	They saw the ship.	935	499	False	0.7595358
21	Color verde el falda.	The skirt is green.	Why didn't you wake me up?	65	166	False	0.86812603
22	Con cuidao! Bien caliente el caldo.	Be careful! The soup is very hot.	Eventhough there's no money, no political machine and even we will lose, we'll still compete in the chess tournament this coming April 29 3030.	918	151	False	1.0386972
23	Conoce yo cunel dueño.	I know the owner.	Do you know what causes that?	333	963	False	0.9828857
24	Contento le cosa le ahora.	He is content with his present state.	How old are you?	302	848	False	1.0589299
