	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Rebeca Linares818	But like the merchant, he was willing to sell “everything” in order to obtain the treasure.	Wi-Fi Onboard 	536	336	False	0.0068565607
1	High-pouvwa egzeyat gaz tib 30 * 12.5L	Peter’s Denial of Jesus	Microcrystalline Cellulose 	739	21	False	0.010054588
2	kay» pwodwi yo » Ekipman Medikal » Perinatal Swen » chof tibebe	3:Living the Legacy-2 (Rete eritaj-2) 	Patient Lift Manufacturers _ China Patient Lift Suppliers & Factory 	810	559	False	0.010225296
3	Nenpòt moun k al chèche dlo verite a nan men yo pap rive jwenn verite sa a.	He is forced to wait, and he is not looking forward to the outcome.	Description: RES SMD 1.3K OHM 0.1% 1/16W 0603 	77	257	False	0.006859064
4	4) Netwaye glas vial / veso ou oswa asire w ke li se relativman esteril.	5. The jamming disatnce is just as it is decribed, so I trust them as I have bought serval products here and all of them works well! 	Author Byron Warwick. FSX/P3D native conversion & repaint & repack by Rikoooo.com 	70	887	False	0.0036414862
5	Nouvèl, Atik, videyo	"Pi bon konpitè ap swiv lojisyèl ak Poukisa ou ta desann yo The best relationships are always based on one key thing: trust. It doesn’t matter whether it is a romantic one between lovers and family members or a business one that exists between employees and their boss, without trust there is no chance that the relationship will be a long one. Sadly, the realities of the world we live in and the selfish times of ""I"" rather than ""us"" makes it a must to not trust one another. This why looking for the pi bon konpitè ap swiv software has become the favorite pastime of a considerable number of people going online. "	Where buy PhenQ fast working diet pills 	449	230	False	0.007220626
6	Shipping komèsan (Navigation Bridge Vizibilite) Règleman 1998. Enstitisyon legal No 1419	32HQ Hit 	Code: PULUZ 	749	703	False	0.0056803226
7	Yo trè elastik epi fò	You stop noticing the good things he does and tend to focus more on what he isn’t doing.”	Microcrystalline Cellulose 	181	21	False	0.011236787
8	Fè:) Èske yo pral pibliye nan vBET 3.3.0 - tou usernames pa pral tradui nan ki moun ki sou entènèt:)	Depression: Does a therapist or an app help? 	Patient Lift Manufacturers _ China Patient Lift Suppliers & Factory 	767	559	False	0.0073127747
9	amoxicillin endikasyonlar alexebeauty.com amoxicillin 500 mg	Official page: Camtasia Studio 	Toroslar 	741	674	False	0.008676052
10	Angle >> Lang ou Si okenn nan lang ki anwo yo se pou ou, tanpri voye yon imèl bay sales@extendoffice.com pou enfòme nou ki lang ou pral tradwi lojisyèl nou an, epi konnen si ou ka jwenn lisans gratis pou li.	"Q35. What does the crossed out fare next to the ""Ticket Price"" mean? "	However, I had to undergo surgery again​—this time a colostomy.	410	152	False	0.009346485
11	5 ane garanti 3000-6500K dirije Segondè Bay Limyè Fitting ranplase 250W-1000W metal lanp Halogen Ekivalan	Look at the people, at their faces and their eyes.	JUSTINE won €58.20 	861	84	False	0.0070750713
12	Pwoteksyon chato la	PMIC - Power Distribution Switches, Load Drivers - Electronic Components Distributor _ Infinite-Electronic.hk 	JUSTINE won €58.20 	949	84	False	0.0066149235
13	HGH UK pri - HGH founisè soti nan Thailand	Offshore Bank Account Setup Process 	2x2 Led Troffer Light Fixture Driver China Manufacturer 	350	240	False	0.0050555468
14	Piske Yewou pa t vle pou okenn adoratè Baal rate rasanbleman sa a, li te fè yo tout vini nan tanp Baal la e li te fè yo abiye yon fason ki t ap pèmèt yo rekonèt yo.	1. Providing a wide range of Lab Consumables. 	The largest selection of games Angry birds online at our website flash toys. Angry birds game for free to all without restriction 	929	143	False	0.0061967373
15	4/7301 - Odiseo Bichir	What are some features of our times that make them calamitous?	Reference Art.NR10200 	392	202	False	0.0027210712
16	Ki sa ki règleman yo nan Layout a PCB nan eta a? - Lachin Fastpcba Teknoloji	If you want to wholesale 16ch h.264 hdmi&bnc video hdmi encoder iptv from a such factory, Mine Technology is one of the leading H.264 HDMI & CVBS Encoder manufacturers and suppliers. 	FedEX 	479	379	False	0.008470297
17	Ki pa Peye-baton babekyou gri Mat	Hot Tags: Color TFT LCD Display BDT-T3554-03, China, manufacturers, suppliers 	Microcrystalline Cellulose 	932	21	False	0.0073057413
18	1279 6-pyès Vignette elit pou Mariage favè Vintage stil 3.3 cm x 5.5 cm	Eclipse Aerospace Like 	A humble person does not view others as inferior to himself.	55	714	False	0.008922815
19	12. a) Pandan gwo tribilasyon an, ki bagay tris ki pral rive nenpòt moun Bondye te chwazi pou al nan syèl yon lè men ki pa kenbe entegrite l anvan dènye so a? b) Ki jan bagay yo ap fini pou moun ki montre yo menm jan ak fi vyèj ki sòt yo?	Kick the referee game online free 	Dad Gold 	589	15	False	0.0054306984
