	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	8 Kiyès nonm k ap simen an reprezante ?	September 17, 2015 at 6:53 am 	First, it is reasoned that the Sadducees likely had in mind an earthly resurrection and that Jesus would have answered them accordingly.	661	54	False	0.0040414333
1	Kijan pou gen siksè nan reyinyon videyo roulette ak fi yo?	In 2003 she was baptized.	2.It was found to exhibit strong anti-HIV activity. 	129	952	False	0.0042090416
2	Pwodwi Tag 200W dirije segondè Bay limyè Endistriyèl ki ap dirije segondè limyè Bay Modèn dirije segondè Bay limyè lineyè ki ap dirije segondè Bay limyè Sekirite dirije segondè limyè Bay	We can read the Bible regularly and carefully apply its principles to the tests we face.	Clear and oil equipment elements. 	823	855	False	0.0036474466
3	Natirèlman, pèl peyi dèye kapab ede ou tou fouye soti machin ou nan trailhead a oswa nan resort nan ski.	An add-on with a flight model and modeling of high quality compatible any version of FSX. Includes three textures: Official House Colors, NWA Airlink, America West Express. Be sure to read the manual after installation. 	FS Titanium is a professional manufacturer and exporter in the fields of titanium products. 	394	365	False	0.005612731
4	Apre Caligula te vin anperè, li te rekonpanse Ewòd lè l te fè l vin wa. — Tra. 12:1.	What three admonitions are given at Romans 12:12?	Enhance coastal defense: Structures that enhance reef height and rugosity can increase the ability of coral reefs to buffer wave energy and protect coastlines from storms and erosion. Those benefits are relevant to people that are more vulnerable to flooding and erosion. They are also relevant to the natural ecosystem as they protect leeward reefs from the damaging effects of storms (the greatest source of loss on the GBR). ref By reducing wave energy, structures increase the likelihood of success of other coral reef and mangrove restoration projects (i.e., mangrove restoration projects often fail because wave energy is too high). 	994	432	False	0.010514259
5	misyon & vizyon	OSCE 	Songs Category: A B C D E F G H I J K L M N O P Q R S T U V W X Y Z Others 	318	988	False	0.007678747
6	Likid yonik (il) yo souvan defini kòm sèl sa yo ki te fonn tanperati ki anba a 100 oC ak yo te atire yon gwo zafè nan atansyon nan dènye ane yo, sitou pou sèvi ak yo kòm medya reyaksyon, kote yo genyen potansyèl yo kontribye nan direksyon pou devlopman nan nan vèr pwosesis chimik. Likid-cristalline likid iyonik (LC-il) se yon klas enteresan nan materyèl ki konbine anisotropic a nan kristal likid ak bon pwopriyete yo sòlvan nan il. Sepandan, nan kontra a il, sèvi ak yo kòm medya reyaksyon se yon bagay ki soudevelope, ak kèk rapò sou moun ki aplikasyon sa a nan literati a.	Home > Products > Steel Silo > Brewing Industry Silo 	You will also like Puzzles Monster High games online play for free 	46	584	False	0.003578782
7	Ki pwennvi Bib la sou sèks, 1/1	Word Viewer 	He faithfully delivered divine messages, knowing that those who were wise and discreet would understand such words.	217	935	False	0.010048866
8	Kondisyon Itilizasyon _ UnitedHealthcare Community Plan: Plan Sante Medicare ak Medicaid	English 	Of the best in the news of QGIS 3.X 	353	291	False	0.0040540695
9	Kidonk, ale epi fè disip. ” Mo “ kidonk ” lan montre rezon ki fè nou dwe obeyi kòmandman sa a.	New (149) 	Netherlands (3) 	867	316	False	0.007386446
10	Donk, yon moun lòt nasyon se senpleman yon moun lòt moun konsidere tankou yon etranje, paske li diferan ak yo nan kèk domèn.	[Box/Pictures on page 16]	The Medicaid health care program for your state is managed by your state government. The rules to qualify for Medicaid depend on your state. Do you get financial help such as supplemental security income (SSI)? If you have low income, you may qualify for Medicaid. 	168	816	False	0.0048156977
11	Etid Avanse nan Resilans Coral Reef	What are the rewards for being humble?	He faithfully delivered divine messages, knowing that those who were wise and discreet would understand such words.	701	935	False	0.011601806
12	Men sa Jezi te di: “Lavi ki p’ap janm fini an, se pou yo konnen ou, ou menm ki sèl Bondye tout bon an, ansanm ak moun ou voye a: Jezikri.” —Jan 17:3.	What may have caused the love of some Christians to grow cold?	Of the best in the news of QGIS 3.X 	729	291	False	0.0055624247
13	Jwe sou entènèt estrateji biznis	Other texts of the Christian Greek Scriptures also show that Jesus is God’s Anointed One referred to in the second psalm.	1.We use big mostly in an informal style. 	822	833	False	0.0058990717
14	Showing 1-12 nan rezilta 427	MINI-CRANE ANT SO SMALL, 	the AKP Railways 	964	297	False	0.009715676
15	Kay 2	PVC Floor Tile 	XSX 	330	912	False	0.007047653
16	Buřany	Train Wounded Citizens Told That Moments 	the AKP Railways 	164	297	False	0.010059953
17	Maggot nwa vole sòlda ka siyifikativman redwi E. coli 0157: H7 ak Salmonella enterika yo te jwenn nan fimye poul.	Register to create a virtual business card for your business.It takes only 3 minutes ! 	Net weight:2.5kgs 	87	112	False	0.00941968
18	Vèsè 3 a di: “Lè l wè sa fè Juif yo plezi, li kontinye, l al arete Pyè tou.”	‘This Is to Be a Memorial for You,’ 12/15	Why do we need to adhere closely to God’s counsel?	957	665	False	0.006858945
19	Round Meday Glass pou kouri souvenir espò	"< start=""1021.4"" dur=""2.69"">Problems are purposeful.> "	The college first applied for a Royal Charter in 1920 but was unsuccessful at that time. However a second petition, in 1925, was successful, and the charter was officially granted on 17 March 1926. With the charter, the college became the University of Reading, the only new university to be created in the United Kingdom between the two world wars. 	915	864	False	0.007857442
20	Anvan l te vwe Bondye lavi l, byen souvan, li te renmen kritike lòt moun e l te konn pale di ak fanmi l.	New (77) 	It is vital that you reject any customs that encourage such practices.	884	280	False	0.0069110394
21	Achte Sal matènite brèf. Online	How come I don't see the option to choose color I want? 	The material of Glass Door Hinges is solid Korean brass. We can make all kinds of finish for your demand, such as Nickel plated, Chrome Plated, P&L, S&L, PVD, Gold plated. We have round,sharp,square,rectangle etc design. 	313	819	False	0.0063319206
22	Pandan karantan, ou pran swen yo [...] yo pa janm manke anyen!	(Acts 1:8) He promised them that he would personally be involved in this vital work right down to our day.​—Matt. 28:19, 20.	Right-click on (mwen) Odinatè. 	908	575	False	0.0084604025
23	Olye yo te fè sa, yo te “ meprize ” ​(NW) Jezi e yo “ te konsidere l tankou li pa t vo anyen ” ​(NW), jan Izayi te predi sa.	SDI Video Encoder Manufacturers, Suppliers and Factory - Wholesale SDI Video Encoder - Shenzhen Mine Technology Co.,Ltd 	Internet banking bancáriasÉ tips that is usually provided by banks, that allows Internet transactions. You are various Internet banking services, 1xBet taken as follows: 	343	973	False	0.011810541
24	Rezonab	Self Tapping Inserts provide permanent wear-resistant threads in a wide range of materials, from tough to tap, high strength steels to brittle plastics. By tapping its own thread, Self tapping insert eliminates the need for pre-tapped holes. Features: 1. Self tapping 2. no pre-tapping required... 	An add-on with a flight model and modeling of high quality compatible any version of FSX. Includes three textures: Official House Colors, NWA Airlink, America West Express. Be sure to read the manual after installation. 	49	394	False	0.007945776
25	10 Anvan 1914, te gen yon ti gwoup Etidyan Labib ki te pran detèminasyon pou yo preche bon nouvèl la. Ti gwoup sa a te montre sa sa vle di pou yon moun preche san pèdi tan.	Ventilation capacity m3/h 5000 5000 5000 5000 9000 11000 1400 16000 	Net weight:2.5kgs 	551	112	False	0.009497404
26	21 (PALE ALE)	The Bible speaks of spirits loyal to God and of those who have rebelled against him.	Development and Reform Commission of China 	482	346	False	0.0114142895
27	Bucharest atraksyon kat jeyografik	MOSES knew what Egypt had to offer.	He faithfully delivered divine messages, knowing that those who were wise and discreet would understand such words.	368	935	False	0.008970022
28	Men sa César esplike: “Se premye fwa mwen te wè lavi a gen yon sans.	After the molding process, it can be made into many shapes such as bar, ball and Special-shaped. H-B-90 is widely used in high acid activity center catalyst field. 	The college first applied for a Royal Charter in 1920 but was unsuccessful at that time. However a second petition, in 1925, was successful, and the charter was officially granted on 17 March 1926. With the charter, the college became the University of Reading, the only new university to be created in the United Kingdom between the two world wars. 	66	864	False	0.008306146
29	Pwochen: RF BT elwaye reskonsab-CCT	More in Legal 	An add-on with a flight model and modeling of high quality compatible any version of FSX. Includes three textures: Official House Colors, NWA Airlink, America West Express. Be sure to read the manual after installation. 	742	394	False	0.008094549
30	"Etap 2: Peze kle a ""Mode"" ak pouvwa sou chofè a, chaj yo ap dirije pral 50% klète blan kòm reponn. Vle di antre nan kòd aprantisaj / klè sitiyasyon kòd la avèk siksè (Pa bezwen chwazi zòn lan, kontwòl remote nan nenpòt sitiyasyon zòn ka itilize klè kòd pou chofè nan nenpòt ki zòn)"	Scots Gaelic 	Of the best in the news of QGIS 3.X 	36	291	False	0.0055128336
31	Konstriksyon divizyon kominikasyon Greek satelit Hellas Sat 3 nan premye etap yo final, li pral dwe te lanse 28 Jen soti nan kosmodrom la nan gwiyane franse, total Ministè a nan politik dijital, telekominikasyon ak enfòmasyon Lagrès.	1. To convert a (.DOC, .DOCX) Word, drag and drop or click our upload area to upload the file 	30Dir For All 	93	196	False	0.0047296286
32	Sistèm travay pwesyon: 0.2 ou dèyè 0.8MPA, Pwesyon backwashing: 0.15 ou dèyè 0.8MPa	UHF 53 	New (157) 	345	143	False	0.0076442957
33	Chofè otobis Konya Metwopoliten pou achte	Honor - Zibo Boshan Win-win Chemicals Co., Ltd 	Enhance coastal defense: Structures that enhance reef height and rugosity can increase the ability of coral reefs to buffer wave energy and protect coastlines from storms and erosion. Those benefits are relevant to people that are more vulnerable to flooding and erosion. They are also relevant to the natural ecosystem as they protect leeward reefs from the damaging effects of storms (the greatest source of loss on the GBR). ref By reducing wave energy, structures increase the likelihood of success of other coral reef and mangrove restoration projects (i.e., mangrove restoration projects often fail because wave energy is too high). 	537	432	False	0.007664919
