	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Abierto el puerta.	The door is open.	Return with the sender.	505	204	False	1.1504472
1	Abordo si Tom naquel barco?	Is Tom aboard that ship?	Is Tom aboard that ship?	265	265	True	0.68273115
2	Agrio el fruta.	The fruit is sour.	I want bread.	533	32	False	0.9088943
3	Alás nueve ya acabá el party.	The party finished at nine.	The party finished at nine.	92	92	True	0.97553015
4	Alcanzá cumigo el vino.	Give me the wine.	Glaiza de Castro as Sang'gre Pirena, the keeper of the gem of fire.	697	506	False	0.87089133
5	Allergic yo na maíz.	I'm allergic to corn.	Milk is nutritious.	965	519	False	0.9126327
6	Alto esté ponô.	This tree is tall.	I am a masseur.	892	8	False	0.9538244
7	Amó aquel de tuyo plano?	Was that your plan?	Where is my comb?	345	165	False	0.7232697
8	Amó se cosa tu ya hablá?	Is that what you said?	Where is my comb?	348	165	False	0.8066988
9	Aparte de usted, todo kita pobre.	Apart from you, we are all poor.	Apart from you, we are all poor.	631	631	True	0.764119
10	Aquí yo ya dejá de mío bag.	I left my bag here.	I want bread.	778	32	False	0.9166038
11	Aumentá un poco leche.	Add a little milk.	Vinegar has a sharp taste.	226	62	False	0.82455564
12	Ay cumprá yo un calendario.	I'll buy a calendar.	I am a masseur.	937	8	False	0.8938111
13	Ay dale yo cuntigo un bike na de tuyo cumpleaños.	I will give you a bicycle for your birthday.	I marked your birthday on my calendar.	383	247	False	0.89585257
14	Ay llamá yo cuntigo mediodía.	I'll call you at noon.	I'll be home by noon.	14	623	False	0.838747
15	Ay quedá yo na casa.	I'll stay home.	I'll be home by noon.	287	623	False	0.7999394
16	Ayudá cumigo mové cuneste piedra.	Help me move this stone.	Glaiza de Castro as Sang'gre Pirena, the keeper of the gem of fire.	512	506	False	0.9345193
17	Baká vené si Jane.	Maybe Jane will come.	She is giving the baby a bath.	224	135	False	1.0793915
18	Barba cerrada si Tom.	Tom has a full beard.	Tom has a full beard.	255	255	True	0.8613188
19	Basta, salé aquí.	Just get out of here.	Shut up and listen.	238	399	False	0.7970201
20	Bien diútay gayót este cuarto para kanamon.	This room is too small for us.	Glaiza de Castro as Sang'gre Pirena, the keeper of the gem of fire.	342	506	False	0.9683492
21	Bien manada libro si Tom acerca del religión, pero nunca le ya lé kanila.	Tom has a lot of religious books, but he has never read them.	You can use the book as long as you keep it clean.	161	430	False	0.94466424
22	Bien pronto crecí el ponô.	The tree grows very quickly.	I want bread.	264	32	False	0.90242004
23	Bien suerte gayót kamó tres.	You three are very lucky.	I'm a slob.	728	503	False	0.97543097
24	Bien suerte kitá.	We've been so lucky.	Glaiza de Castro as Sang'gre Pirena, the keeper of the gem of fire.	159	506	False	1.097415
25	Borles el mujer.	The woman is naked.	Glaiza de Castro as Sang'gre Pirena, the keeper of the gem of fire.	756	506	False	0.87775207
26	Buen gente tu.	You are a good person.	No one speaks with me.	948	862	False	0.88944364
27	Cansáo ya yo de oí tuyo mga reclamo.	I'm tired of listening to your complaints.	We want to learn some Spanish songs.	841	114	False	0.95548785
28	Colorao esté vino.	This wine is red.	We want to learn some Spanish songs.	305	114	False	0.8876753
29	Comé cunel pan!	Eat the bread!	Eat the bread!	704	704	True	0.73042774
30	Comé kitá pakwán!	Let's eat a watermelon!	Eat the bread!	341	704	False	0.9406512
31	Con cuidao! Bien caliente el caldo.	Be careful! The soup is very hot.	Be careful! The soup is very hot.	615	615	True	0.8718164
32	Contento le cosa le ahora.	He is content with his present state.	Give me the wine.	282	697	False	1.0194452
33	Cosa el color de tuyo pelo?	What color is your hair?	What color is your hair?	612	612	True	0.72278976
34	Cosa el precio desté reloj?	What is the price of this watch?	Where is the nearest bank?	346	490	False	0.7689798
35	Cosa sapatos tu ay usá?	Which shoes are you going to put on?	Where is my comb?	426	165	False	0.80975366
36	Cosa silá ya preguntá cuntigo?	What did they ask you?	Where is my comb?	446	165	False	0.841275
37	Cosa ta pasa alli arriba?	What is going on up there?	Is Tom aboard that ship?	804	265	False	0.7935374
38	Cosa tu hacé luego de noche?	What are you going to do tonight?	Where is my comb?	192	165	False	0.85740113
39	Cosa tu hacé si nuay yo?	What would you do without me?	Where is my comb?	464	165	False	0.8363588
40	Cosa tu quiere quedá grande?	What do you want to be when you grow up?	Where is my comb?	323	165	False	0.8162086
41	Cosa tu ta esperá?	What are you waiting for?	Where is my comb?	105	165	False	0.8438313
42	Cosa tu ya hacé anoche?	What did you do last night?	Where is my comb?	594	165	False	0.73809123
43	Cosa ya man ya pasá cun tuyo perro?	What's become of your dog?	Where is my comb?	392	165	False	0.84195495
44	Cuanto el tip ta dale na España?	How much do you leave for a tip in Spain?	Where is the nearest bank?	407	490	False	0.73276734
45	Cuanto el un kilo de uvas?	How much is a kilo of grapes?	How much is a kilo of grapes?	788	788	True	0.654449
46	¿Cuántos años ya evos?	How old are you?	Where is the ship?	470	774	False	0.80419207
47	"""¿Cuántos años ya evos?"" ""Yo diecisiete años ya."""	"""How old are you?"" ""I'm already 17 years old."""	"""How old are you?"" ""I'm already 17 years old."""	515	468	False	0.6654885
48	"""¿Cuántos años ya usted?"" ""Diecisiete años ya."""	"""How old are you?"" ""I'm already 17 years old."""	"""How old are you?"" ""I'm already 17 years old."""	468	468	True	0.7651272
49	"""¿Cuántos años ya usted?"" ""Diecisiete años ya yo."""	"""How old are you?"" ""I'm already 17 years old."""	"""How old are you?"" ""I'm already 17 years old."""	516	468	False	0.717711
50	"""¿Cuántos dialectos tiene na idioma Chavacano?"" ""El idioma Chavacano tiene seis dialectos."""	"""How many dialects are there in the Chavacano language?"" ""The Chavacano language has six dialects."""	"""How many dialects are there in the Chavacano language?"" ""The Chavacano language has six dialects."""	197	177	False	0.3464291
51	Dale tu prestá cumigo de tuyo lápiz?	Will you lend me your pencil?	Will you lend me your pencil?	406	406	True	0.9401237
52	Dale yo cuntigo prestá este libro.	I'll lend you this book.	Tony owns this book.	440	661	False	0.90223336
53	¿De dónde usted?	Where are you from?	Where is the ship?	36	774	False	0.73748004
54	De Estados Unidos ele.	He is from the United States.	He is from the United States.	633	633	True	1.0144705
55	De mano lang tu cuneste ya cusí?	Did you sew this by hand?	Where is my comb?	28	165	False	0.87755466
56	De piedra esté edificio.	This building is made of stone.	This building is made of stone.	68	68	True	0.79493237
57	De quien esté vino?	Whose wine is this?	Where is the ship?	368	774	False	0.74806476
58	Descansá kitá na jardín embés allá adentro.	Let's take a rest in the garden instead of indoors.	The clouds hid the sun.	21	922	False	0.9561584
59	Despierto pa tu?	Are you still up?	Is Tom aboard that ship?	307	265	False	0.69765973
60	De tuyo esté coche?	Is this your car?	Where is my comb?	571	165	False	0.65747976
61	¿De usted nombre, cósa?	What is your name?	Where is the ship?	452	774	False	0.8478478
