	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Abri este puerta.	Open this door.	Trees are alive.	932	837	False	1
1	Agregá dos dientes de ajo.	Add two cloves of garlic.	I left my umbrella in the cab.	868	122	False	1
2	Alegre yo si junto yo cuntigo.	When I'm with you, I'm happy.	I'm looking for a house.	376	831	False	1
3	Allergic yo na maíz.	I'm allergic to corn.	You can't always do what you want.	747	494	False	1
4	Amó se cosa ya pasá?	Is that what happened?	What are you waiting for?	287	799	False	1
5	Aquí yo ya dejá de mío bag.	I left my bag here.	"""How old are you?"" ""I'm already 17 years old."""	66	673	False	1
6	Ay man miss yo cun ustedes todo.	I will miss you all.	I have bread.	256	598	False	1
7	Ay tené gayót yo mucho cuidáo.	I will be very careful.	Tom began to run.	515	928	False	1
8	Ayudá cumigo mové cuneste piedra.	Help me move this stone.	One of you is lying.	530	176	False	1
9	Basta, salé aquí.	Just get out of here.	I am studying.	534	269	False	1
10	Besá cun Tom.	Kiss Tom.	The coffee is cold.	299	378	False	1
11	Bien manada yo mordedura de lamuk.	I got a lot of mosquito bites.	The mountain is covered with snow.	834	665	False	1
12	Bien rico gayot yo.	I am very rich.	I love you.	647	320	False	1
13	Bien sensitivo yo na calor.	I am very sensitive to heat.	You can use the book as long as you keep it clean.	476	629	False	1
14	Borles el mujer.	The woman is naked.	Did you clean your room today?	77	884	False	1
15	¡Buenas tardes!	Good afternoon.	She ironed a skirt.	184	716	False	1
16	Busy yo este día.	I've been busy today.	The towels are dirty.	162	560	False	1
17	Cerrá el libro.	Close the book.	Where are the cookies?	63	398	False	1
18	Cerrao el ventana.	The window is closed.	Do not eat.	466	292	False	1
19	Colorao de suyo maga uñas.	Her nails are red.	You saved our lives.	357	697	False	1
20	Colorao de tuyo sangre.	Your blood is red.	You can use the book as long as you keep it clean.	935	629	False	1
21	Color verde el falda.	The skirt is green.	She came!	65	426	False	1
22	Con cuidao! Bien caliente el caldo.	Be careful! The soup is very hot.	My little brother asked for some money.	918	76	False	1
23	Conoce yo cunel dueño.	I know the owner.	From where are you?	333	273	False	1
24	Contento le cosa le ahora.	He is content with his present state.	Tom's medication's not in the bathroom.	302	680	False	1
25	Cosa ay pasá cumigo?	What'll happen to me?	I gave the book to my friend.	240	947	False	1
26	Cosa clase de vino tu tiene?	What kind of wine do you have?	Let him do it.	737	710	False	1
