	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	(Eksodo 3:13-15, NW) Te awe Yehova ta e nòmber pa kua Dios ta konosí serka su sirbidónan rònt mundu.—Isaias 12:4, 5; 43:10-12, NW.	(Exodus 3:13-15) Jehovah is still the name by which God is known to his servants around the earth.​—Isaiah 12:4, 5; 43:10-12.	What makes a Christian’s life purposeful and happy?	874	636	False	0.50517106
1	El a koperá plenamente segun ku e miembronan di e kuerpo gobernante tabata skucha e asuntu, a tuma un desishon i a asigná é komo un di nan mensaheronan. (Echo.	He cooperated fully as its members listened to the matter, reached a decision, and assigned him to be one of their messengers.	As was stated, the article in that newsletter was not about Pentecostal and charismatic churches in general but was specifically about certain ones in Latin America.—ED.	843	735	False	0.8413601
2	Si ta asina, bo por konta ku e respaldo di Dios i bo por ripití e palabranan aki di e salmista: ‘Mi yudansa ta bin for di Yehova.’—Salmo 121:2.	If you are, you can be confident of divine support and can echo these words of the psalmist: “My help is from Jehovah.”​—Psalm 121:2.	Looking back, I’m ashamed to think of some of the things I said and the way I sometimes treated them.	924	160	False	1.0699959
3	Mas i mas eksperto ta mira e problema serio aki di salú públiko no djis komo un problema “puramente sikológiko.”	Increasingly, this serious public-health problem is not considered to be “strictly psychological.”	Talk about goals you would like to pursue together or interests you would like to explore as a couple.	56	891	False	0.78799725
4	8 Si nos no tene kuidou, fásilmente nos por pèrdè nos apresio pa e bondat di Yehova. Dikon?	8 Why should we remain alert to the danger of losing our appreciation for Jehovah’s goodness?	Parent of Matred, whose daughter married Hadar, king of Edom (Genesis 36:39)	69	666	False	0.82218933
5	No keda kontentu ku djis ún flor di e bèrdat. . . .	Be not content with one flower of truth. . . .	The men asked for a handout.	276	737	False	0.45668638
6	I aunke algun di e ideanan akí riba nan mes no tabata kontra siñansa di Beibel, nan tabata kousa desunion; nan tabata pone hende debatí i pleita tokante palabra, kreando asina un ambiente insaludabel entre e kristiannan.	They resulted in bickering and arguing over words, creating a spiritually unhealthy atmosphere.	He felt pity for the people and miraculously fed the “four thousand men, besides women and young children.”	583	790	False	0.8815274
7	(Salmo 65:6) Sí, haltu i su so riba Africa, Kilimanjaro ta pará como un testimonio sublime dje poder dje Magnífico Creador.	(Psalm 65:6) Yes, high and alone above Africa, Kilimanjaro stands as a lofty testimony to the power of the Grand Creator.	10 For some 1,500 years, Jehovah’s dealings with Israel revealed many new facets of his personality.	225	969	False	0.48850083
8	Ki un demostrashon maravioso di loke Hesus lo hasi den e mundu nobo!	What a heartwarming foregleam of what Jesus will do in the new world!	(1 Cor. 2:12) Its authority, or power, lies in its persuasiveness, persistence, and relentlessness.	832	932	False	1.0048642
9	Mi a splika nan ken nos tabata, i finalmente nan a laga nos bai.”	I explained who we were, and they eventually let us go.”	Rather, giving attention even to this one aspect of God’s wonderful works should influence our view of him.	833	536	False	0.9960103
