	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Elektronikk sørger for en flertrinns og enkel regulering av luftstrømmen.	A simple multi-stage adjustment of the air flow is provided electronically.	Tom's funeral is today.	684	635	False	0.0063631535
1	Jeg liker virkelig lagkameratene mine.	I really like my teammates.	She refused to take the money.	58	264	False	0.0038419962
2	Det var helt tilfeldig at han vant kampen.	It was pure chance that he won the game.	The largest flow of immigrants came from and belonged to the Scandinavian branch of the Germanic people group.	154	132	False	0.0042330027
3	Han ble sint og slo henne.	He got angry and hit her.	They're washing their hands.	338	110	False	0.0036336184
4	Jeg måtte fylle vann på akvariet.	I needed to add water to my aquarium.	There's not enough light in this room for sewing.	168	384	False	0.00456059
5	Jana spurte Maria om hun ville overnatte hos henne.	Jane asked Mary whether she'd like to stay at her place for the night.	The house Tom built is wonderful.	288	998	False	0.0043274164
6	Dette er en plante.	It's a plant.	How many guards were there?	966	534	False	0.0049296618
7	Han småsov hele tiden.	He dozed all the while.	When you hurt others, you also hurt yourself.	668	391	False	0.0044953823
8	Har ikkje du noko å gjera?	Don't you have some work to do?	He has already had lunch.	917	974	False	0.0045946836
9	Eg har ein katt og ein hund. Katten er svart og hunden er kvit.	I have a cat and a dog. The cat is black and the dog is white.	Look at the girls.	861	126	False	0.003452301
10	Jeg sa til Tom at jeg ville bli sen.	I told Tom that I'd be late.	But he really wanted a son.	685	688	False	0.005028963
11	Tom er ein profesjonell fotballspelar.	Tom is a professional football player.	The advantage of freelancing is that you can divide your time freely. The disadvantage is that you actually have to work around the clock.	333	957	False	0.0047112703
12	Jeg respekterer uselviskheten hans.	I respect his selflessness.	We'll start whenever you are ready.	916	706	False	0.0055515766
13	I Japan er det en stasjon hvor stasjonsmesteren er en katt.	In Japan there are train stations with a cat for a stationmaster.	How much does it cost?	193	970	False	0.0056536198
14	Hvorfor ikke spørre ham om råd?	Why don't we ask his advice?	The runner had reached the halfway mark.	36	224	False	0.00481081
15	Ikke våg å svare på det.	Don't you dare answer that.	Do you speak Chinese?	615	450	False	0.0040100813
16	Jeg mater gullfisken.	I'm feeding the goldfish.	Excuse me, which way is the post office?	460	244	False	0.003410101
17	Hun gikk og handlet med ham forrige Mandag.	She went shopping with him last Monday.	I just want to be with you.	345	531	False	0.0059649944
18	Det er ikke min feil.	It's not my fault.	I count to ten.	235	815	False	0.004028678
19	Tom oppførte seg dårlig.	Tom's behavior wasn't acceptable.	It is unfortunately true.	630	619	False	0.0057655573
20	Tom følgte nøye med på hva som skjedde.	Tom was watching what was happening very carefully.	Tom lives in a fantasy world.	823	16	False	0.0044145584
21	Jeg vil bare være med deg.	I just want to be with you.	All I know is that she left last week.	531	114	False	0.00461936
22	Bruden hadde på seg en hvit brudekjole.	The bride was wearing a white wedding dress.	How many horses are there in Sweden?	626	467	False	0.007394552
23	Én gang i året skader ikke.	Once a year does not hurt.	How are you doing?	761	593	False	0.004541993
24	Har du noen gang sett en flygende tallerken?	Have you ever seen a UFO?	We mustn't waste our energy stocks.	29	658	False	0.004293084
25	Jeg er ikke så god i engelsk ennå.	I'm not good at speaking English yet.	Dad's always encouraging him.	442	353	False	0.0040938854
26	Fangen er stille i cellen i dag.	The prisoner is being quiet in the cell today.	I won't be singing with you tonight.	744	779	False	0.0052415133
27	Hun er vakker.	She is beautiful.	She was born in the United States and grew up in Japan.	286	770	False	0.00567472
28	Jeg liker ikke varme vintre.	I don't like warm winters.	In pregnancy, the first three months are the most critical.	295	755	False	0.005079508
29	Ulykken skapte kaos i trafikken.	The accident caused traffic confusion.	I have questions.	723	469	False	0.0049996376
30	Du bør helst være hjemme før midnatt.	You'd best be home before midnight.	I want a piece of pie.	117	733	False	0.0048122406
31	Tom gjorde en fantastisk jobb.	Tom did a fantastic job.	I want a piece of pie.	427	733	False	0.004629731
32	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	I just want to be with you.	606	531	False	0.0049636364
33	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	I just want to be with you.	932	531	False	0.0053738356
34	Da jeg ankom flyplassen, så jeg flyet ta av.	Arriving at the airport, I saw the plane taking off.	We had nowhere to live.	586	233	False	0.0061751604
35	Hvor han så er, så skal vi finne ham.	Wherever he is, we shall find him.	My grandmother likes the tea ceremony a lot.	722	808	False	0.0057508945
36	Historie viste seg å være sann.	The story turned out to be true.	I ran across an old friend in the street.	437	933	False	0.006796479
37	Er du fra USA?	Are you from the United States?	She sang as she walked.	206	139	False	0.004540682
38	Jeg savner mine venner.	I miss my friends.	Thanks again for your help.	118	661	False	0.004627228
39	Hun kom for sent på skolen.	She was late to school.	Why did you leave Boston?	410	348	False	0.0051140785
40	Eg er klar om ti minuttar.	I'll be ready in ten minutes.	I've made up my mind to give back all the money I stole.	526	41	False	0.0045745373
41	Hvis det ikke finnes noen løsning, så er det ikke noe problem.	If there's no solution, then there's no problem.	I'll fix you some coffee.	40	266	False	0.0055527687
42	Broren min er god til å spille tennis.	My brother is good at playing tennis.	You wouldn't happen to know of an affordable hotel nearby?	263	990	False	0.0041741133
43	Jeg får ikke sove.	I can't sleep.	Many people have a dream.	962	541	False	0.005247593
44	Måtte Tom også gjøre det?	Did Tom have to do that, too?	I'm a pretty good golfer.	123	395	False	0.0062274933
45	Hun har avgått ved døden.	She has passed away.	I just want to be with you.	121	531	False	0.005219102
46	Ikke undervurder makten min.	Don't underestimate my power.	What's the difference between faith and trust?	271	401	False	0.006378174
47	Hva er det du leter etter der inne?	What are you looking for in there?	That island was governed by France at one time.	312	163	False	0.0055482388
48	Konen min elsker katter.	My wife loves cats.	For our improvement we need a mirror.	845	699	False	0.0074863434
49	Jeg har spørsmål.	I have questions.	You wouldn't happen to know of an affordable hotel nearby?	469	990	False	0.003651619
50	Tom vil ikkje vedgå at han har gjort noko gale.	Tom won't admit that he's done anything wrong.	The largest flow of immigrants came from and belonged to the Scandinavian branch of the Germanic people group.	628	132	False	0.0049238205
51	Bare bli stående.	Just stand there, please.	You wouldn't happen to know of an affordable hotel nearby?	406	990	False	0.006648183
52	Hennes handlinger vanæret henne.	Her act reflected dishonor upon her.	Which objects are in the room?	176	656	False	0.00508821
53	Kjenner hun deg?	Does she know you?	Have you ever seen a UFO?	566	29	False	0.0044374466
54	Du trenger førerkort for å kjøre bil.	You need a license to drive a car.	Don't you get bored when you're alone?	458	942	False	0.0056666136
55	Han veit veldig godt korleis ein lurar folk.	He knows very well how to deceive people.	Is your mum at home?	938	780	False	0.0033791065
56	Tom er en sterk type.	Tom is a strong guy.	She is beautiful.	470	286	False	0.0037692785
57	Tom visste.	Tom knew.	There is a cat under the desk.	602	129	False	0.0059645176
58	Alle de bøkene er mine.	All those books are mine.	I like the waves of the Black Sea.	42	1	False	0.0043632984
59	Har du bestemt deg for å dra til Japan?	Have you decided to go to Japan?	The sun is a star.	203	454	False	0.0054268837
60	Han driver mange hotell.	He runs a lot of hotels.	Then there is a problem...	47	497	False	0.004351139
61	Det er en annen grunn, er det ikke? Vel, hvordan klarte jeg meg? Jeg vedder på at jeg traff blink.	There's another reason, isn't there? Well, how did I do? I bet I hit the mark.	She turned down the radio.	840	548	False	0.0045707226
62	Kan jeg komme inn?	Might I come in?	There are a lot of places to see around here.	236	935	False	0.0049369335
63	Han lyg aldri.	He never lies.	Tom and Mary are twins.	237	160	False	0.0049511194
64	Jeg tror det var med vilje.	I think it was intentional.	You need this.	116	999	False	0.0047876835
65	Hvilket språk snakker de i USA?	What language do they speak in the United States?	I want a piece of pie.	748	733	False	0.0060994625
66	Jeg har mistet interessen for golf.	I've lost interest in golf.	What weather !	463	831	False	0.0038436651
67	Vi bruker mye vann hver dag.	We use a lot of water every day.	I was engaged in it for three years, that is, till I was twenty years old.	265	639	False	0.0041074753
68	Jeg er mot mennesker som kjører store biler.	I'm against people driving big cars.	Soon you will reap the fruits of your efforts.	234	389	False	0.0061131716
69	Hvor mange språk snakker du?	How many languages can you speak?	Why did you leave Boston?	340	348	False	0.004450083
70	Vil du ha litt eggerøre?	Do you want some scrambled eggs?	I didn't hear you knock.	642	759	False	0.0034281015
71	Røyker du?	Do you smoke?	The candle went out by itself.	107	320	False	0.0044887066
72	Tom og Mary er tvillinger.	Tom and Mary are twins.	I don't understand how she did that. That was a miracle.	160	600	False	0.00428164
73	Husker du hva Cathy gikk med på festen?	Do you remember what Cathy was wearing at the party?	Why did you leave Boston?	785	348	False	0.0048630238
74	Å lære engelsk er hardt arbeid.	Learning English is hard work.	There is a cat under the desk.	147	129	False	0.0057742596
75	Jeg skal lage deg litt kaffe.	I'll fix you some coffee.	He's just an amateur.	266	546	False	0.005995512
76	Det var ikke Tom som glemte å stenge kranen.	It wasn't Tom who left the water running.	For our improvement we need a mirror.	280	699	False	0.0056083202
77	Jeg vokste opp på landet.	I grew up in the country.	Why did you leave Boston?	84	348	False	0.004040003
78	Eg er best.	I am the best.	I want a piece of pie.	477	733	False	0.0034490824
79	Bare fire hester deltok i kappløpet.	Only four horses competed in the race.	How many languages can you speak?	326	340	False	0.0046277046
80	Kan du lære meg kunsten å gjenkjenne matsutake-sopparter?	Can you tell me the art of recognizing matsutake mushrooms?	The sun is a star.	971	454	False	0.0045565367
81	De eksporterer mye frukt, som appelsiner, grapefruit og sitroner.	They export a lot of fruit, such as oranges, grapefruits and lemons.	Tom told Mary what he needs her to do.	784	151	False	0.0059199333
82	Jeg fniset.	I snickered.	I read this book when I went to primary school.	604	943	False	0.0048674345
83	Det veit ikkje du.	You don't know that.	I just want to be with you.	33	531	False	0.0054274797
84	Jeg ville ikke ha lykket uten hans hjelp.	I wouldn't have succeeded without his help.	Don't forget that we have chores.	180	77	False	0.0053833723
85	Møtet var forrige måned.	The meeting was last month.	There's not enough light in this room for sewing.	741	384	False	0.0056818724
86	Framtiden ser mørk ut for Edmond Dantès etter han har blitt utsatt for et komplott, han ble dømt for forræderi og satt i fengsel på livstid.	The future looked bleak for Edmond Dantes after he became the victim of a conspiracy, and he was convicted for treason and imprisoned for life.	Don't eat me.	736	813	False	0.0044589043
87	Foreldrene til Tom lever ikke lengre.	Tom's parents aren't living anymore.	Do you speak Chinese?	187	450	False	0.0058026314
88	Er katten ute av huset, danser musene på bordet.	When the cat is away, the mice will play.	You have put everything out of order.	304	805	False	0.0040904284
89	Hvorfor skjer fæle ting?	Why do bad things happen?	Soon you will reap the fruits of your efforts.	222	389	False	0.0035811663
90	Her er baggen din.	Here is your bag.	My mother visits the dentist's every other day to get her teeth fixed.	62	179	False	0.0032926798
