	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Lè Jewova gade nou sou tè a, se pa koulè po moun li wè, men se moun li wè.	Lorsque Jéhovah nous regarde depuis les cieux, il ne voit qu’une seule race : la race humaine.	Lorsque Jéhovah nous regarde depuis les cieux, il ne voit qu’une seule race : la race humaine.	950	950	True	0.47827125
1	Ti jwèt foutbòl sided fèt yo devlope tranzisyon rapid nan faz la atake nan peyi. Moutre sipò rapid alantou foutbòl la ak vann san preskripsyon atake taktik.	Petits jeux de football face conçues pour développer transition rapide dans la phase attaquant de possession. Coach soutien rapide autour du football et contre attaquer tactiques. 	Les pompes hydrauliques à air HighReach sont également une sorte de pompes commandées par vanne manuelle spécialement conçues pour la clé dynamométrique hydraulique, qui choisit la composante ultra haute pression avancée, légère; Vanne manuelle, sûre et fiable; Contrôle de la pression d'air standard et manomètre s'assurer du couple. 	884	4	False	0.5699769
2	Materyèl Avant PU, tounen ak bò pvc	Matériel PU avant, arrière et pvc latéral 	garder les coussins de glisser Coussin de siège 8220 avec glissement - dernier modèle de canapé - Shenzhen PG Century Furniture Co., Ltd 	391	362	False	0.48092508
3	Gen kèk ti tradiktè ki opere dirèkteman siyal estasyon paran an pou yon lòt frekans pou retransmèt, san okenn lòt pwosesis siyal lokal oswa demodulasyon. W07BA (yon repeteur 16-Watt pou WSYR-TV nan Syracuse, New York) se te yon moso senp nan aparèy emisyon, chanjman siyal estasyon prensipal la soti nan chanèl nèf chanèl sèt yo kouvri yon ti fon nan DeWitt. Syracuse te vin tounen yon zile UHF, prensipal ABCsignal WSYR-TV te vin tounen yon 100 kW emisyon dijital sou kanal 17, e pa gen ankò yon siyal kanal 9 pou bay repeater a.	Certains petits traducteurs convertissent directement le signal d'une station mère en une autre fréquence pour la rediffusion, sans autre traitement ou démodulation de signal local. W07BA (un répéteur 16-watt pour WSYR-TV à Syracuse, New York) était un simple appareil de radiodiffusion, déplaçant le signal de la station principale du canal neuf au canal sept pour couvrir une petite vallée de DeWitt. Syracuse est devenue une île UHF, le signal principal ABC de WSYR-TV est devenu une émission numérique 100 kW sur le canal 17 et il n’ya plus de signal 9 sur la chaîne pour alimenter le répéteur. 	Certains petits traducteurs convertissent directement le signal d'une station mère en une autre fréquence pour la rediffusion, sans autre traitement ou démodulation de signal local. W07BA (un répéteur 16-watt pour WSYR-TV à Syracuse, New York) était un simple appareil de radiodiffusion, déplaçant le signal de la station principale du canal neuf au canal sept pour couvrir une petite vallée de DeWitt. Syracuse est devenue une île UHF, le signal principal ABC de WSYR-TV est devenu une émission numérique 100 kW sur le canal 17 et il n’ya plus de signal 9 sur la chaîne pour alimenter le répéteur. 	762	762	True	0.1791476
4	Men sa l di: “Gwo enkyetid m te genyen akoz tout nouvo responsablite sa yo m te dwe jere poukont mwen kounye a te twòp pou mwen.	Et l’argent n’était pas son seul sujet d’inquiétude. « Je croulais sous le poids de toutes les responsabilités qui, désormais, reposaient uniquement sur moi, se rappelle-​t-​elle.	« Les Sœurs firent mon instruction avec beaucoup de patience, dit-elle, et me firent connaître ce Dieu que tout enfant je sentais dans mon cœur sans savoir qui il était. 	300	943	False	0.46519685
5	Ki jan Jewova anseye pèp li a pou yo demontre kè sansib?	Comment Jéhovah nous apprend-​il à avoir de la compassion ?	Comment affermir ma confiance en Jéhovah ?	76	653	False	0.4280529
6	Jean-Yves Jason se tou Direktè Productions Kritik, yon konpayi ki espesyalize nan pwodiksyon gwo evènman atistik ak pwomosyon la ak atizay ayisyen.	Jean-Yves Jason est également le chef de la direction des Productions Kritik, une entreprise spécialisée dans la production de grands événements artistiques et la promotion de l'art haïtien et de l'artisanat. 	Mary Sharpe est directrice générale de The Reward Foundation, une association caritative éducative basée en Écosse qui étudie les fondements scientifiques du sexe et de l'amour. 	269	479	False	0.41848278
7	Adonijah	Adonija 	BRIK CLIENTS 	526	981	False	0.70782626
8	Pa egzanp, tout moun konnen kè a menm kote nan kò tout moun, se sa k fè chirijyen yo konnen ki kote l ye nan kò chak moun y ap swaye.	Par exemple, normalement le cœur humain est toujours à la même place dans le corps ; ainsi, un chirurgien sait où trouver le cœur de chacun de ses malades.	Par exemple, normalement le cœur humain est toujours à la même place dans le corps ; ainsi, un chirurgien sait où trouver le cœur de chacun de ses malades.	541	541	True	0.51517665
9	Sipòte pwodiksyon 2 RTMP (prensipal kouran, 2yèm kouran) nan diferan difizyon sèvè medya.	Prend en charge la sortie 2 RTMP (flux principal, 2e flux) vers un serveur de diffusion multimédia différent. 	Prend en charge la sortie 2 RTMP (flux principal, 2e flux) vers un serveur de diffusion multimédia différent. 	545	545	True	0.458516
