	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Em i tok: “Yupela snek nogut. God bai i kotim yupela na bai yupela i go long [Gehena]?”	“Serpents, offspring of vipers,” he says, “how are you to flee from the judgment of Gehenna?”	And if we endure together in faith, we will live to see Jehovah’s most spectacular and glorious acts in all history!	136	98	False	0.5145707
1	Mi save kisim amamas taim mi mekim sampela wok long dispela gaden.	I feel like a different person after such exercise.	Big Changes in My Life	66	978	False	0.91524935
2	Roald i tok: “Long kirap bilong dispela wik, mi amamas olsem mi inap stretim ol wok bilong mi na mi inap insait long dispela spesel wok inap 1-pela wik olgeta.”	“At the start of that week,” recalls Roald, “I felt quite satisfied that I had managed to arrange my affairs in such a way that I could share in this special activity for a whole week.”	▪ Is superstition compatible with true Christianity?​—2 Corinthians 6:14-16.	315	310	False	0.69427466
3	Bihain san i lait!	At last, the sun came out!	Our most precious possession is our personal relationship with Jehovah.	990	268	False	1.0174583
4	Ol Talatala i strongim ol Waldens long kirapim wok bilong tanim Baibel i go long tok Frans, em namba wan taim long mekim olsem.	Protestants encouraged the Waldenses to sponsor the first translation of the Bible from the original languages into French.	Regarding ‘the spirit we show,’ what are you personally determined to do?	261	239	False	0.9017544
5	Long 1930 samting, ol samting i kamapim klia tru olsem God i wok long singautim “ol arapela sipsip” long kam lotuim em.	In the 1930’s, it became evident that the “other sheep” were being gathered in.	Jehovah made men and women to live forever in Paradise conditions right here on earth.	564	289	False	0.5295608
6	Mi laikim tru ol pasin bilong ol.	I was impressed by their way of life.	Would you have been moved to accept Jesus as the Messiah and become his faithful follower?	703	539	False	0.8192526
7	Yu ting i gat rot bilong pinisim sik bilong gam?	Is gum disease treatable?	▪ Is superstition compatible with true Christianity?​—2 Corinthians 6:14-16.	244	310	False	0.46113753
8	Yu laik bihainim wanem kain tingting?	Regarding ‘the spirit we show,’ what are you personally determined to do?	Notice, too, that Jesus did not say that God had deliberately caused the man to be born blind so that Jesus could come along and heal him some day.	239	249	False	0.7879057
9	“I gat wanpela gutpela rot long save long ol gutpela samting na ol samting nogut i bin painim wanpela lain, na long kisim save long ol pasin ol i bihainim, na ol bilip na tingting bilong ol, em long rot bilong skelim gut tok ples bilong ol.”​—⁠MARTÍN ALONSO.	“No history can give us an idea so exact of the vicissitudes of a people, of their social organization and their beliefs and feelings, as an analysis of their language.”—MARTÍN ALONSO.	Regarding ‘the spirit we show,’ what are you personally determined to do?	696	239	False	0.69265175
10	Lista i gat mak bilong ol wan wan laithaus, na tu, kain sain, olsem signol bilong lait.	The list set out the characteristics of each lighthouse, including its unique signal.	In New York City, botanicas are well advertised in the telephone book, having far more listings in the yellow pages than other religious stores.	213	292	False	0.93429613
11	Em i King bilong Kingdom bilong God, na klostu nau dispela Kingdom bai pinisim olgeta gavman i birua long laik bilong God, na em bai stretim olgeta hevi bilong ol man.	He is the ruling King of God’s Kingdom, which very soon will eliminate all rulerships opposed to God’s will, and he will solve all problems of mankind.	He agreed to study the Bible and soon came to believe that there is a Creator who cares about mankind.	343	168	False	0.8766148
12	(Song 40:11) Long nau, Devit i stap long tingting bilong Jehova​—⁠em i wanpela bilong ol gutpela man na meri ol i bilong kisim “kirap bek . . . i gutpela moa.”	(Psalm 40:11) Counted among the faithful men and women to whom “a better resurrection” is promised, David is presently secure in Jehovah’s memory as one who will receive that reward.	Notice, too, that Jesus did not say that God had deliberately caused the man to be born blind so that Jesus could come along and heal him some day.	678	249	False	0.77786434
13	Sampela i bin mekim dispela askim bihain long wanpela bikpela bagarap o taim ol yet i karim bikpela hevi na ol i no save i gat wanem as na God i no bin helpim ol.	Others have voiced the question after a widespread calamity or when they personally felt hard-pressed and could not understand why God did not intervene.	Regarding ‘the spirit we show,’ what are you personally determined to do?	457	239	False	0.49125123
14	(Saveman 11:⁠1, 6) Tru tumas, “mekim wok long planti hap,” na planim planti “kaikai,” olsem Pol na Jisas i bin mekim bipo, na ol dispela Witnes long nau i save mekim long Meksiko long ol man i mekim tok Inglis.	(Ecclesiastes 11:1, 6) Yes, zealously “send out your bread” upon many waters and “sow your seed” generously, as did Paul and Jesus and as do these modern-day Witnesses in Mexico’s English-speaking field.	(Ex. 12:49; Lev. 24:22) Christians are not bound by the Mosaic Law.	322	667	False	0.54131997
15	“Wok Yet Long Karim Planti Kaikai”	Why We “Keep Bearing Much Fruit”	(Nehemiah 10:39) Furthermore, we should not neglect Jehovah’s invitation to worship him inside his “house of prayer.”	784	673	False	0.8390963
16	Tasol rait na toksave long mipela long hap yu bai stap long en, na mipela bai i makim dispela olsem asainmen bilong yu.”	Just write to us and tell us where you are, and we’ll assign you.”	Notice, too, that Jesus did not say that God had deliberately caused the man to be born blind so that Jesus could come along and heal him some day.	905	249	False	0.7962487
17	12 Song 119:105 i tok tu olsem ol tok bilong God i olsem lait bilong soim rot long yumi.	12 Psalm 119:105 also states that God’s utterances can light our roadway, illuminating the path ahead.	But as for us, we cannot stop speaking about the things we have seen and heard.”	677	266	False	0.7859645
18	Jisas em i strongpela man bilong autim gutnius na em i lainim ol narapela long mekim wankain wok	Jesus was a zealous evangelizer and trained others to do the same work	WHEN DOES THE GREAT TRIBULATION BEGIN?	417	711	False	0.96473503
19	Jisas i no kisim sin long wanpela papa bilong graun, olsem na taim em i dai, em i no dai long sin bilong em yet, nogat, em i dai bilong baim bek sin bilong ol narapela.	Since Jesus did not inherit imperfection from a human father, he died, not because of his own sins, but for the sins of others.	Diosdado, a father of four, admits that the recent financial crisis has made it more difficult to satisfy his family’s needs.	145	867	False	0.9050027
20	Taim mi kisim sampela save moa long Baibel, mi kliagut long tingting bilong Jehova long marit em i samting holi, na long stiatok bilong Baibel i stap long 1 Korin 7:​13, em i tok: “Sapos wanpela meri i marit na man bilong en i no bilip long Krais, na sapos man i laik i stap wantaim em, orait meri i no ken lusim man.”	As I progressed spiritually, I came to appreciate Jehovah’s view of the sacredness of marriage, including the Bible principle found at 1 Corinthians 7:13, which says: “A woman who has an unbelieving husband, and yet he is agreeable to dwelling with her, let her not leave her husband.”	You will call, and I will answer you.”​—Job 14:14, 15.	103	59	False	0.9758235
21	Tasol yumi ol Kristen tru i stap namel long ol lain bilong graun i save mekim ol kain kain pasin nogut, olsem na yumi save, i gat sampela traim bai painim yumi.	However, as true Christians living in a depraved world, all of us can expect to be tempted sooner or later.	It would have provided further evidence of Jehovah’s supremacy in power, but his power was not in question.	246	759	False	0.41688764
22	God i Ting Olsem Wanem Long Pait na Bagarapim Man?	How Does God Feel About Violence?	Our ears can hear the melodious songs of birds.	994	255	False	0.55929554
23	Sapos papa o mama i kros long pikinini, dispela inap strongim dispela tingting bilong pikinini olsem em i no gutpela.	If a parent overreacts, he may reinforce negative thinking in his child.	5 What yet unseen event will take place next?	933	71	False	0.96977174
24	Mi stap long haus misineri long Lahore wantaim 3-pela brata i mekim wok misineri.	I was based at a missionary home in Lahore, along with three other missionary brothers.	[Picture on page 11]	164	841	False	0.87145495
25	Na sapos yumi stap strong long bilip, bai yumi stap na lukim wanpela bikpela wok tru Jehova bai mekim, winim ol wok bipo em i bin mekim!	And if we endure together in faith, we will live to see Jehovah’s most spectacular and glorious acts in all history!	Still, Martha found some comfort in being with Jesus here outside the little hillside town of Bethany.	98	795	False	0.90675676
26	Mipela i mekim wok olsem helpim bilong wasman sekit na mipela i helpim tu long ol kibung.	We did substitute circuit work and convention work.	To what ancient situation should we give attention, and why?	550	963	False	0.6762519
27	Wells i lukim olsem dispela marasin i mekim na ol man i rapim strong lek bilong ol long fom tasol ol i no pilim pen liklik.	Wells noticed that a person under its influence scraped his shin on a heavy bench and yet showed no signs of pain.	Notice, too, that Jesus did not say that God had deliberately caused the man to be born blind so that Jesus could come along and heal him some day.	263	249	False	0.85539687
