	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
0	Mannen snakket med lav stemme.	The man spoke in a low voice.	You needn't suffer in silence.	891	80	False	1
1	Han er uten tvil mye flinkere enn deg.	He is, without doubt, much better than you.	Which tie do you think goes best with this shirt?	182	531	False	1
2	Han småsov hele tiden.	He dozed all the while.	Strictly speaking, a tomato is a fruit.	853	440	False	1
3	Noen spiller piano.	Somebody is playing the piano.	You're a smart boy.	312	203	False	1
4	De krysset atlanterhavet.	They crossed the Atlantic Ocean.	I really like this restaurant.	804	729	False	1
5	Faen! Jeg har punktert!	Shit! I've got a flat.	He never cared much for me.	650	44	False	1
6	Det er dyrt å bo i Japan.	It is expensive to live in Japan.	Violent crime spread into the suburbs.	546	447	False	1
7	Jeg respekterer uselviskheten hans.	I respect his selflessness.	I don't speak Japanese.	578	409	False	1
8	Duer og høner er fugler.	Pigeons and hens are birds.	Whom are you going to give that book to?	119	282	False	1
9	Ikke gå dit alene.	Don't go there alone.	Tom arrived three minutes early.	609	870	False	1
10	Han er min bror.	He's my brother.	I gave him what little money I had with me.	115	792	False	1
11	Tom trodde han hadde en sjangse til å overleve.	Tom thought he had a chance to survive.	I have no money with me.	939	210	False	1
12	Alle fortjener en ny sjanse.	Everyone deserves a second chance.	The wind calmed down.	976	355	False	1
13	Vi må gjøre dette ferdig før vi kan gå hjem.	We've got to finish this before we can go home.	I have been under a lot of pressure lately.	725	481	False	1
14	Hastverk er lastverk.	More haste, less speed.	Don't be so defensive.	6	127	False	1
15	Har noen her noensinne sett nattehimmelen en mørk natt borte fra lysforurensning?	Has anyone here ever seen the night sky on a dark night, away from light pollution?	I've got a white horse.	403	975	False	1
16	La barna gå av bussen først!	Let the kids off the bus first!	She has died.	57	255	False	1
17	Hun fikk ikke betalt for det.	She didn't get paid for it.	Tom and I have played poker together many times.	549	594	False	1
18	Har du vært i Kyushu?	Have you ever been to Kyushu?	The fingerprints left on the weapon correspond with the suspect's.	898	177	False	1
19	Du har en sønn, ikke sant?	You have a son, don't you?	He proposed that we should play baseball.	1	554	False	1
20	Hender dette nokon gong med deg?	Does that ever happen to you?	Tom has a short attention span.	357	416	False	1
21	Jeg må gå snart.	I've got to leave soon.	Tom died in jail.	349	700	False	1
22	Hvor mye måtte du betale for å få bilen din reparert?	How much did you have to pay to get your truck fixed?	How was your summer vacation?	285	93	False	1
23	Jeg vil heller ikke være her.	I don't want to be here either.	Who wants to visit the Philippines? It is such a tropical paradise!	341	803	False	1
24	Eg er klar om ti minuttar.	I'll be ready in ten minutes.	The house burned to the ground before the fire truck arrived.	567	841	False	1
25	Gå vekk!	Go away!	Tom's clothes were old, but clean.	722	757	False	1
26	Spis middagen din nå.	Now eat your supper.	You love your wife, right?	55	620	False	1
27	Lille Trille satt på hylle; Lille Trille ramlet ned. Ingen mann i dette land Lille Trille bøte kan.	Humpty Dumpty sat on a wall; Humpty Dumpty had a great fall. All the King's horses and all the King's men couldn't put Humpty Dumpty together again.	I'm not giving up.	492	40	False	1
28	Jeg vil ikke se det igjen.	I don't want to see that again.	This is a terrible climate.	278	298	False	1
29	John skyndte seg ut.	John left home in a hurry.	We have less snow here than usual.	996	9	False	1
30	Hva skal du gjøre i sommerferien?	What're you going to do during your summer vacation?	Tom yelled for help.	227	859	False	1
31	Broren min bruker denne sykkelen.	My brother uses this bike.	When you hurt others, you also hurt yourself.	532	917	False	1
32	Jeg går.	I'll go.	He is happiest when he is with his grandchildren.	353	462	False	1
33	Jeg har ikke særlig høye tanker om ham som musiker.	I don't think much of him as a musician.	He proposed that we should play baseball.	704	819	False	1
34	Jeg har vært under en del press den siste tiden.	I have been under a lot of pressure lately.	There's no one as irish as Barack Obama!	481	698	False	1
35	På atomnivå ser vi kvantemekaniske effekter som ikke kan forklares med klassisk mekanikk.	At the atomic scale we observe quantum mechanical effects that can not be explained by classical mechanics.	The question permits of only one interpretation.	465	41	False	1
36	Du er så hvit som et laken.	You are as white as a sheet.	The grass is always greener on the other side of the fence.	894	885	False	1
37	Det er ikke noe svar på spørsmålet ditt.	Your question has no answer.	I don't speak Japanese.	484	409	False	1
38	Tom sa at han håpet Mary ville komme til festen hans.	Tom said he hoped that Mary would come to his party.	Cow's milk is tastier than soy milk.	564	629	False	1
39	Jeg snakker ikke japansk.	I don't speak Japanese.	I lost my camera.	409	377	False	1
40	Det er ingenting som iskrem om sommeren.	There is nothing like ice cream in the summer.	I respect his selflessness.	646	578	False	1
41	Jeg vil elske deg for alltid!	I wanna love you forever!	I was given a nasty look when I asked for my prescription at the local doctor's.	659	173	False	1
42	Dette blir som å spørre en forelder om hvilket barn de liker best.	This question is like asking a parent which child they love more.	May I help you?	519	505	False	1
43	Han Tom er sjuk.	Tom's sick.	Didn't you hear me shouting to you?	270	134	False	1
44	Ikke skyt!	Don't shoot.	They gave their horses water.	588	71	False	1
45	Jeg hater vinter.	I hate winter.	They crossed the Atlantic Ocean.	238	804	False	1
46	Huset brant ned før brannbilen kom.	The house burned to the ground before the fire truck arrived.	Is my novel any good?	841	393	False	1
47	Faren fortalte oss en veldig interessant historie.	Father told us a very interesting story.	She poured milk into the cup.	981	568	False	1
48	Jeg ser du er klar.	I see you are ready.	I partly agree with you.	689	816	False	1
49	Det tror jeg ikke.	I don't believe it.	I want a sword!	801	800	False	1
